ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank,_fundamentals_neutralized
TOTS3.SA,TOTVS S.A.,Technology,Software - Application,Brazil,BRL,19672089853.5,,,0.85,,2.9843833,3.456,,,,,,,0.361,2.695,2.648,,,1.547,,2020195968.0,5027038208.0,22782068736.0,9452171000.0,,5771867000.0,,,1170927000.0,,891741000.0,1203183000.0,0.02405797101449275,0.4468,0.83,1.24,0.18,1781568000.0,0.369,47.683769523883576,26.760000228881836,34.5,48.23077,1.46154,13.0,,,0.08929,0.62351,False,False,,0.5,4440323.0,4560260.0,0.7582671305026025,6.12,7.27,-5.14,,-0.27648337485735397,0.3857933428975753,72.10349978266083,0.12251339054672594,-0.03351007188993438,True,0.7545438971263638,,0.541,"['market_cap: valuta BRL saknas i FX-tabell, lämnas oförändrad']",,,,,,,,,,,,,32.97278392926434,81.69513781959523,58.51915562351342,71.80094786729858,73.80952380952381,,50.0,,50.0,48.24649563373847,standard,184,30925222,False,2,SVAG,-8,,,,,,,,,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,,0.25,MISSING_CRITICAL;,2026-09-08,0,0.011447422206401825,72.8,True
2382.TW,Quanta Computer Inc.,Technology,Computer Hardware,Taiwan,TWD,1414333848000.0,,,1.02,0.4430663124999996,0.47465494,0.485,-4.674999999999999,0.25098003,-0.016143749449999995,-0.13208499175,-0.17435001,,0.8865000000000001,0.35100000000000003,0.699,160.98,0.0,0.643,-114967404544.0,328300691456.0,430483111936.0,1444183015424.0,1343111743000.0,,2123689447000.0,,,87396109000.0,,74987700000.0,-10364961000.0,0.04521739130434783,0.0,15.6,4.94,15.6,1784160000.0,0.692,420.06615288823633,245.5181101190476,345.0,427.8421,1.52632,19.0,,,0.31611001,0.35105,False,False,,0.5,20997482.0,11349380.0,1.262822884424536,14.24,-4.45,24.47,,-0.17870078884505747,0.3890389661342692,59.663865546218496,0.03970646509591047,0.14410272822510217,True,0.9765488963136154,,1.0,"['market_cap: valuta TWD saknas i FX-tabell, lämnas oförändrad']",0.39477003,0.04097,15.245251,10.804506,1.056,0.669,168.278,1.128,Asia,True,,35.89180017878273,54.560070960245625,87.23344880783812,33.32108801538179,10.42654028436019,91.77489177489177,16.25441696113074,50.0,,50.0,48.152602586449085,standard,185,124279052,False,2,SVAG,-8,44.9,False,29.48825503355705,6.543624161073826,93.6241610738255,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.8,0.75,,2026-09-08,0,0.010095024481415749,71.6,True
EVO.ST,Evolution AB (publ),Consumer Cyclical,Gambling,Sweden,SEK,14923624889.07,,,,31.453376349999992,76.54911,79.493,110.01950000000001,0.02857000049999999,0.07456125055,0.387625004,0.373290005,0.03600996999999995,-0.093,-0.06,0.013,0.0,0.5700000000000001,2.004,-155501600.0,1153538944.0,90203000.0,163132653568.0,5521787000.0,,2066540000.0,,,1205639000.0,,1062096000.0,1255217000.0,0.03605200945626478,0.0,30.5,2.46,2.8,1747008000.0,0.732,853.7999877929688,515.4000244140625,846.0,745.99335,2.9375,17.0,,,0.44535,0.30171,False,False,,0.5,755638.0,671992.0,0.6440545591267602,15.86,21.62,50.96,,-0.009135614786235036,0.2820807104626614,78.51566411558544,0.14081977468087148,0.3009700384392502,True,0.7747503919219427,,0.366,"['dividend_yield: dividendRate(30.5)/pris(846.00) = 0.036052 (yfinance-ytterligare 5.05 — rate-baserad vinner)'
 'market_cap: SEK -> USD (x0.095) 157090788306.0 -> 14923624889']",0.26685,0.14224,14.368206,11.797518,-0.012,0.043,2.13,2.037,Nordic,True,33.9451642455176,83.04463533813367,69.4357223581125,20.719691903409664,66.2320233834892,76.77725118483413,85.71428571428571,45.583038869257955,50.0,,50.0,47.960186086750035,standard,187,59344293,False,3,SVAG,-8,48.7,False,63.08724832214765,66.69463087248322,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,12.4,0.75,,2026-09-08,0,-0.04082181304693222,5.3,True
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,49097264724.01902,,,0.8238,-3.3454605749999997,3.8256695,3.9,,-0.10443,-0.012399999999999998,-0.00878000000000001,0.010872494999999954,,-0.002999999999999989,3.0745,0.942,,,,,102639001600.0,101855002624.0,46344429568.0,590092000000.0,,12934000000.0,,,,,2625000000.0,-6727000000.0,0.02615311374427399,0.42150003,1.1,2.92,1.1,1779321600.0,0.679,42.099998474121094,28.151023097298392,42.060001373291016,41.18462,2.23077,13.0,,,0.44324002,0.33602002,False,False,,0.5,2597243.0,2250373.0,1.1474489264965038,9.28,13.77,42.76,33.04,-0.0009500499353857217,0.34933780511931417,66.01306570300333,0.08741743932200396,0.1996273518250664,True,1.0980623164083512,,0.504,"['gross_margin: None för sektor Financial Services'
 'market_cap: EUR -> USD (x1.08) 45460430300.01761 -> 49097264724']",0.09666,0.00569,16.114944,10.979631,0.101,3.254,,,Europe,True,,37.52460170778004,70.41636922880643,65.86669069007992,52.593017329255865,50.4739336492891,77.27272727272727,,50.0,,50.0,47.94163442262587,standard,189,110084553,False,2,SVAG,-8,43.1,False,29.48825503355705,38.171140939597315,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,15.2,0.75,,2026-09-08,0,-0.0028634786140173674,53.3,True
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,48271753279.265076,,,1.8753,2.7471900874999986,5.3796673,5.718,4.650500000000003,0.09114498500000001,0.034055000599999996,0.02569002499999999,0.07695750000000001,,-0.021500000000000005,0.25750000000000006,0.383,41.56199999999999,0.0,0.658,-145879104.0,479000000.0,3612999936.0,51310026752.0,11219000000.0,,8342000000.0,,,1423000000.0,,869000000.0,1544000000.0,0.012724464698982474,0.5103,5.52,1.63,1.38,1786924800.0,1.515,495.83262841379525,328.31817162204044,433.80999755859375,478.625,2.21429,24.0,4.21,0.037100002,0.00169,0.93033,False,False,,0.1,819785.0,686390.0,0.7960340366986197,-1.51,-2.59,18.02,,-0.12508783670331747,0.3087124599882122,41.27162732689869,-0.04196106691357948,0.03746064386934478,True,0.4856881217650616,,0.972,[],0.30629,0.0999,40.69512,29.217535,0.079,0.404,103.347,1.075,US,True,51.72032456484753,68.62959675672263,53.93312951135803,63.10344548066908,30.307733081155295,51.18483412322274,56.060606060606055,43.46289752650176,50.0,41.31578947368421,10.0,47.73432455647282,standard,192,297762844,False,3,SVAG,-8,48.5,False,66.69463087248322,38.422818791946305,23.322147651006713,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,12.2,0.75,,2026-09-08,0,-0.006167421583086252,43.1,True
ATCO-B.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,26090432641.363518,,,1.8979,0.11996700000000038,5.0518384,5.178,0.10199999999999942,0.006950000000000005,0.04561625255000001,0.003475009000000001,-0.016302495,,-0.009500000000000008,-0.06649999999999999,0.082,0.0,0.0,0.864,24901125792.0,14709000192.0,35858001920.0,879774269440.0,202454000000.0,,168343000000.0,,,34811000000.0,,26420000000.0,32566000000.0,0.017050298675949885,0.5495,3.0,1.63,2.5,1792368000.0,1.072,185.1999969482422,131.85599880907017,175.9499969482422,225.0,,1.0,,,0.00016000001,0.54468,False,False,,0.5,1276301.0,1320701.0,0.8396987193377677,-4.27,9.39,13.06,,-0.04994600514267333,0.2655078663006844,41.726613176779,0.003908346421163111,0.1002903286435366,False,0.31386135730500087,,0.5,['market_cap: SEK -> USD (x0.095) 274636133066.98438 -> 26090432641'],0.25698,0.10741,32.284405,23.949821,0.091,0.08,33.668,1.272,Nordic,True,89.08617981939537,56.98307427887274,51.75021805202498,33.26366267148461,52.446875418118736,67.77251184834124,62.121212121212125,84.80565371024736,50.0,,50.0,55.682283963477865,standard,81,24257066,False,4,NEUTRAL,0,59.3,False,97.5251677852349,57.21476510067114,25.16778523489933,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,1.9,0.75,,2026-09-08,0,0.01287035457789898,74.2,True
GE,GE Aerospace,Industrials,Aerospace & Defense,United States,USD,349783069316.3368,,,4.2082,8.7891090875,6.907385,7.115,11.499500000000005,0.267174965,-0.015194999400000003,0.06900001500000001,0.07298750000000001,,0.11049999999999999,0.047500000000000014,0.169,51.43999999999999,0.0,0.632,5144870976.0,9944999936.0,20230000640.0,360295071744.0,130169000000.0,,45855000000.0,,,8680000000.0,,8704000000.0,8537000000.0,0.005576649345128539,0.1958,1.88,0.41,0.47,1783296000.0,1.35,388.8399963378906,268.5752276793647,337.1199951171875,404.90475,1.45455,21.0,3.63,0.0128999995,0.003,0.8109,False,False,,0.623,4164290.0,3285780.0,0.7168683899866818,-9.99,2.91,4.62,,-0.13301101149008332,0.329885243755065,32.33074475179724,-0.05613063918864347,0.050831088277305314,False,0.2589490333207445,,0.992,[],0.48231998,0.05065,39.661175,37.14776,0.211,0.194,113.225,0.982,US,True,63.667059285433844,62.15854547323142,51.5026444975599,65.07871490582785,29.550398092168926,17.298578199052134,40.476190476190474,70.31802120141343,50.0,82.10526315789474,62.3,55.579828272639865,standard,84,1107702138,False,4,NEUTRAL,0,44.5,False,71.39261744966443,10.654362416107382,17.114093959731544,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.5,0.75,,2026-09-08,0,-0.003327335463836789,52.3,True
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,Switzerland,USD,26954381556.00952,,,2.5397,2090.9925617125,6.5203676,7.025,4.3285,,0.1425249986,0.09749001199999999,0.116814995,,-0.042499999999999996,0.02150000000000002,0.151,,0.0,0.66,-756164416.0,51383000.0,2137394944.0,29040394240.0,3712646000.0,,4026399000.0,,,1118490000.0,,869193000.0,955772000.0,,0.0,,,,,1.22,1525.1700439453125,1023.0499877929688,1345.260009765625,1451.9231,2.57143,13.0,4.3,0.041300002,0.00438,1.0553399,False,False,,0.453,189875.0,182890.0,0.604690756450524,-5.35,16.54,11.21,,-0.11796063979482307,0.3179953372485465,29.03546134504147,-0.011272546441346898,0.019545000262658263,False,-0.05331366721786271,,0.886,['debt_to_equity: 16668.447 > 200 -> None'],,0.21098,30.332808,26.008013,0.045,0.183,,1.122,US,True,41.51681717052742,82.64296714774464,61.74973192585625,47.559901017642105,36.065530761133466,66.58767772511848,11.904761904761903,28.621908127208478,50.0,36.31578947368421,45.300000000000004,47.51088545765185,standard,193,246034603,False,2,SVAG,-8,41.1,False,29.48825503355705,55.788590604026844,18.70805369127517,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.4,0.5,MISSING_CRITICAL;,2026-09-08,0,0.0028559265192598104,63.1,True
SHB-A.ST,Svenska Handelsbanken AB (publ),Financial Services,Banks - Diversified,Sweden,SEK,27860878229.613945,,,18.5352,-5.032939174999999,5.477483,23.834,,-0.108299995,-0.018538749450000003,0.107354984,0.02228999999999995,,-0.142,-0.2405,-0.047,,,,,656419979264.0,1673300934656.0,1315471360000.0,3387566000000.0,,56805000000.0,,,,,23727000000.0,-46294000000.0,0.0530503968043968,0.66830003,8.0,5.54,17.5,1774483200.0,0.504,150.85000610351562,103.95854609744191,150.8000030517578,135.48412,4.0,17.0,,,0.26302,0.4329,False,False,,0.5,4142241.0,3889377.0,1.0669374991124623,1.28,12.71,22.65,,-0.00033147530483690346,0.16746553826227864,58.391638612197426,0.039813573466954466,0.1605405396518811,True,1.097283168877046,,0.787,"['gross_margin: None för sektor Financial Services'
 'market_cap: SEK -> USD (x0.095) 293272402416.9889 -> 27860878230']",0.12749,0.0063099996,12.598162,13.216477,-0.038,-0.061,,,Nordic,True,,43.08192207609247,73.46197986835784,25.970654590111565,85.6651376146789,65.40284360189574,95.23809523809523,,50.0,,50.0,47.47668773017378,standard,195,61224590,False,2,SVAG,-8,45.6,False,29.48825503355705,54.86577181208053,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,6.9,0.625,,2026-09-08,0,-0.005471501499414444,45.3,True
GMAB.CO,Genmab A/S,Healthcare,Biotechnology,Denmark,DKK,19098470078.605,,,5.6987,,31.88419,32.2,,,,,,,0.249,-0.094,-0.098,,,2.441,,1510000000.0,5272999936.0,133016805376.0,12873000000.0,,3720000000.0,,,1250000000.0,,963000000.0,1186000000.0,,0.0,,,,,0.699,2257.0,1512.0,2143.0,2427.1218,1.5,15.0,,,0.01119,0.42183,False,False,,0.5,121871.0,108142.0,0.07728090025469771,7.2,33.27,21.35,,-0.050509525919361975,0.3400602488113532,54.744525547445264,0.08334639280532619,0.1372470978441127,False,0.5817867860816561,,0.761,['market_cap: DKK -> USD (x0.145) 131713586749.0 -> 19098470079'],,,,,,,,,,,,,74.11768532345468,48.332889802908525,52.701325178389396,72.03791469194313,11.904761904761903,,50.0,,50.0,47.30856629245229,standard,197,36045428,False,0,SVAG,-8,,,,,,,,,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,0.25,MISSING_CRITICAL;,2026-09-08,0,-0.04846489802002907,4.3,True
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,USD,67764630091.52069,,,4.58,6.3030474375,11.455338,14.067,-3.466499999999998,1.074295005,0.019907497099999998,0.43541002000000006,0.05307497499999996,,0.127,-0.262,-0.131,,,0.264,1145517120.0,1019091008.0,29437509632.0,97637122048.0,40606466000.0,,6364505000.0,,,3175396000.0,,4627612000.0,4136551000.0,0.04249426994009847,0.621,8.9,5.11,2.25,1788912000.0,1.312,238.5,166.33221830078253,209.44000244140625,236.89474,2.38095,19.0,0.0,0.0,0.01799,0.96102995,False,False,,0.475,1796333.0,1148300.0,0.7179491622338121,-5.59,0.68,9.93,,-0.12184485349515195,0.19121655763952203,25.431908341818954,-0.05898758959114314,0.05043581846933476,False,0.03863603386438398,,0.163,"['debt_to_equity: 503.504 > 200 -> None'
 'gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate']",1.20508,0.05633,14.770099,31.295248,0.195,-0.125,,,US,True,,81.20170504423145,32.34131545942844,26.19589942074834,57.503504077471966,44.312796208530806,90.6926406926407,66.43109540636041,50.0,98.68421052631578,47.5,55.289077102594,standard,85,240499955,False,6,NEUTRAL,0,47.7,False,75.83892617449665,32.04697986577181,9.312080536912752,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,3.6,0.625,,2026-09-08,0,-0.016224432736635208,22.9,True
WOW.AX,Woolworths Group Limited,Consumer Defensive,Grocery Stores,Australia,AUD,,,,2.16,5.865244625,,0.898,2.0852500000000003,0.017579998999999985,-0.020249999999999997,-0.08283497700000003,-0.18149000000000004,,0.0010000000000000009,2.3059999999999996,2.411,,0.0,0.189,0.0,1496999936.0,16476999680.0,64253112320.0,34065000000.0,,71539000000.0,,,-128000000.0,,1138000000.0,,0.024057539864627442,0.97300005,0.97,2.85,0.52,1788220800.0,0.264,40.65864765772043,24.873838083963644,40.31999969482422,39.35339,3.46667,15.0,,,0.00525,0.33181998,False,False,,0.5,2332701.0,3508042.0,0.849741561281336,1.58,11.97,16.74,49.07,-0.008329051318850422,0.21810770134535507,54.78965417029933,0.027419088717372864,0.1687542473082435,True,0.9318067144119457,,0.5,['debt_to_equity: 335.58 > 200 -> None'],0.23339,0.03973,43.826084,24.857128,0.038,2.393,,0.562,Australia,True,59.25598743619945,29.275644734472145,64.37191196306762,64.66438471875105,68.67398018915476,,73.59307359307358,47.349823321554766,50.0,,50.0,47.28857127248002,standard,198,102199605,False,1,SVAG,-8,44.9,False,29.48825503355705,50.0,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-0.6,0.75,,2026-09-08,0,-0.004217753652483225,48.9,True
PSA,Public Storage,Real Estate,REIT - Industrial,United States,USD,56399085177.168945,,,4.6213,1.8393774375,11.485537,13.727,-2.902499999999998,0.08850500500000003,0.03342749709999999,0.18603000000000003,0.04987497499999998,,-0.035,0.314,0.395,24.704000000000008,,0.13,884486208.0,259936000.0,10180214784.0,67405148160.0,20208604000.0,,4824113000.0,,,2260491000.0,,1784348000.0,3186449000.0,0.03973378236473885,1.145,12.0,3.51,3.0,1789430400.0,0.935,335.54998779296875,251.61751865534993,302.010009765625,336.27777,2.54545,18.0,4.4,0.0372,0.09559,0.83949995,False,False,,0.396,1026093.0,839920.0,0.6871012538490954,-7.64,-1.57,-0.07,,-0.09995523542691231,0.2295646395411755,25.078271973108542,-0.05750346173000709,0.025523858951106648,False,0.07698291137670286,,0.687,"['gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate']",0.21929,0.06985,28.81775,29.853035,0.033,0.451,109.632,,US,True,,74.16004432909249,41.103216055223136,54.96882575250948,52.02750533408025,48.1042654028436,66.88311688311688,67.84452296819788,50.0,40.526315789473685,39.6,55.25652570664143,standard,86,253664247,False,6,NEUTRAL,0,48.1,False,75.92281879194631,35.06711409395973,9.228187919463087,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,3.8,0.75,,2026-09-08,0,-0.012444314546883106,28.4,True
UBSG.SW,UBS Group AG,Financial Services,Banks - Diversified,Switzerland,CHF,142684536697.4071,,,0.7526,-2.7938597749999996,2.5866642,3.041,,-0.09437,-0.01243,-0.09345000000000002,-0.11573748500000003,,0.041999999999999996,0.026499999999999996,0.169,,,,,575371018240.0,599213015040.0,161303658496.0,1617427000000.0,,47295000000.0,,,,,7767000000.0,21851000000.0,0.019192144022396808,0.3741,0.86,2.37,1.1,1776729600.0,0.832,44.95000076293945,27.338708022602827,44.810001373291016,44.16412,2.47059,17.0,,,0.00063,0.52214,False,False,,0.5,5472476.0,5056827.0,1.2790176629401977,4.09,18.17,51.37,,-0.0031145581150660018,0.23046783776357307,64.06251330459824,0.04573610505502934,0.2474798644798255,True,0.9227233490872204,,1.0,"['gross_margin: None för sektor Financial Services'
 'market_cap: CHF -> USD (x1.04) 137196669901.35298 -> 142684536697']",0.10672,0.00566,18.748953,12.859107,0.146,0.206,,,Europe,True,,25.571212620460088,89.92898555015122,61.18173822659311,66.99796126401631,29.383886255924168,64.93506493506493,,50.0,,50.0,47.21759621542484,standard,200,280063308,False,1,SVAG,-8,40.3,False,29.48825503355705,19.630872483221477,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,4.1,0.625,,2026-09-08,0,0.02595224604010582,81.9,True
FPH.NZ,Fisher & Paykel Healthcare Corporation Limited,Healthcare,Medical Instruments & Supplies,New Zealand,NZD,26376806793.358727,,,43.64,1.4654927124999984,11.426446,11.265,15.8065,0.05492500500000003,0.0787349986,0.08137001199999999,0.09196499500000002,,0.05250000000000002,-0.01849999999999999,0.141,0.0,0.35424999999999984,1.615,-1050341536.0,461100000.0,146100000.0,26003247104.0,2853600000.0,,2308400000.0,,,477800000.0,,468500000.0,,0.01159678854216036,0.5422,0.52,1.47,0.33,1782086400.0,0.899,45.25,31.88340762441554,44.84000015258789,42.94536,2.41667,11.0,,,0.03681,0.38154998,False,False,,0.5,412777.0,460816.0,0.774160793258747,6.0,21.39,11.02,,-0.009060770108554883,0.26448193062192815,72.5724044798952,0.07981582479684257,0.1668378110261255,False,0.8328544244940482,,0.5,"['market_cap: valuta NZD saknas i FX-tabell, lämnas oförändrad']",0.23391001,0.14719,56.75949,41.232944,0.14,0.143,6.906,2.315,US,True,27.683549273655277,73.7696929682285,63.104603075495405,43.66010218609376,64.68527738970204,67.06161137440758,52.81385281385281,23.674911660777383,50.0,,50.0,47.194391954606246,standard,202,20662990,False,3,SVAG,-8,39.8,False,29.48825503355705,56.711409395973156,9.395973154362416,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.6,0.75,,2026-09-08,0,0.001750426134094596,61.2,True
NCAB.ST,NCAB Group AB (publ),Technology,Electronic Components,Sweden,SEK,1440519891.4769301,,,1.79,0.8320553250000002,3.7052946,3.859,10.241000000000003,-0.06573499999999996,-0.00284374944999999,-0.0965449915,-0.127744994,,0.08049999999999999,0.77,1.092,47.012,0.0,1.262,-780378240.0,344200000.0,1311399936.0,15794219008.0,3520957000.0,,3743451000.0,,,332613000.0,,206040000.0,286848000.0,0.013563502104762785,0.75339997,1.1,,1.1,1778198400.0,1.034,86.80000305175781,37.545589748234136,81.0999984741211,90.66667,,3.0,,,0.05395,0.80745006,False,False,,0.5,229561.0,264408.0,0.913059127078771,12.64,-1.93,55.95,,-0.06566825319392988,0.4764777287789422,62.499987668006966,0.08489175441120134,0.2915394535023439,True,0.943666055107836,,0.72,['market_cap: SEK -> USD (x0.095) 15163367278.704529 -> 1440519891'],0.1887,0.06671,55.547943,35.260868,0.25,1.088,87.731,1.596,Nordic,True,30.335689045936395,30.466201221467877,61.21616019503385,75.16733946962052,28.936080670225362,94.07582938388626,57.35930735930735,21.908127208480565,50.0,,50.0,47.0945133322692,standard,203,2238412,False,3,SVAG,-8,49.1,False,29.48825503355705,94.21140939597315,33.64093959731543,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,12.5,0.75,,2026-09-08,0,-0.015901004895567894,23.9,True
PZU.WA,Powszechny Zaklad Ubezpieczen SA,Financial Services,Insurance - Property & Casualty,Poland,PLN,16432843282.934189,,,1.72,-2.783520675,1.053759,1.498,-7.907000000000003,-0.005689989999999978,0.010250000000000002,-0.16909000000000002,-0.034537505000000024,,-0.118,-0.0595,0.12,24.257750000000005,,3.396,6894378304.0,56517001216.0,49337999360.0,93441646592.0,535483000000.0,,64701000000.0,,,,,6699000000.0,10519000000.0,0.06305832667899544,0.5952,4.8,7.3,4.8,1789516800.0,0.316,76.69999694824219,53.36000061035156,76.12000274658203,75.825,1.75,8.0,,,0.34188,0.28217,False,False,,0.5,1580761.0,1559870.0,1.0932890249587803,3.96,18.71,17.18,,-0.007561854299049653,0.21156692478454034,71.61017360100863,0.07151507996444129,0.1315056007054971,True,1.1040689903522962,,0.636,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: PLN -> USD (x0.25) 65731373131.736755 -> 16432843283']",0.19540001,0.02834,10.135819,12.101749,-0.014,0.12,71.141,,Europe,True,,40.82654069997491,70.1503396333237,33.1986414796654,67.45132665430832,75.11848341232228,97.61904761904762,92.93286219081273,50.0,,50.0,55.04886758134445,standard,87,118737309,False,4,NEUTRAL,0,63.5,False,94.71476510067114,65.26845637583892,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,5.8,0.75,,2026-09-08,0,-0.0026742243207991123,54.0,True
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,USD,56674834558.92883,,,0.5211,76.69272708749999,5.047623,5.143,8.9565,0.33777498499999997,0.10454500060000002,0.019590015000000002,-0.0538725,,-0.09050000000000001,0.24150000000000002,0.382,0.0,0.0,1.172,392161344.0,70540000.0,303920992.0,57744003072.0,6441169000.0,,9101641000.0,,,1312615000.0,,1022558000.0,1186356000.0,0.0022355527878649825,0.064,3.6,0.38,0.9,1786579200.0,1.676,2072.104422292885,680.6062596832421,1610.3399658203125,2197.0,1.2,8.0,1.84,0.03,0.01081,0.96037,False,False,,0.407,484069.0,375350.0,0.7464819108211571,-5.98,-12.62,26.01,,-0.22284806282185698,0.5650081209386657,25.88330972449397,-0.058463311701005716,0.08030459649026267,False,0.38914889948838505,,1.0,[],0.55292,0.17039,38.906498,26.7594,0.01,0.388,45.489,1.214,US,True,57.66588142913231,68.04421211349985,50.69497998584086,60.40360715971406,33.34912227506742,47.6303317535545,35.28138528138528,59.36395759717315,50.0,53.1578947368421,40.699999999999996,55.03142610237757,standard,88,604441106,False,5,NEUTRAL,0,49.4,False,71.56040268456377,34.899328859060404,25.25167785234899,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.6,0.75,,2026-09-08,0,0.09370662271976471,93.7,True
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,United States,USD,81010820495.86057,,,2.1335,11.0661588875,3.3187146,3.903,3.3855000000000004,0.45814499,0.02621999859999999,0.002490010000000001,0.012765005000000017,,-0.06799999999999999,-0.17850000000000002,0.118,,0.0,0.413,1056283456.0,293500000.0,15031700480.0,95272853504.0,25901700000.0,,23574300000.0,,,3796700000.0,,2568500000.0,3451600000.0,0.00958916448994235,0.2934,3.2,0.87,0.8,1787270400.0,1.089,375.0947380414056,289.19156705829676,333.7099914550781,391.0,1.96154,22.0,3.17,0.026400002,0.063590005,0.85089,False,False,,0.609,2192951.0,1575000.0,0.6334058928710254,-7.96,9.56,1.66,,-0.11033145066876182,0.27585897444007007,33.988066063540145,-0.025349229383799687,0.003263459670574287,False,0.17280593805316105,,0.882,['debt_to_equity: 389.958 > 200 -> None'],0.65124,0.09516,30.75668,24.512121,0.075,0.143,,0.727,US,True,68.41316581599267,67.01729353857255,52.784108531864476,37.39291710927595,43.20252249292642,39.57345971563981,48.917748917748916,64.66431095406361,50.0,59.210526315789465,60.9,55.02310379499562,standard,89,525593237,False,4,NEUTRAL,0,50.5,False,73.3221476510067,27.936241610738254,36.3255033557047,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-0.9,0.625,,2026-09-08,0,-0.05036056414246559,3.6,True
