ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank,_fundamentals_neutralized
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,30158292562.32,13.747916999999987,,,7.730412824999999,22.379261,21.553,22.235999999999997,,,0.12480750600000004,0.15548499400000002,,0.19050000000000003,0.49550000000000005,0.655,0.0,,,,32330000384.0,70000000.0,2420404125696.0,200330000000.0,,104760000000.0,,,29790000000.0,,25680000000.0,27380000000.0,0.0031689025034329775,0.3101,30.0,0.62,30.0,1784851200.0,0.22,9467.0,5613.352076705792,9467.0,8447.0,2.72414,29.0,,,0.51993,0.30229,False,False,,0.5,445292.0,403762.0,1.5442405369945942,17.51,44.55,46.83,,0.0,0.23633192101451733,81.90305206463195,0.22708390235902653,0.4135288169761073,True,1.1492370881288234,,1.0,['market_cap: INR -> USD (x0.012) 2513191046860.0 -> 30158292562'],,,97.587875,62.91453,0.278,0.657,0.042,,India,True,,56.00056612526293,95.48227867818139,84.08448327591141,84.95622495919275,63.1484794275492,35.77235772357724,,50.0,,50.0,72.88412074957826,standard,8,40261372,False,4,NEUTRAL,0,37.1,False,30.70469798657718,43.624161073825505,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.3,0.75,,2026-09-01,0,0.0255690049380064,83.8,True
6861.T,Keyence Corporation,Technology,Scientific & Technical Instruments,Japan,JPY,137969639568.768,,,2.4629,0.7252249749999999,16.169191,14.897,,,,0.267602507,0.34461249875,0.17931005,0.1585,0.193,0.51,,9.201,11.111,,1426593939456.0,0.0,18693287313408.0,3670655000000.0,,1169289000000.0,,,595759000000.0,,445185000000.0,430680000000.0,0.0065742290222328475,0.2996,550.0,0.51,275.0,1789603200.0,1.001,87920.0,51271.96903921346,83660.0,97366.664,1.6,15.0,,,0.22763,0.37435,False,False,,0.5,634263.0,464400.0,0.9822165848010964,5.94,4.29,25.17,,-0.04845313921747041,0.40866883288568234,46.45502645502645,0.054257860937767965,0.2568454263585329,False,0.5030091070752195,,1.0,['market_cap: JPY -> USD (x0.0068) 20289652877760.0 -> 137969639569'],,,45.63057,44.800495,0.328,0.51,,11.867,Japan,True,,93.72098574835412,72.77872363718662,77.73001162101284,56.62652982991683,27.906976744186046,41.78861788617886,,50.0,,50.0,72.29253770583692,standard,9,242660871,False,4,NEUTRAL,0,33.2,False,30.70469798657718,14.429530201342283,5.5369127516778525,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,OK,3.6,0.5,SUSPICIOUS_FWD_PE;MISSING_CRITICAL;,2026-09-01,0,-0.015209333039820194,33.3,True
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,517591977045.9244,,,1.8128,85.73227730000002,14.864427,15.236,10.716750000000005,2.20707,0.20933000000000002,0.1882199915,0.21179439787499993,,0.03649999999999999,0.036500000000000005,0.186,,,0.666,15552106240.0,11608999936.0,24643000320.0,534517710848.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.005845792157500029,0.17930001,3.48,0.54,0.87,1783555200.0,0.735,601.22998046875,463.74259988972767,595.2999877929688,669.4595,1.375,37.0,2.4,0.0083,0.00112,0.91285,False,False,,0.576,3472028.0,2947600.0,0.657829542837603,3.11,20.71,15.49,,-0.009863102088086051,0.22554100408991515,72.78400257609701,0.08645615217662961,0.1270775254414136,True,0.8550366222437286,,0.907,"['debt_to_equity: 439.583 > 200 -> None'
 'gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",2.41202,0.24063,32.780838,25.853596,0.141,0.221,,,US,True,73.89044610195259,93.83172802279233,81.20548592752462,57.59072953726067,71.30672206558836,13.237924865831843,40.97560975609756,86.5979381443299,50.0,91.76470588235294,57.599999999999994,79.47383528486226,standard,1,1754706244,False,7,STARK,8,50.1,False,78.85906040268456,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,5.3,0.625,,2026-09-01,0,-0.009209442883729935,46.7,True
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,157652346.1,,,,5.446931387499999,3.4342403,3.235,-4.519749999999999,0.36443499375,0.10979499649999999,-0.0029449954999999986,-0.092302509,0.22713999999999993,0.35250000000000004,,,10.579500000000003,0.0,1.495,-832130248.0,145300000.0,73300000.0,1652911232.0,318067000.0,,461784000.0,,,67843000.0,,49172000.0,101888000.0,0.01263157894736842,0.3989,1.2,4.0,0.6,1794441600.0,0.414,95.19999694824219,53.37512753821798,95.0,96.0,,2.0,,,0.2339,0.56348,False,False,,0.5,23118.0,45218.0,0.20230164165784612,9.95,27.69,46.53,,-0.002100808347199057,0.4755235867785022,65.99998550416697,0.1288559333986894,0.3555373697444506,True,1.0298441107470537,,0.52,['market_cap: SEK -> USD (x0.095) 1659498380.0 -> 157652346'],0.59636,0.19253,25.265957,30.15873,0.522,,51.439,1.612,Nordic,True,,70.26768950817798,81.23077077960576,67.7343520423156,44.85592606193006,99.10554561717353,56.26016260162602,,50.0,,50.0,63.15531045865282,standard,43,447174,False,3,SVAG,-8,50.1,False,30.70469798657718,97.5251677852349,35.151006711409394,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,19.3,0.75,EXTREME_EARNINGS_GROWTH;,2026-09-01,0,0.034496840089559555,87.9,True
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,171838343297.306,,7.198274999999988,1.5796,11.205157450000002,6.5401783,6.242,19.705,0.193177512,0.12483999774999999,0.02980750500000002,0.006912498749999982,,0.14,0.6859999999999999,0.675,0.0,0.0,1.845,242672705536.0,853046001664.0,178827001856.0,24119456301056.0,2789018000000.0,,3697351000000.0,,,630567000000.0,,496912000000.0,610363000000.0,0.0014273950041174856,0.0719,26.0,0.36,13.0,1790640000.0,0.905,18215.0,6028.418262645158,18215.0,15850.0,1.4375,16.0,,,0.03763,0.54235,False,False,,0.5,4312039.0,3481620.0,1.4067328174611617,41.04,67.11,190.14,,0.0,0.5243395398020414,70.45908183632734,0.3497891764915113,0.9280501149926228,True,0.8468145286678536,,1.0,['market_cap: JPY -> USD (x0.0068) 25270344602545.0 -> 171838343297'],0.36222,0.17828,52.477673,60.189007,0.189,0.737,10.003,2.089,Japan,True,55.743384483823455,62.44105399922559,97.89796300151266,83.72811087968984,37.89397440804127,24.686940966010734,32.03252032520325,67.78350515463917,50.0,,50.0,70.76218149924333,standard,12,396095788,False,6,NEUTRAL,0,51.6,False,97.5251677852349,11.74496644295302,19.379194630872483,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.0,0.875,,2026-09-01,0,0.01058000884950161,72.7,True
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,USD,428599870612.72626,86.990744,19.657632999999997,2.49,35.80089702499999,72.72093,71.245,141.58025,0.15745999499999996,0.0968749881,0.3703700235,0.32041935537499994,0.09001000000000003,0.7585000000000001,1.837,2.25,0.0,5.468000000000001,7.095,749960448.0,9409098752.0,211400000.0,438578741248.0,8900392000.0,,4475446000.0,,,1414015000.0,,1625033000.0,2134473000.0,,0.0,,,,,1.563,207.52000427246094,106.37000274658203,186.2899932861328,191.68,1.8125,27.0,1.52,0.0318,0.03477,0.64865,False,False,,0.1,41851117.0,31023310.0,0.5308229141934615,52.37,19.0,35.79,,-0.10230344327891605,0.6013511505722294,60.78813446306696,0.29597186941209896,0.2306811724547777,True,0.7916504228743534,,1.0,[],0.38097,0.17292999,159.22223,80.49727,0.928,2.154,2.139,7.228,US,True,36.68939142001995,86.96124304788995,79.64042585532637,94.37631449279243,50.07379279815143,14.132379248658319,11.707317073170733,51.03092783505154,50.0,50.3921568627451,10.0,78.63670759064145,standard,2,5779332212,False,7,STARK,8,39.1,False,63.08724832214765,2.5587248322147653,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,STARK,-0.9,0.875,,2026-09-01,0,-0.018044186756014824,28.3,True
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,121796466398.0,,,2.3717,68.53101802500002,16.180416,15.714,22.433250000000008,0.9509099950000002,0.0656049981,0.16205000349999998,0.18515940537500003,0.04409003999999994,0.0865,0.122,0.378,0.0,0.0,1.141,856443392.0,4069600000.0,561400000.0,118288269312.0,10389200000.0,,6799600000.0,,,2084700000.0,,1853400000.0,2590600000.0,,0.0,,,,,1.058,173.88999938964844,73.55000305175781,166.0,160.86485,2.68182,37.0,2.65,0.0234,0.17361,0.71666,False,False,,0.41,5682409.0,4278470.0,1.1272435631516358,7.62,20.32,110.05,,-0.045373508639612536,0.40995431211080735,51.523398937053,0.05434045680746724,0.5354603483402374,True,0.7535335960801992,,1.0,[],1.17442,0.14166,58.86525,44.154102,0.256,0.439,36.194,1.282,US,True,50.391823839612336,84.14961923483936,88.79426890152627,71.44552248335987,44.506373405702355,31.12701252236136,11.707317073170733,62.11340206185567,50.0,65.09803921568627,41.0,78.34300337530597,standard,3,710226020,False,7,STARK,8,43.0,False,68.70805369127517,16.44295302013423,5.453020134228188,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,OK,4.7,0.875,SUSPICIOUS_FWD_PE;,2026-09-01,0,-0.03835278004407883,8.1,True
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,165468925310.784,,83.08794,1.5935,18.400709574999997,19.746431,20.473,25.933,0.4034475045,0.22817499599999994,0.248612507,0.32192249875,0.0,0.2235,0.6359999999999999,0.938,0.0,0.0,1.77,98879709184.0,413124001792.0,108165996544.0,25229340442624.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.0017809439002671415,0.1145,60.0,0.79,30.0,1774828800.0,1.185,38730.0,10414.880981730657,33690.0,41361.906,1.52381,21.0,,,0.00279,0.66356003,False,False,,0.5,8983204.0,8202220.0,1.1128713248105688,20.6,31.22,17.9,,-0.13013168086754456,0.7530553699479827,47.83927217589083,0.058704854204180146,0.29590501020963167,False,0.3746188751522148,,1.0,['market_cap: JPY -> USD (x0.0068) 24333665486880.0 -> 165468925311'],0.56895,0.2925,65.425095,141.7154,0.393,0.953,10.374,2.666,Japan,True,44.1499596180341,85.82719606587668,75.76070444109217,87.50157571766943,36.15053426042858,25.760286225402506,33.33333333333333,54.38144329896907,50.0,,50.0,70.14762027270592,standard,13,1725925737,False,6,NEUTRAL,0,49.2,False,97.5251677852349,12.5,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-0.2,0.875,,2026-09-01,0,0.21845820546150208,98.8,True
6701.T,NEC Corporation,Technology,Information Technology Services,Japan,JPY,45140792274.577995,,,0.34,,1.8005489,1.831,,,,,,,0.145,1.586,1.574,,,0.985,,434699010048.0,591366979584.0,6752000540672.0,4466784000000.0,,3582733000000.0,,,359913000000.0,,270228000000.0,438463000000.0,0.007992007992007992,0.1872,40.0,1.32,20.0,1790640000.0,0.344,6159.847439939296,3586.1172275143363,5005.0,6190.909,1.5,11.0,,,0.049629997,0.5498,False,False,,0.5,7190149.0,6398120.0,0.9954778864912136,5.59,12.88,22.3,,-0.18747987692868529,0.5016532985199975,52.92993630573248,0.11782625786163536,0.07227581172444109,True,0.8537157383233964,,1.0,['market_cap: JPY -> USD (x0.0068) 6638351805085.0 -> 45140792275'],,,,,,,,,,,,,67.52127632651097,88.62364193529586,51.12479596379285,52.23613595706619,46.17886178861789,,50.0,,50.0,62.01184066774033,standard,52,200007436,False,2,SVAG,-8,,,,,,,,,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,,0.25,MISSING_CRITICAL;,2026-09-01,0,0.010389928705990314,72.3,True
MU,"Micron Technology, Inc.",Technology,Semiconductors,United States,USD,1053565678298.015,,,0.1374,0.46320802500000013,11.670754,11.453,-7.980749999999996,0.44286999499999996,0.27264499810000004,0.4393800035,0.652909415375,,3.2874999999999996,13.368,13.983,0.0,1.665,2.927,6230355712.0,26022000640.0,6376000000.0,1033919725568.0,82798000000.0,,37378000000.0,,,9809000000.0,,8539000000.0,17525000000.0,0.0005681452825959315,0.0112,0.53,0.33,0.15,1783296000.0,2.213,1254.8069810301963,114.06691350045408,932.8599853515625,1513.409,1.3617,44.0,0.7,0.026600001,0.00238,0.79989,False,False,,0.493,45365950.0,26423080.0,0.7506385302210228,6.65,-3.91,126.35,,-0.256570931263321,0.8161863779992538,59.9799951513672,-0.02315223671622646,0.5857458605894883,True,0.5670269053464114,,1.0,[],0.66638,0.3487,21.095882,6.017472,3.457,13.685,6.33,3.425,US,True,,84.51928186780293,60.36554301358996,97.9101622573038,43.94659499255641,9.838998211091235,30.24390243902439,60.824742268041234,50.0,60.3921568627451,49.3,70.01022646996908,standard,15,24649034022,False,6,NEUTRAL,0,40.6,False,65.26845637583892,2.5587248322147653,9.228187919463087,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,3,0.42857142857142855,LÅG,OK,1.2,0.75,,2026-09-01,0,0.22623310983181,99.0,True
