ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
CX.ST,CombinedX AB (publ),34.7,0.0,0.03244833110940615,9945,675910912,2.107,1.1373321,15.8,2.435,351300000.0,93900000.0,169287504.0,102000000.0,30.51,0.19086,0.49485,-0.051,16.708,-0.03530434254148407,0.06144974777518786,,7,0.55732,0,0,0,N/A,58.796296296296305,98.14814814814815,85.0,57.03703703703704,63.98148148148148,72.22222222222221,64.81481481481481,29.629629629629626,70.11111111111111,8.0,0.0,68.11111111111111,1,★★★★,NEDTREND,-10,Mjukvara & SaaS
TAGM-B.ST,TagMaster AB (publ),32.5,-0.021084337349397676,-0.11202182090308266,26360,476044608,7.482,1.722493,24.596,1.833,48356000.0,71681000.0,66606124.0,96715000.0,18.868,0.70459,0.096370004,-0.084,0.194,1.0900321287046952,0.3888889115307297,,7,0.75926,0,0,0,N/A,64.72222222222223,88.88888888888889,85.0,44.62962962962963,56.94444444444444,50.0,98.14814814814815,70.37037037037037,69.60925925925926,6.0,0.0,65.60925925925926,2,★★★★,NEDTREND,-10,Industri & Verkstad
MAGI.ST,MAG Interactive AB (publ),7.88,0.007672634271099694,0.026041704501647,41907,209143088,-27.186,0.7062198,10.356,2.882,84998000.0,30670000.0,6065125.0,56194000.0,11.158,0.56347,-0.02303,0.079,,-0.43714284896850586,0.4121864197459124,,5,0.49228,0,0,0,N/A,54.35185185185185,57.407407407407405,55.0,63.7037037037037,73.42592592592592,90.74074074074075,50.0,24.074074074074073,60.903703703703705,11.0,0.0,61.90370370370371,3,★★★★,NEDTREND,-10,Övrigt
ENRO.ST,Eniro Group AB (publ),34.0,0.0,0.002949807363423096,14801,495044832,5.181,1.6896089,12.628,0.875,145000000.0,37000000.0,17812500.0,84000000.0,20.123,0.30124,0.06073,0.042,12.25,0.4463276836158192,0.8533345074929091,,5,0.69665,0,0,0,N/A,63.24074074074075,61.111111111111114,55.0,80.37037037037038,41.018518518518526,61.111111111111114,98.14814814814815,44.44444444444444,63.17037037037038,8.0,0.0,61.17037037037038,4,★★★★,NEDTREND,-10,Övrigt
BEGR.ST,BE Group AB (publ),29.8,-0.013245033112582735,-0.03870970203030499,13743,580349184,-29.646,0.5856227,70.03,1.713,37000000.0,694000000.0,55250000.0,51000000.0,50.886,0.11807,0.011360001,0.011,,-0.04333869656507627,0.2735042616608492,,6,0.53608,0,0,0,N/A,56.574074074074076,75.92592592592592,70.0,54.81481481481481,38.98148148148148,98.14814814814815,77.77777777777779,38.88888888888889,65.35740740740741,3.0,0.0,58.35740740740741,5,★★★★,NEDTREND,-10,Tjänster & Konsult
PRIC-B.ST,Pricer AB (publ),4.15,-0.00120336943441634,-0.07572376237918177,212110,678128064,4.915,0.6085044,30.779,2.297,336300000.0,343000000.0,92250000.0,193300000.0,6.82,0.24629,0.05962,0.084,,-0.10656617601542961,0.17563743031237622,,7,0.21416001,0,0,0,N/A,37.31481481481482,85.18518518518519,85.0,64.81481481481481,58.24074074074074,62.96296296296296,62.96296296296296,72.22222222222221,65.34444444444445,3.0,0.0,58.34444444444445,6,★★★★,NEDTREND,-10,Mjukvara & SaaS
UPSALE.ST,Upsales Technology AB (publ),28.5,0.0,-0.020618569539668896,113597,479893728,13.144,26.1708,63.76,0.651,32496000.0,2493000.0,21630376.0,42078000.0,1.089,0.61460996,0.17363001,0.077,0.118,-0.13636363636363635,0.3317757246743982,,5,0.54107,0,0,0,N/A,57.314814814814824,64.81481481481481,55.0,74.44444444444444,21.01851851851852,16.666666666666664,72.22222222222221,98.14814814814815,54.54444444444444,11.0,0.0,55.54444444444444,7,★★★★,NEDTREND,-10,Mjukvara & SaaS
CANTA.ST,Cantargia AB (publ),1.799,-0.0005555555555556177,-0.0033240570231214406,1085539,447252352,1.147,1.911796,,8.09,258034000.0,0.0,90059248.0,158088992.0,0.941,1.0,-72.61811,,,-0.3262172384307165,-0.6553639660722127,,5,0.044850003,0,0,0,N/A,28.425925925925927,94.44444444444444,55.0,49.25925925925926,54.35185185185186,81.48148148148148,16.666666666666664,88.88888888888889,57.12592592592593,8.0,0.0,55.12592592592593,8,★★★★,NEDTREND,-10,MedTech & Life Science
DEDI.ST,Dedicare AB (publ),56.5,0.0,-0.017391304347826098,12759,564562240,10.383,1.7645222,10.418,1.48,70300000.0,31900000.0,13837000.0,21304000.0,32.02,0.15711,0.03824,0.1,0.495,0.3338067789109713,0.44907413612796976,,5,0.32936,0,0,0,N/A,44.72222222222223,55.55555555555556,55.0,81.85185185185185,54.074074074074076,25.925925925925924,90.74074074074075,64.81481481481481,56.83703703703704,8.0,0.0,54.83703703703705,9,★★★,NEDTREND,-10,Övrigt
NETI-B.ST,Net Insight AB (publ),2.76,-0.007194244604316554,0.04743833034246947,905676,939437760,-97.957,1.5762421,5.88,2.63,79793000.0,35042000.0,738625.0,79485000.0,1.751,0.50979,-0.22851999,-0.36,,-0.2570659342584659,0.1896552025350473,,5,0.32654,0,0,0,N/A,43.98148148148148,42.592592592592595,55.0,21.48148148148148,75.83333333333334,75.92592592592592,57.407407407407405,90.74074074074075,53.68888888888889,11.0,0.0,54.6888888888889,10,★★★,NEDTREND,-10,Mjukvara & SaaS
