ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
TAGM-B.ST,TagMaster AB (publ),40.6,-0.004901960784313621,-0.031026324687718376,26884,594689536.0,9.162,2.1517913,34.013,1.59,69373000.0,94000000.0,57499124.0,80135000.0,18.868,0.69871,0.06098,0.106,,1.9635035795156601,1.1090908298244724,,7,0.69316,0,0,0,N/A,62.131147540983605,86.88524590163934,85.0,66.55737704918033,41.80327868852459,37.704918032786885,97.54098360655738,70.49180327868852,68.33196721311474,6.0,0.0,84.33196721311474,1,★★★★,STARK UPPTREND,10,Industri & Verkstad
MAGI.ST,MAG Interactive AB (publ),7.12,-0.024657534246575304,-0.04812835997278453,53887,188971920.0,-24.738,0.6377071,10.356,2.882,84998000.0,30670000.0,6065125.0,56194000.0,11.165,0.56347,-0.02303,0.079,,-0.2778904529943489,-0.09414761264443505,,5,0.57289004,0,0,0,N/A,58.196721311475414,70.49180327868852,55.0,63.60655737704918,66.63934426229508,90.1639344262295,47.540983606557376,29.508196721311474,62.843442622950825,11.0,0.0,83.84344262295082,2,★★★★,STARK UPPTREND,10,Övrigt
CANTA.ST,Cantargia AB (publ),2.092,-0.011342155009451805,-0.005703461692572409,1522551,520095584.0,1.622,2.223167,,8.09,258034000.0,0.0,90059248.0,158088992.0,0.941,1.0,-72.61811,,,1.0,-0.5030878886760803,,5,0.16303,0,0,0,N/A,34.59016393442623,97.54098360655738,55.0,50.81967213114754,53.770491803278695,73.77049180327869,91.80327868852459,90.1639344262295,64.76475409836065,8.0,0.0,82.76475409836065,3,★★★★,STARK UPPTREND,10,MedTech & Life Science
CTM.ST,Catena Media plc,2.695,-0.04092526690391467,0.00936324203539085,203970,203877104.0,9.681,2.649951,,4.468,13654000.0,0.0,18860624.0,8880000.0,1.017,0.38551998,0.99894994,0.258,,0.5157479963888569,0.5797186283384803,,7,0.26545,0,0,0,N/A,39.83606557377048,85.24590163934425,85.0,71.47540983606557,48.60655737704918,34.42622950819672,97.54098360655738,44.26229508196721,63.80737704918033,8.0,0.0,81.80737704918033,4,★★★★,STARK UPPTREND,10,Mjukvara & SaaS
MEKKO.HE,Marimekko Oyj,10.82,0.005576208178438708,0.04038462420187083,42853,438008512.0,12.573,5.6589956,39.922,3.103,32700000.0,30900000.0,29587500.0,37500000.0,1.912,0.60763,0.12319,0.045,0.245,-0.15162614574967814,-0.12527916170574072,,7,0.25234,0,0,0,N/A,39.18032786885246,77.04918032786885,85.0,78.0327868852459,58.606557377049185,24.59016393442623,55.73770491803278,42.62295081967213,59.40573770491803,11.0,0.0,80.40573770491804,5,★★★★,STARK UPPTREND,10,Övrigt
ADMCM.HE,Admicom Oyj,26.5,0.01145038167938934,0.00569258506105208,17349,129638904.0,7.366,4.0888753,0.559,1.628,7191000.0,179000.0,9761478.0,9988776.0,6.481,0.49543998,0.1444,0.038,0.357,-0.4782699342288773,-0.377563931979116,,7,0.050869998,0,0,0,N/A,28.688524590163933,78.68852459016394,85.0,77.37704918032787,69.13934426229508,52.459016393442624,16.39344262295082,40.98360655737705,58.679508196721315,8.0,0.0,76.67950819672132,6,★★★★,STARK UPPTREND,10,Övrigt
NTEK-B.ST,Novotek AB,52.6,0.011538461538461565,0.009596929263795628,7091,557560000.0,7.755,2.3406906,0.452,1.252,139900000.0,1100000.0,28613500.0,55085000.0,22.472,0.62076,0.0665,0.014,-0.459,-0.3917748652324099,-0.3366171858078686,,6,0.50657004,0,0,0,N/A,53.60655737704917,75.40983606557377,70.0,39.01639344262295,62.5,49.18032786885246,27.86885245901639,27.86885245901639,54.590163934426236,11.0,0.0,75.59016393442624,7,★★★★,STARK UPPTREND,10,Industri & Verkstad
OGUN-B.ST,Ogunsen AB (publ),25.9,0.011718749999999889,0.01968503966571844,11501,278639968.0,11.528,4.0443473,30.624,1.671,42500000.0,21100000.0,29014500.0,34175000.0,6.404,0.13419,0.05314,-0.018,0.621,0.03764973318403797,-0.17491887000772333,,7,0.22045,0,0,0,N/A,37.213114754098356,88.52459016393442,85.0,60.32786885245902,46.55737704918033,26.229508196721312,67.21311475409836,21.311475409836063,57.304098360655736,8.0,0.0,75.30409836065573,8,★★★★,STARK UPPTREND,10,Tjänster & Konsult
SINT.ST,SinterCast AB (publ),107.5,-0.004629629629629629,0.059113300492610765,5300,757048192.0,27.583,9.288862,6.994,4.276,10500000.0,5700000.0,15412500.0,28600000.0,11.573,0.70444,0.252,-0.077,-0.329,-0.049564085169749084,0.05886489662641159,,7,0.48555002,0,0,0,N/A,52.950819672131146,63.934426229508205,85.0,17.540983606557376,77.62295081967214,11.475409836065573,68.85245901639344,45.90163934426229,53.97459016393442,11.0,0.0,74.97459016393442,9,★★★,STARK UPPTREND,10,Industri & Verkstad
UPSALE.ST,Upsales Technology AB (publ),26.6,0.0,0.1319149098497756,160975,447900800.0,12.796,24.426079,12.399,0.792,42822000.0,2638000.0,18551500.0,39736000.0,1.089,0.60078,0.08765,0.155,-0.053,-0.1419354715654927,-0.1939393823797052,,5,0.54107,0,0,0,N/A,55.57377049180327,72.1311475409836,55.0,57.04918032786885,36.106557377049185,22.950819672131146,52.459016393442624,97.54098360655738,53.89590163934426,11.0,0.0,74.89590163934426,10,★★★,STARK UPPTREND,10,Mjukvara & SaaS
