ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,India,INR,6567943077324.043,4.499583999999999,0.0,,0.8714765499999995,14.947578,23.29,,0.015479999999999994,0.0,0.16508997599999997,0.22797251000000004,0.5121400199999999,0.21799999999999997,0.08099999999999999,0.22,287.461,0.7967500000000002,2.593,,47410601984.0,3683091742720.0,10233489391616.0,5599523600000.0,,496654500000.0,,,,,190173900000.0,-657898000000.0,0.52,0.1442,5.4,0.37,6.0,1782777600.0,0.353,1095.764047568763,783.0862114062364,1056.300048828125,1078.9254,2.0,36.0,,,0.56486,0.26814,False,False,,0.5,9110215.0,7633589.0,1.11,10.56,16.57,,,0.0,0.3296,67.1,11.92,,True,0.9396490083198674,,0.461,India,True,,76.13487895237135,88.16016514004755,54.60523243844272,54.74454956141284,10.443864229765012,67.31738035264485,,50.0,,50.0,65.24075339867491,standard,12,83614459,False,31.8,False,27.936241610738254,8.305369127516778,6.9630872483221475,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-0.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-20,0
RILBA.CO,Ringkjøbing Landbobank A/S,Financial Services,Banks - Regional,Denmark,DKK,40968890950.0,4.264624749999998,0.658374499999999,2.15,0.6535478499999998,9.92022,12.189,,0.053081251499999996,0.004380001499999996,0.30892748999999997,0.35964875650000006,-0.44751001,-0.088,-0.161,-0.049,,,,,4618790912.0,13522581504.0,50336686080.0,86308719000.0,,4114420000.0,,,,,2313411000.0,,0.7,0.1302,12.0,0.8,12.0,1772668800.0,0.303,1723.0,1355.8438528878348,1723.0,1866.6666,1.66667,3.0,,,0.00558,0.37691003,False,False,,0.5,23761.0,21862.0,0.66,9.33,5.25,,,0.0,0.2087,89.9,8.68,,True,0.8285221920394606,,0.936,Nordic,True,,63.87702296378395,77.22899105097872,36.01657277178691,88.97135416666666,63.577023498694516,67.31738035264485,,50.0,,50.0,64.98834359635336,standard,14,5751181,False,39.9,False,27.936241610738254,57.130872483221474,12.248322147651008,50.041946308724825,50.041946308724825,50.041946308724825,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-9.8,True,0.75,SUSPICIOUS_FWD_PE;,2026-07-20,0
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,USD,74163272284.77014,-20.329180625,6.9070537499999975,4.58,11.317176700000001,13.070648,15.662,-0.8824999999999985,1.030245,0.021454998500000003,0.4433250000000001,0.04983999750000002,0.33579003,0.1375,-0.031,0.159,366.00600000000003,-0.6065,0.195,1408958416.0,542955008.0,28989048832.0,104129593344.0,40606466000.0,,6364505000.0,,,3175396000.0,,4627612000.0,4136551000.0,3.85,0.60150003,8.8,5.11,2.25,1780963200.0,1.327,231.52999877929688,152.4502193116617,228.6999969482422,224.42105,2.42857,19.0,0.0,0.0,0.01798,0.94905,False,False,,0.709,1885951.0,1672540.0,0.21,8.1,11.27,,,-0.11,0.2166,51.5,7.62,,False,0.8312201226663649,,0.0,US,True,,84.5426403210208,75.59843287689148,42.97994252276018,32.094660272303564,52.088772845953,67.31738035264485,67.4565560821485,50.0,99.0,70.89999999999999,64.86059098282495,standard,15,382509893,False,49.8,False,76.84563758389261,44.79865771812081,8.89261744966443,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,5.0,True,0.875,,2026-07-20,0
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,74401604729.98238,7.739576125000005,3.628290250000001,1.6807,508.07588025,3.57786,3.909,0.34000000000000163,3.4228273,0.08784750250000001,0.012445007000000015,0.0826549975,0.12060003000000002,0.04800000000000001,-0.123,-0.064,1534.3365000000001,-0.1090000000000001,0.557,2233767888.0,1419000064.0,7973000192.0,81296605184.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,2.25,0.8062,2.12,2.32,0.53,1784505600.0,0.319,98.71650072566527,73.63863380274942,92.9800033569336,96.6,2.09524,20.0,3.04,0.024400001,0.00145,0.87894,False,False,,0.738,5237027.0,4281220.0,0.39,2.29,9.57,,,-7.11,0.2518,48.0,1.39,,False,0.6203909772750545,,0.867,US,True,87.26655565518124,77.58387242345529,42.28299032081705,45.513157338973485,51.92006961883885,51.958224543080945,67.31738035264485,83.09636650868877,50.0,69.19642857142857,73.8,64.53342175281894,standard,17,398067850,False,56.2,False,83.22147651006712,44.71476510067114,41.2751677852349,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.5,True,0.875,,2026-07-20,0
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,United States,USD,52381983477.1344,34.663094375,3.556789750000002,1.2896,2.2995092,6.955515,6.806,20.061500000000002,-0.075119995,-0.006244999000000003,-0.006385006999999998,0.054410007499999975,0.30964008000000004,0.057999999999999996,0.783,0.815,-49.194,-0.16799999999999982,0.951,1133392848.0,2980000000.0,1854000000.0,51255984128.0,13131000000.0,,7531000000.0,,,1162000000.0,,887000000.0,2553000000.0,0.37,0.2165,0.76,0.52,0.19,1779840000.0,0.641,209.19000244140625,146.39356645346217,208.89999389648438,205.7857,2.88889,14.0,4.53,0.0431,0.00226,0.94835997,False,False,,0.879,1988900.0,2189770.0,0.26,3.42,2.91,,,0.0,0.0634,83.3,2.8,,True,1.037920120892428,,0.808,US,True,61.905554843943456,51.89338270599578,73.85517188768588,73.16288931029626,68.83296123773918,58.61618798955613,67.31738035264485,77.88309636650868,50.0,47.32142857142857,97.9,64.25844401020737,standard,18,457442940,False,53.1,False,78.94295302013423,52.348993288590606,19.798657718120804,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,3.4,True,0.875,,2026-07-20,0
IOT,Samsara Inc.,Technology,Software - Infrastructure,United States,USD,14285101351.435204,348.12934337499996,20.484890749999998,,7.698385000000001,12.90276,12.478,-16733.82875,-0.14101250199999998,-0.07394500159999999,-0.07644000799999998,-0.12835249750000002,0.28295003,0.162,,,-44.7225,-0.137,1.202,-843051888.0,804318976.0,69020000.0,21594150912.0,2540674000.0,,1618635000.0,,,-52576000.0,,-9117000.0,236210000.0,,0.0,,,,,1.35,47.470001220703125,23.3799991607666,38.31999969482422,44.78,1.59091,20.0,5.48,0.13340001,0.03866,1.02779,False,False,,0.848,5952554.0,5171530.0,0.67,22.5,26.0,,,0.0,0.6444,81.9,17.08,,True,0.8291701221794432,,1.0,US,True,,27.903275287361247,94.09808686744296,88.15585514843104,24.46820680575655,80.80939947780679,12.594458438287154,24.644549763033176,50.0,14.583333333333334,94.8,63.92485412592297,standard,20,198173028,False,42.1,False,27.936241610738254,75.16778523489933,9.144295302013424,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-10.2,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-07-20,0
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,1469868935265000.0,,-12.244505100000001,0.1791,,4.3118877,4.056,-3.8957499999999987,0.062011247000000054,0.049944998500000004,0.09714750400000001,0.2898437650000001,0.10591503000000002,0.5489999999999999,4.705,4.867,-0.3825000000000003,0.7830000000000001,1.959,67558971344896.0,147378078220288.0,28138794909696.0,1575259652227072.0,566942110000000.0,,333605938000000.0,,,43601051000000.0,,44260956000000.0,85315148000000.0,0.58,0.1344,1488.0,2.19,372.0,1774828800.0,1.479,374500.0,62386.69631472179,255000.0,492536.72,1.35135,36.0,,,0.0967,0.35794,False,False,,0.5,30788306.0,29497667.0,1.0,,,,,,0.8423,34.5,,,False,0.11550630951726984,,0.838,Asia,True,,78.0836131032178,,89.48072612780834,30.771568982151468,0.13054830287206268,67.31738035264485,90.83728278041075,50.0,,50.0,63.7884539502252,standard,21,5490990712,False,50.3,False,88.84228187919463,2.5587248322147653,34.395973154362416,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.9,True,0.625,SUSPICIOUS_FWD_PE;,2026-07-20,0
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,United States,USD,91259393882.83981,-4.521857624999997,-2.784548750000001,1.5172,1.111883150000001,0.67129153,0.957,0.16025000000000045,0.1208475025,-0.006217499749999999,-0.07863000699999997,-0.1410075025,-0.37263997,0.03949999999999999,,,89.987,-0.09500000000000008,0.687,2433017808.0,2151000064.0,34325999616.0,130108391424.0,83955000000.0,,132699000000.0,,,5768000000.0,,4047000000.0,8253000000.0,1.28,0.2515,3.91,2.34,1.0,1779235200.0,0.52,313.1499938964844,154.96713685274565,312.6000061035156,290.64706,2.33333,17.0,2.84,0.028800001,0.00322,0.78445,False,False,,0.749,2326906.0,2055030.0,0.34,30.75,48.9,,,0.0,0.3706,86.8,20.78,,True,0.9575386618130645,,0.669,US,True,81.48328423209938,33.1330080497493,97.26947688093824,53.29053596984129,48.81028646941772,46.60574412532637,67.31738035264485,73.93364928909952,50.0,62.351190476190474,74.9,63.45350014767566,standard,22,642402391,False,62.1,False,80.95637583892618,40.43624161073826,88.33892617449665,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.2,True,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-07-20,0
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,1104821395307.5793,-13.34813725,-3.0424960000000016,3.7691,3.26184625,4.4521713,4.852,-7.1579999999999995,0.5725687485000001,0.12817000999999997,0.26364752,0.4168012465,0.38444995000000004,0.15999999999999998,0.5535000000000001,0.672,29.746249999999993,-1.359,0.541,-13028249920.0,21625999360.0,146381996032.0,1590351101952.0,542902000000.0,,309064000000.0,,,127658000000.0,,102434000000.0,119102000000.0,4.73,0.4269,15.9,1.85,7.95,1774569600.0,0.36,443.92002896878444,216.7734285890619,329.8999938964844,316.91,2.61538,24.0,,,0.05283,0.33549,False,False,,0.5,5244699.0,3193914.0,0.9,9.35,25.96,,,-15.46,0.5139,59.0,8.91,,False,0.7560018845187646,,0.56,Nordic,True,,95.45228721852988,48.909298300103714,70.39978945887046,42.01949232162112,18.27676240208877,67.31738035264485,39.968404423380726,50.0,,50.0,63.43107195803268,standard,23,160874573,False,37.0,False,27.936241610738254,16.44295302013423,33.30536912751678,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-20,0
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,75974136961.05022,7.181709624999998,3.239008750000001,1.21,2.3807362999999997,7.198821,7.276,5.667249999999998,0.10550501300000001,0.06452999799999978,0.250604983,0.31073751000000016,0.65646,0.139,0.256,0.335,0.0,0.2887500000000004,1.859,1664352256.0,14980616192.0,15579192320.0,76784492544.0,48487647000.0,,10067381000.0,,,6539094000.0,,4585619000.0,4358630000.0,5.75,0.66120005,0.88,3.04,0.221177,1782345600.0,0.159,20.030828945113228,11.499728453128654,15.199999809265137,19.96429,1.85714,14.0,,,0.0,0.92466,False,False,,0.5,37564209.0,27531350.0,0.21,6.12,-18.96,,,-21.37,0.3885,61.3,-0.25,,True,0.7319477724634282,,0.655,LatAm,True,72.56479228043209,90.87237898561281,5.527432827850763,65.88225016629195,73.7824180730541,51.56657963446475,67.31738035264485,77.40916271721959,50.0,,50.0,62.82699994117557,standard,25,82146029,False,53.3,False,85.40268456375838,44.211409395973156,18.540268456375838,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,15.1,True,0.875,,2026-07-20,0
