ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1219530702738000.0,,-12.994317449999997,0.2729,,6.446722,6.081,-6.457999999999998,0.7972575,0.28759,0.73212,0.6224375495000001,0.32692998,2.415,12.5165,12.425,0.5279999999999987,15.77125,15.254,,87958002597888.0,18585999114240.0,1150408063975424.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.17,0.028399998,3000.0,1.05,375.0,1779926400.0,2.322,2987000.0,243980.453125,1718000.0,3179718.5,1.35135,37.0,,,0.20211,0.39766,False,False,,0.5,6150849.0,6899660.0,1.52,-21.44,32.89,,,-41.14,1.1134,39.3,-20.77,,False,0.3422108438872768,,1.0,Asia,True,,96.45805857970464,47.50601299459828,98.07774720003586,49.85207804687056,0.2849002849002849,67.01732673267327,,50.0,,50.0,67.20209007387741,standard,13,8653139592,False,33.7,False,31.715481171548117,2.5523012552301254,18.99581589958159,50.04184100418409,50.04184100418409,50.04184100418409,7,STARK,8,VARNING,False,3,0.42857142857142855,LÅG,OK,18.0,True,0.625,SUSPICIOUS_FWD_PE;,2026-08-03,0
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,35027816302.5,-7.273247499999998,-4.20023825,2.0079,18.575273499999998,5.0581684,4.927,-1.0062499999999988,0.8813199999999999,0.03127999999999999,0.07674252675,0.12891874474999998,0.22679001499999998,-0.027999999999999997,0.014500000000000013,0.188,152.18325000000002,-0.27674999999999994,1.211,214876928.0,3584000000.0,2732999936.0,34120706048.0,10744000000.0,,6925000000.0,,,1695000000.0,,1276000000.0,2067000000.0,1.17,0.32759997,2.08,2.25,0.52,1783641600.0,1.451,192.24610634817552,92.93030836511167,178.5,177.25,2.4,16.0,3.93,0.076,0.0039399997,1.0586799,False,False,,0.714,3206282.0,2022140.0,0.49,12.26,65.5,,,0.0,0.5199,58.5,12.7,,True,1.0201004030957257,,0.893,US,True,,81.29321028250784,97.37414430461486,52.60639906135309,21.313710282412927,65.38461538461539,67.01732673267327,56.493506493506494,50.0,25.072886297376094,71.39999999999999,67.10921411559384,standard,14,360951990,False,54.7,False,74.72803347280335,64.26778242677824,26.025104602510464,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,8.5,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-03,0
INVE-B.ST,Investor AB ser. B,Financial Services,Asset Management,Sweden,SEK,,-9.0185597,,5.08,-1.76917345,,4.162,-6.837500000000001,0.10129750499999997,0.1274800025,0.5496149805,0.5019875225,0.4456699799999999,1.0905,1.4425,1.589,-42.68575,0.47850000000000015,1.654,165025063296.0,20027000832.0,125865000960.0,1365195882496.0,1102807000000.0,,216578000000.0,,,,,157494000000.0,,1.37,0.0636,5.6,1.76,1.6,1793923200.0,0.778,416.54998779296875,274.4538157189301,411.0,393.8,3.0,5.0,,,0.00254,0.46351,False,False,,0.5,2640592.0,2267686.0,1.24,3.03,13.46,,,0.0,0.1866,79.3,5.95,,True,0.9709887606489964,,0.5,Nordic,True,,93.58827123561824,83.49274268736418,77.2899296791179,73.84410152798077,,67.01732673267327,99.02597402597402,50.0,,50.0,67.0895440422177,holding,15,97456764,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,6.4,True,0.875,,2026-08-03,0
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,USD,31490754687.636337,0.5664930000000012,7.129212000000001,1.556,6.332183799999999,6.337188,6.217,5.153500000000001,0.21983002000000007,0.037900004,0.08258251325,0.05526373025,0.14408001500000003,0.04400000000000001,0.2905,0.385,-6.927250000000001,-0.2444999999999996,1.359,,1947000064.0,1346099968.0,30893129728.0,6339900000.0,,4662000000.0,,,911800000.0,,836300000.0,1440700000.0,,0.0,,,,,,84.69999694824219,54.11000061035156,83.44999694824219,86.16,1.32143,25.0,3.92,0.0556,0.0027,1.04597,False,False,,0.7,5791055.0,5014920.0,0.82,19.4,43.94,,,0.0,0.4315,69.7,17.69,,True,1.294081663262739,,0.986,US,True,,75.78382238994239,96.43074807819977,71.2603385862807,33.405797101449274,67.66381766381767,12.5,,50.0,35.42274052478135,70.0,66.88708192156462,standard,16,418495059,False,43.2,False,31.715481171548117,65.85774058577407,19.330543933054393,50.04184100418409,50.04184100418409,50.04184100418409,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.0,True,0.75,,2026-08-03,0
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,,8.568388999999996,5.834299,1.6142,27.220097799999998,,14.707,12.4605,0.9095099999999999,0.14198001,0.23126251325000002,0.30585373025000007,0.347670015,0.4680000000000001,1.5595,1.681,80.73774999999998,-0.4804999999999996,0.721,8076226688.0,5281999872.0,43370000384.0,1062556205056.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.6,0.22129999,6.92,0.89,1.73,1786665600.0,0.506,1249.449951171875,619.3983893784804,1148.8399658203125,1276.9615,1.71429,26.0,3.34,0.0115,0.00155,0.85091,False,False,,0.156,3031346.0,2223320.0,0.7,-7.04,15.46,,,-9.71,0.3967,43.0,-2.93,,False,0.1608519392707854,,1.0,US,True,51.49034593724859,94.28517981351868,43.28689511813766,93.18484149234402,42.81717282212678,,67.01732673267327,58.76623376623377,50.0,89.65014577259474,15.6,66.32180513698847,standard,17,2554238873,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,OK,3.8,True,0.875,,2026-08-03,0
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,23528910925000.0,33.968906499999996,113.5138193125,1.4964,25.774568050000003,19.093384,18.846,25.09975,0.45850500000000005,0.24841500049999998,0.27799500200000005,0.407415008,0.38739500499999996,0.24000000000000002,0.7334999999999999,0.938,-2.494499999999995,0.6067499999999998,1.77,310842263552.0,413124001792.0,108165996544.0,23223953522688.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.18,0.1145,60.0,0.79,30.0,1774828800.0,1.186,35940.0,9711.253449554897,32500.0,37185.715,1.61905,21.0,,,0.00279,0.65740997,False,False,,0.5,9085937.0,11676610.0,0.87,,,,,,0.807,58.0,,,False,1.0035975925753715,,1.0,Japan,True,51.81315366049879,95.57407551830222,,87.241392565048,34.8332939806305,5.413105413105413,67.01732673267327,65.42207792207793,50.0,,50.0,65.65279847450874,standard,18,2417409943,False,42.2,False,75.56485355648536,2.5523012552301254,2.5523012552301254,50.04184100418409,50.04184100418409,50.04184100418409,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,12.3,True,0.875,,2026-08-03,0
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,13329359744.660065,-13.875737,-6.566789999999999,2.56,1.2682711000000004,5.611202,5.355,-3.9755000000000003,0.24479000000000006,0.15489999999999998,0.23224251325,0.22348373025000004,0.483790015,0.013000000000000012,0.2965,0.319,-49.51925000000001,1.2805000000000004,3.01,-451253760.0,777206976.0,169540992.0,12721693696.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.424,57.56999969482422,33.7599983215332,53.029998779296875,52.06667,2.26316,15.0,10.75,0.1672,0.01821,1.06499,False,False,,0.681,2678563.0,2155640.0,0.93,-2.31,22.82,,,-4.99,0.3455,42.9,1.11,,False,-0.3120008823474326,,1.0,US,True,,93.13391700413106,53.187703380699645,69.15795362687686,70.48096973029948,80.62678062678063,12.5,27.27272727272727,50.0,8.746355685131196,68.10000000000001,65.3431434918837,standard,19,114313587,False,45.8,False,31.715481171548117,78.91213389121339,23.17991631799163,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,5.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-03,0
RILBA.CO,Ringkjøbing Landbobank A/S,Financial Services,Banks - Regional,Denmark,DKK,41380426100.0,5.079350999999999,1.0067074999999992,2.15,0.74473945,10.019869,12.299,,0.03249750499999998,0.0038800025,0.30178498049999997,0.3550775225,-0.4487700200000001,-0.10350000000000001,-0.1745,-0.049,,,,,4618790912.0,13522581504.0,50793578496.0,86308719000.0,,4114420000.0,,,,,2313411000.0,,0.7,0.1302,12.0,0.8,12.0,1772668800.0,0.303,1751.0,1355.8438528878348,1742.0,1883.75,1.5,4.0,,,0.00558,0.37708,False,False,,0.5,22615.0,15983.0,1.09,5.68,11.26,,,0.0,0.2079,65.3,9.19,,False,0.8904752526229296,,0.936,Nordic,True,,62.87137281559952,80.93209578709465,34.80106306839819,89.00563690107927,62.25071225071225,67.01732673267327,,50.0,,50.0,65.18269237112726,standard,20,4284809,False,41.2,False,31.715481171548117,61.75732217573222,10.125523012552302,50.04184100418409,50.04184100418409,50.04184100418409,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-4.2,True,0.75,SUSPICIOUS_FWD_PE;,2026-08-03,0
0700.HK,Tencent Holdings Limited,Communication Services,Internet Content & Information,China,HKD,4277574246323.1675,1.4920524999999998,0.33618750000000297,1.4089,1.2680099499999997,5.5682936,5.626,6.14975,0.06178499499999998,0.036249998000000005,0.17133002049999999,0.16793249500000001,0.18944998000000007,0.03,0.17600000000000002,0.215,0.0,0.2230000000000001,1.141,120856805888.0,459714985984.0,405511012352.0,4322252554240.0,2038986000000.0,,751766000000.0,,,248767000000.0,,224842000000.0,303052000000.0,1.12,0.1712,5.3,0.7,5.3,1778803200.0,0.733,675.1340645101453,411.0,475.20001220703125,692.5763,1.32609,42.0,,,0.31726998,0.25667,False,False,,0.5,33772238.0,29610758.0,1.27,,,,,,0.3979,56.0,,,True,0.7389455213182687,,0.88,Asia,True,74.31415929203538,79.2905051353951,,62.1805043516448,64.84937130321208,13.105413105413104,67.01732673267327,82.14285714285714,50.0,,50.0,65.05853091523663,standard,21,1794431307,False,48.5,False,83.59832635983263,10.292887029288703,23.514644351464433,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,-8.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-03,0
9999.HK,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,China,HKD,665219963621.2427,1.4639884999999992,0.34834450000000317,1.4607,1.4587137499999998,5.815442,4.452,3.4947500000000007,0.07791500499999998,0.067110002,0.16366000049999999,0.23872249500000003,0.28183998000000005,0.0,-0.022,0.036,-26.999000000000002,2.083,3.089,24919020032.0,170903830528.0,10955459584.0,509248831488.0,221415060000.0,,112625807000.0,,,35834867000.0,,33759800000.0,50739800000.0,2.17,0.3966,4.51,1.94,0.144,1780531200.0,0.79,247.37367524416229,168.6753483990376,207.8000030517578,249.83932,1.34783,20.0,,,0.43930998,0.2705,False,False,,0.5,9122427.0,8597302.0,0.74,,,,,,0.3621,55.3,,,True,0.6539851532071389,,0.506,Asia,True,86.27815768302493,84.39626660986323,,39.19984299925634,63.542470532795754,21.794871794871796,67.01732673267327,91.3961038961039,50.0,,50.0,64.97661196707091,standard,22,227828789,False,50.5,False,88.28451882845188,17.405857740585773,22.092050209205023,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,5.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-03,0
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,United States,USD,133409689196.26367,-18.032233,-9.514073,1.6941,0.2961064,2.7123508,3.403,-8.0365,0.30090998,0.04178,0.07011251325,0.15617373025,0.235960015,-0.029999999999999992,1.3915,1.532,143.58175000000003,-0.4454999999999997,1.29,7034002048.0,11066999808.0,45053001728.0,167395688448.0,90038000000.0,,48195000000.0,,,13724000000.0,,7054000000.0,14156000000.0,3.86,0.5529,2.52,3.96,0.63,1782950400.0,0.235,65.66000366210938,41.13021258475044,65.30999755859375,63.95833,2.5,24.0,3.33,0.022,0.00097000005,0.839,False,False,,0.79,11916009.0,11308940.0,1.39,14.12,14.04,,,-0.93,0.28,83.8,11.77,,True,0.9678807539350169,,1.0,US,True,,81.68554294421043,52.269066543806886,75.88451341551269,49.662305241481135,39.743589743589745,67.01732673267327,89.77272727272727,50.0,72.74052478134111,79.0,64.87170000393543,standard,23,738586844,False,59.1,False,92.46861924686193,31.12970711297071,58.32635983263599,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,9.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-03,0
