ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
CX.ST,CombinedX AB (publ),41.3,0.007317073170731638,0.05626600636303247,25049,804470272.0,2.725,1.3536545,15.8,2.435,351300000.0,93900000.0,169287504.0,102000000.0,30.51,0.19086,0.49485,-0.051,16.708,0.12925828605902723,0.38758531469078195,,7,0.53876996,0,0,0,N/A,58.75,98.33333333333333,85.0,51.333333333333336,66.91666666666667,70.0,73.33333333333333,73.33333333333333,72.42833333333333,8.0,0.0,85.42833333333333,1,★★★★★,UPPTREND,5,Mjukvara & SaaS
TAGM-B.ST,TagMaster AB (publ),33.8,0.024242424242424156,0.11920524447598368,22429,495086368.0,7.439,1.7913928,24.596,1.833,48356000.0,71681000.0,66606124.0,96715000.0,18.868,0.70459,0.096370004,-0.084,0.194,1.0609756111744115,0.4261602594509122,,7,0.70455,0,0,0,N/A,64.75,86.66666666666667,85.0,41.66666666666667,55.91666666666667,51.66666666666667,98.33333333333333,66.66666666666666,68.78166666666667,6.0,0.0,74.78166666666667,2,★★★★,NEUTRAL,0,Industri & Verkstad
AAC.ST,AAC Clyde Space AB (publ),112.6,0.018083182640144666,0.005357129233223956,27379,872973696.0,-30.802,1.0481049,2.821,1.034,126921000.0,21650000.0,69113504.0,35432000.0,107.432,0.66488,-0.05935,0.519,,0.31235424789200184,0.07034222186831118,,4,0.15654999,0,0,0,N/A,38.74999999999999,76.66666666666667,40.0,73.33333333333333,55.91666666666667,81.66666666666667,76.66666666666667,90.0,62.684999999999995,8.0,0.0,70.685,3,★★★★,NEUTRAL,0,Försvar & Rymd
MAGI.ST,MAG Interactive AB (publ),8.4,0.002386634844868684,0.02439022120941492,38544,222944384.0,-29.824,0.75282305,10.356,2.882,84998000.0,30670000.0,6065125.0,56194000.0,11.158,0.56347,-0.02303,0.079,,-0.4766355129080567,0.6535432568278765,,5,0.5153,0,0,0,N/A,56.75,41.66666666666667,55.0,60.33333333333333,76.5,88.33333333333333,51.66666666666667,28.333333333333332,58.821666666666665,11.0,0.0,74.82166666666666,4,★★★★,UPPTREND,5,Övrigt
ENRO.ST,Eniro Group AB (publ),29.72,-0.030816892222403403,-0.019465528306948365,11814,432727424.0,4.531,1.476917,12.628,0.875,145000000.0,37000000.0,17812500.0,84000000.0,20.123,0.30124,0.06073,0.042,12.25,0.47883690581831817,0.23048253071065639,,5,0.65449,0,0,0,N/A,62.75,63.33333333333333,55.0,76.33333333333334,40.416666666666664,63.33333333333333,88.33333333333333,31.666666666666664,61.585000000000015,8.0,0.0,74.58500000000001,5,★★★★,UPPTREND,5,Övrigt
NTEK-B.ST,Novotek AB,65.1,0.015600624024960999,0.03497610325712075,7862,690059968.0,9.91,2.9976516,0.422,1.226,120000000.0,1000000.0,30926000.0,45685000.0,21.717,0.61708,0.07864,0.121,0.745,-0.3399397475958795,0.018178027973925426,,6,0.36426997,0,0,0,N/A,50.083333333333336,66.66666666666666,70.0,82.0,64.83333333333334,38.333333333333336,31.666666666666664,48.333333333333336,58.48833333333334,11.0,0.0,69.48833333333334,6,★★★★,NEUTRAL,0,Industri & Verkstad
PRIC-B.ST,Pricer AB (publ),4.05,0.0037174721189590283,-0.01579576767889801,196741,661787648.0,4.774,0.5938417,30.779,2.297,336300000.0,343000000.0,92250000.0,193300000.0,6.82,0.24629,0.05962,0.084,,-0.1491596647073602,0.5111940633775283,,7,0.21416001,0,0,0,N/A,40.08333333333333,88.33333333333333,85.0,61.33333333333333,61.00000000000001,61.66666666666667,68.33333333333333,68.33333333333333,66.35833333333332,3.0,0.0,74.35833333333332,7,★★★★,UPPTREND,5,Mjukvara & SaaS
INVE-B.ST,Investor AB (publ),407.95,0.005669912486133395,-0.0032982546450022188,2382356,,4.959,1.1509446,11.589,2.236,20027000832.0,125865000960.0,166005374976.0,23918000128.0,354.448,0.89444,0.88697,1.17,1.589,0.43865793766948435,0.17630164670013215,,7,0.00254,0,0,0,N/A,26.749999999999996,50.83333333333333,85.0,96.33333333333333,68.66666666666667,60.0,83.33333333333334,98.33333333333333,66.07833333333333,3.0,0.0,79.07833333333333,8,★★★★,STARK UPPTREND,10,Investmentbolag & Förvärvsbyggare
SSAB-B.ST,SSAB AB (publ),105.55,-0.011241217798594874,0.0368369340626975,2681973,,9.255,1.4855317,15.324,2.425,19657000960.0,10856999936.0,-2845625088.0,12168999936.0,71.052,0.14015001,0.09673,0.072,0.122,0.9242554396537672,0.5324288875746948,,7,0.13059,0,0,0,N/A,35.416666666666664,50.83333333333333,85.0,71.33333333333333,66.70833333333334,45.0,98.33333333333333,98.33333333333333,63.70333333333333,5.0,0.0,78.70333333333333,9,★★★★,STARK UPPTREND,10,Material & Skog
ALCA.ST,Alcadon Group AB (publ),30.2,-0.009836065573770515,-0.006578909805936672,12421,740233024.0,10.486,0.90394807,43.595,1.6,60200000.0,357000000.0,131662496.0,125000000.0,33.409,0.27306998,0.056199998,0.013,0.736,0.5291139626804786,0.04498273915462736,,7,0.35071,0,0,0,N/A,48.75,93.33333333333333,85.0,66.33333333333334,46.833333333333336,35.0,86.66666666666667,36.666666666666664,64.535,3.0,0.0,72.535,10,★★★★,UPPTREND,5,Mjukvara & SaaS
