ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
NESTE.HE,Neste Oyj,Energy,Oil & Gas Refining & Marketing,Finland,EUR,27290321551.47688,,,0.32,0.8046124000000002,1.2243831,1.399,-0.4640000000000004,0.05016750000000002,0.013232500000000005,-0.0023549969999999976,-0.01833249499999999,,0.015000000000000013,,,16.189,0.49350000000000005,0.701,200124960.0,1084999936.0,4697999872.0,28881817600.0,15749000000.0,,19016000000.0,,,344000000.0,,144000000.0,1747000000.0,0.006080875758938037,0.101,0.2,3.61,0.2,1774483200.0,0.581,34.060001373291016,15.322022782217692,32.88999938964844,33.33684,2.15789,19.0,,,0.46219003,0.33664,False,False,,0.5,1178329.0,1259187.0,1.042417526050819,11.08,18.69,30.35,,-0.03435120189278862,0.41722076326861646,50.25773791352728,0.0647596394507941,0.28543197249072283,True,0.7818949173687026,,1.0,['market_cap: EUR -> USD (x1.08) 25268816251.367477 -> 27290321551'],0.19414,0.07881,16.61111,13.615947,0.327,,55.545,1.798,Nordic,True,True,,47.016313800180264,89.02506395724804,76.18841816616845,59.49853172055889,52.7972027972028,36.99664429530201,55.40398740818468,50.0,,50.0,64.23839283273733,standard,103,48050424,False,4,NEUTRAL,0,58.9,False,65.85570469798657,54.69798657718121,77.85234899328859,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,2.1
DANSKE.CO,Danske Bank A/S,Financial Services,Banks - Regional,Denmark,DKK,44209891959.03,,,6.695,-0.4559293,5.2784843,22.254,,-0.010640009999999978,-0.015724997699999996,0.16931998000000004,0.20394500000000004,,-0.023999999999999994,-0.027499999999999997,0.137,,,,,597056028672.0,1576987000832.0,1285430181888.0,3753911000000.0,,56845000000.0,,,,,23037000000.0,22555000000.0,0.04481481481481482,0.5841,16.94,5.27,6.14,1777852800.0,0.592,381.70001220703125,238.44958778700138,378.0,390.875,2.0,16.0,,,0.21534,0.33655998,False,False,,0.5,848567.0,915775.0,1.103095266197408,2.16,10.88,30.95,,-0.009693508222956004,0.19629448426370624,66.88964576127083,0.02194754137535182,0.17395105089922058,True,1.0005110484697723,,0.724,"['gross_margin: None för sektor Financial Services', 'market_cap: DKK -> USD (x0.145) 304895806614.0 -> 44209891959']",0.13951999,0.0062300004,13.03898,11.5887575,0.08,0.152,,,Nordic,True,True,,62.65863295133072,78.94968423869507,48.52390279490018,79.4837966211874,42.22027972027972,92.03020134228188,,50.0,,50.0,56.23061499054904,standard,254,53716976,False,3,SVAG,-8,43.5,False,29.404362416107382,40.52013422818792,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.0
NDA-SE.ST,Nordea Bank Abp,Financial Services,Banks - Regional,Finland,SEK,64578042427.10285,,133.34281249999998,8.9561,19.5307958,58.479774,73.387,,0.0032100000000000184,-0.014964998099999998,0.16458998000000002,0.18389497,,-0.089,-0.1505,0.009,,,,,67302998016.0,240998006784.0,853052358656.0,654350000000.0,,11719000000.0,,,,,4840000000.0,-3164000000.0,0.0710933588768861,0.7007,14.24,7.31,0.34,1785888000.0,0.64,201.3000030517578,147.51851801557666,200.3000030517578,201.1364,2.1,10.0,,,0.0124,0.59605,False,False,,0.5,1591789.0,1371660.0,1.108325987620509,5.01,12.72,18.66,,-0.004967709810430931,0.17899351619427162,78.15390076049876,0.04587648960060298,0.13210385371831412,True,0.905815198878692,,0.912,"['gross_margin: None för sektor Financial Services', 'market_cap: SEK -> USD (x0.095) 679768867653.7142 -> 64578042427']",0.15337,0.00699,13.006494,146.20438,0.015,0.029,,,Nordic,True,True,,64.25596386740571,82.14110259915049,40.47882158652932,79.135905978297,33.91608391608392,98.23825503355704,,50.0,,50.0,56.038349452129054,standard,257,28369405,False,3,SVAG,-8,42.3,False,29.404362416107382,32.5503355704698,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.6
GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Oil & Gas Integrated,Portugal,EUR,173607515394.64755,,,0.95,1.7413326000000002,0.7227976,0.872,-0.6749999999999998,0.12401749999999999,0.059577502500000004,-0.013924998999999993,0.001657494999999995,,0.03999999999999998,0.276,1.419,33.176,0.47,1.113,1324735040.0,2331000064.0,4598000128.0,18744483840.0,15329000000.0,,19507000000.0,,,2135000000.0,,1120000000.0,1403000000.0,0.0028127646274042303,0.4089,0.68,4.18,0.35,1787097600.0,-0.069,244.35810109676822,146.69336553828362,241.7550311088562,22.56667,2.11111,18.0,,,0.49872002,0.36791,False,False,,0.5,1610832.0,1639140.0,0.9536266168519046,8.86,22.43,12.45,42.4,-0.010652685449054067,0.326629213112342,48.92913874514196,0.08765583658923637,0.21813040377074167,False,0.8344973900488128,,0.997,"['dividend_yield: dividendRate(0.68)/pris(241.76) = 0.002813 (yfinance-ytterligare 3.16 — rate-baserad vinner)', 'market_cap: EUR -> USD (x1.08) 160747699439.48846 -> 173607515395']",0.24875,0.111090004,13.694267,11.587049,0.352,1.346,80.965,1.529,Europe,True,True,,59.36483591474273,83.70276642948629,78.38870781391937,66.32210535822362,17.395104895104897,31.963087248322147,93.59916054564533,50.0,,50.0,63.98445643204932,standard,105,459763715,False,5,NEUTRAL,0,54.8,False,66.10738255033557,16.69463087248322,88.42281879194631,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.8
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified,Japan,USD,268900213198.6464,,9.445767,1.7803,-1.0863426000000003,0.037036255,-4.541,,-0.04501001,-0.017049997999999993,0.007479975,0.053924970000000017,,0.184,0.3295,0.482,,,,,143103679791104.0,108380647587840.0,-32971872534528.0,431731548000000.0,,7521125000000.0,,,,,2427229000000.0,-23064420000000.0,0.022603600410052025,0.3538,0.54,3.2,0.269,1774915200.0,0.321,24.260000228881836,14.619999885559082,23.889999389648438,21.58761,,2.0,1.96,0.00059999997,3.0000001e-05,0.0321,False,False,,0.746,3110120.0,2947130.0,1.2266564016591897,4.96,18.97,45.14,,-0.015251477153446547,0.26414123253721034,71.56174917615006,0.06591824804870527,0.2551025988761215,True,0.8399958700845013,,0.838,['gross_margin: None för sektor Financial Services'],0.09458999,0.0051499996,15.512987,23.194176,0.288,0.509,,,US,True,True,,44.87425566905574,86.52256931401246,75.99579617935169,78.5635244842029,12.412587412587413,68.37248322147651,,50.0,96.83908045977012,74.6,55.96576681477678,standard,259,70406934,False,3,SVAG,-8,39.2,False,29.404362416107382,11.912751677852349,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.3
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,USD,31332263857.304535,,7.99562125,1.2992,7.90213005,6.305293,6.195,7.375999999999998,0.2673700225,0.041865004,0.08607999699999999,0.035379999999999995,0.17863,0.04350000000000001,0.2745,0.385,3.3214999999999932,0.0,1.37,111665792.0,1947000064.0,1398400000.0,30783664128.0,6339900000.0,,4662000000.0,,,911800000.0,,836300000.0,1440700000.0,,0.0,,,,,1.419,92.58999633789062,54.11000061035156,83.02999877929688,94.12,1.32143,25.0,3.37,0.0539,0.00262,1.06427,False,False,,0.497,4737481.0,3262220.0,0.6691920518667185,-8.56,10.34,27.23,,-0.10325086874078981,0.41278226292430265,18.568537834797056,0.007464662519517162,0.1631213445840014,False,-0.0429521768089698,,0.986,[],0.38491002,0.103310004,32.81818,26.577595,0.131,0.436,53.346,1.733,US,True,True,49.58306837891205,77.80564742040082,77.0634348663771,73.0952412816584,44.52248774906256,49.82517482517482,11.786912751677853,50.89192025183631,50.0,38.31417624521073,49.7,63.868170427184594,standard,108,270862123,False,4,NEUTRAL,0,48.2,False,62.91946308724832,47.81879194630873,18.79194630872483,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.2
IBE.MC,"Iberdrola, S.A.",Utilities,Utilities - Diversified,Spain,EUR,145292974499.86496,9.5776905,,3.0435,1.3409724,3.0268993,4.499,3.013,0.010014997999999997,0.019664997999999993,0.0648125025,0.07836499999999999,0.14192499999999997,0.03900000000000001,0.5985,0.685,0.0,0.03200000000000003,0.622,1918734912.0,6608999936.0,62464999424.0,199938490368.0,160762000000.0,,44076000000.0,,,10677000000.0,,6285000000.0,11635000000.0,0.03373015898545704,0.84900004,0.68,4.05,0.427,1783296000.0,0.555,21.646720576356632,14.824209697560411,20.15999984741211,20.51261,2.6087,23.0,,,0.0023999999,0.44542998,False,False,,0.5,9142319.0,7010253.0,1.3020088262929426,-2.14,0.36,3.86,31.7,-0.06868110685405049,0.141310455442105,53.43752235176311,-0.019467655075878332,0.039276762173611646,True,0.6986325210439428,,0.728,['market_cap: EUR -> USD (x1.08) 134530531944.31941 -> 145292974500'],0.10022,0.03822,25.199999,18.664938,0.098,0.683,100.03,0.753,Europe,True,True,61.72603942521788,68.47157597684021,60.649092182283844,71.20091450114928,73.6024290752637,19.667832167832167,82.80201342281879,58.02728226652676,50.0,,50.0,63.82306615113229,standard,109,163971112,False,4,NEUTRAL,0,48.5,False,69.71476510067114,18.875838926174495,37.835570469798654,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,6,0.8571428571428571,HÖG,VÄNTA,-0.0
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,69194603989.97841,10.792716999999996,,1.6019,289.2757982,3.2876234,3.608,2.7939999999999987,2.50326,0.09431500049999998,0.014469994,0.08182,0.15821000000000002,0.012000000000000004,-0.142,-0.067,,0.0,0.555,2548878208.0,1452999936.0,7856999936.0,75928600576.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,0.024423962274930672,0.8228,2.12,2.32,0.53,1784505600.0,0.323,98.15379410868601,73.21888235953229,86.80000305175781,98.95,2.04762,20.0,3.96,0.024,0.0014599999,0.86412,False,False,,0.75,4657780.0,4289330.0,1.3588486082952131,-5.98,-2.34,-0.12,,-0.11567348119376941,0.22614989968309396,27.754672808253076,-0.049891808314409536,-0.003863067626467709,False,-0.04325207075804503,,0.873,['debt_to_equity: 1388.163 > 200 -> None'],2.67367,0.15838,34.17323,21.129402,0.049,-0.055,,1.026,US,True,True,78.556173946597,79.34170450431344,53.980971583486976,46.49624332982707,72.23959432705841,32.69230769230769,70.38590604026845,81.4270724029381,50.0,72.98850574712644,75.0,55.5236596756227,standard,272,372313857,False,3,SVAG,-8,52.6,False,80.20134228187919,31.3758389261745,35.822147651006716,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,-6.1
WDC,Western Digital Corporation,Technology,Computer Hardware,United States,USD,161226696697.23926,,,0.8776,,12.479812,12.45,13.969000000000001,1.1501649950000001,0.14062500049999999,0.6177999995,0.27959,0.04241,0.26849999999999996,9.514999999999999,10.33,0.0,0.0,0.85,1359253376.0,1579000064.0,1191000064.0,160838696960.0,13861000000.0,,12919000000.0,,,4599000000.0,,9298000000.0,3929000000.0,0.00134174160254754,0.0186,0.6,3.23,0.15,1788825600.0,2.182,799.6132774415504,95.8012699660593,447.17999267578125,664.9167,1.53846,24.0,2.55,0.0619,0.0050999997,0.9186,False,False,,0.292,8384985.0,5360350.0,0.8412503541410898,-1.49,-15.49,71.31,,-0.44075466817336717,0.8053483226919091,46.23351960205819,-0.09601728639326135,0.17986140522752647,True,0.2987981542956363,,0.982,[],1.30853,0.20758,16.61144,14.084618,0.438,9.841,13.436,1.329,US,True,True,48.64311180846896,89.4055221984643,51.723208036468066,94.41278241474208,11.177784962200315,18.356643356643357,29.949664429530205,57.18782791185729,50.0,33.14176245210728,29.2,63.48911524245921,standard,113,2397041274,False,5,NEUTRAL,0,43.0,False,66.44295302013423,17.61744966442953,7.885906040268456,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-1.8
HSBA.L,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,GBp,441734073262918.6,,,0.9086,0.4733825500000002,3.9427063,-1.708,,-0.016505010000000014,-0.0127949986,0.11763997999999998,0.15817003999999996,,0.15000000000000002,,0.672,,,,,1219653009408.0,837577998336.0,-115187736576.0,3233034000000.0,,71020000000.0,,,,,22285000000.0,29766000000.0,2.7569681034649593e-05,0.52639997,0.56,5.05,0.1,1786579200.0,0.571,20678.140117055642,12138.696092777629,20312.168258174323,1484.6346,2.58824,17.0,,,0.00198,0.5294,False,False,,0.5,22625989.0,18195725.0,0.5222446036892133,2.78,16.21,29.81,58.88,-0.017698490135457545,0.2604273883475829,63.94876982665949,0.032392692683477664,0.20835678520389034,True,0.8041862864473694,,0.903,"['dividend_yield: dividendRate(0.56)/pris(20312.17) = 0.000028 (yfinance-ytterligare 3.59 — rate-baserad vinner)', 'gross_margin: None för sektor Financial Services', 'market_cap: GBp -> USD (x1.27) 347822104931432.0 -> 441734073262919']",0.13104999,0.00782,14.928846,10.991291,0.254,,,,UK,True,True,,60.62732015122958,85.73424976047447,80.39302826347392,71.1390934676782,0.08741258741258741,26.845637583892618,,50.0,,50.0,55.41499239380796,standard,276,369594627779,False,2,SVAG,-8,37.8,False,29.404362416107382,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,3.1
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,1986032234915.0,,6.98188,1.2298,2.9279332,9.284927,9.052,11.347000000000001,0.3248150000000001,0.07332999199999998,0.44069999500000007,0.14152000000000003,0.16287000000000001,0.1945,2.889,2.979,0.0,1.5855000000000001,2.471,21755504256.0,242473992192.0,120790999040.0,4036194992128.0,595281000000.0,,402836000000.0,,,129039000000.0,,132170000000.0,164713000000.0,0.002599704579025111,0.042600002,0.88,,0.22,1788480000.0,1.225,408.10376741205215,235.2282576904417,338.5,428.06668,1.36508,54.0,3.01,0.013200001,0.01596,0.81016,False,False,,0.602,29851170.0,25169840.0,1.0769457029964642,-1.4,-5.33,11.65,,-0.17055409180228165,0.3164734592245623,44.461658187897214,-0.02443312184350943,0.006299507068271204,False,0.37448948378050456,,0.837,[],0.48676,0.12958999,16.975927,22.758093,0.242,2.94,18.859,2.724,US,True,True,47.20755430171138,87.38614093946804,51.65416217774411,86.58194080838602,54.917488679688425,6.293706293706294,31.62751677852349,52.885624344176286,50.0,87.73946360153256,60.199999999999996,63.24420054731766,standard,117,8519990840,False,6,NEUTRAL,0,42.1,False,68.03691275167785,6.0402684563758395,11.15771812080537,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.6
NET,"Cloudflare, Inc.",Technology,Software - Infrastructure,United States,USD,98892332706.92825,,162.794488,2.38,61.709572324999996,43.445026,43.193,-30077.928,-0.302624995,-0.08732499950000001,-0.1937700045,-0.23252,0.27967006,0.18949999999999997,,,,0.121,1.755,-217550336.0,4162798080.0,3529349888.0,108515663872.0,6036256000.0,,2167937000.0,,,-207205000.0,,-102267000.0,603114000.0,,0.0,,,,,1.664,332.2200012207031,158.8300018310547,306.5299987792969,336.25806,1.94118,31.0,1.68,0.0239,0.00616,0.90185,False,False,,0.463,3421695.0,3195830.0,0.8148053981359437,-1.58,34.77,44.51,,-0.07732828350795062,0.6391020073566762,54.38986971152682,0.07516811272681245,0.364937100258687,True,0.7250545374292141,,0.941,['debt_to_equity: 217.858 > 200 -> None'],-0.14425999,-0.02037,,182.87852,0.359,,,1.818,US,True,True,,21.497559112893377,87.25969834316689,86.04987176206484,25.234441293881318,25.437062937062937,11.786912751677853,45.12067156348373,50.0,73.37164750957854,46.300000000000004,55.185133582124706,standard,284,979617766,False,0,SVAG,-8,33.9,False,29.404362416107382,24.41275167785235,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,9.0
SWED-A.ST,Swedbank AB (publ),Financial Services,Banks - Regional,Sweden,SEK,41345394223.541595,,,7.1081,-0.18158790000000025,6.290411,18.301,,0.0,-0.012254998099999994,0.21002998,0.15671500000000005,,-0.04599999999999999,-0.26849999999999996,-0.088,,,,,301566001152.0,1132510052352.0,1266182651904.0,3062782000000.0,,67899000000.0,,,,,32762000000.0,-46342000000.0,0.0528014475717762,0.7409,20.45,6.09,29.8,1774396800.0,0.561,391.20001220703125,246.3636226688795,387.29998779296875,371.8125,2.6875,16.0,,,0.17117001,0.49534,False,False,,0.5,1578741.0,1396043.0,1.2169422298090093,2.19,11.33,26.01,,-0.009969387250424067,0.16595229712526843,70.08801800632727,0.033108521181049344,0.17258472750331744,True,0.9194380848286279,,0.771,"['gross_margin: None för sektor Financial Services', 'market_cap: SEK -> USD (x0.095) 435214676037.27997 -> 41345394224']",0.15016,0.0097,14.027526,15.224056,0.058,-0.089,,,Nordic,True,True,,65.09367206666101,78.94797292976781,34.283117170574954,83.58699666846417,43.61888111888112,95.13422818791946,,50.0,,50.0,55.1003555635178,standard,287,55830186,False,3,SVAG,-8,43.7,False,29.404362416107382,41.86241610738255,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.0
WDAY,"Workday, Inc.",Technology,Software - Application,United States,USD,36397199401.85547,6.593868499999994,,0.6764,1.2889777250000005,4.4070606,4.443,10.265,0.0016949950000000116,-0.021824999500000004,0.011519999499999996,-0.03832999999999999,0.31185,-0.04150000000000001,1.734,1.772,17.439500000000002,0.0,0.81,2136878208.0,3403000064.0,3772000000.0,45122699264.0,18074000000.0,,9552000000.0,,,1024000000.0,,693000000.0,2939000000.0,,0.0,,,,,1.082,249.85000610351562,110.36000061035156,185.6999969482422,208.68184,2.2619,38.0,3.47,0.100200005,0.02182,1.12528,False,False,,0.586,4718270.0,4127410.0,0.4590443580536104,5.94,42.27,38.44,,-0.2567540828023649,0.5413322742327236,38.535493735853045,0.08824703901462883,0.16470837940925454,False,0.1288568889160363,,0.909,[],0.16006,0.04513,37.7439,14.04538,0.128,2.06,58.39,0.908,US,True,True,72.60205256826966,50.542379069902594,74.7177202667776,74.03025910068422,30.755990883177823,46.76573426573427,11.786912751677853,88.03777544596014,50.0,20.49808429118774,58.599999999999994,62.8517323158894,standard,122,766460024,False,4,NEUTRAL,0,54.6,False,84.81543624161074,44.88255033557047,27.768456375838923,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.0
IMO.TO,Imperial Oil Limited,Energy,Oil & Gas Integrated,Canada,CAD,63671171131.96994,,,5.19,1.6673586500000002,1.6889832,1.715,3.5539999999999985,0.042622499999999994,0.019127502499999994,-0.001145004000000005,-0.0365225,,0.11399999999999999,0.3599999999999999,1.308,0.0,0.15349999999999997,1.087,3827399808.0,2839000064.0,4200000000.0,88581783552.0,42309000000.0,,45203000000.0,,,4114000000.0,,3268000000.0,6708000000.0,0.01929474378034721,0.37150002,3.48,2.19,0.87,1788480000.0,0.805,190.30591791809294,113.03032625129072,180.36000061035156,157.23529,3.72222,17.0,3.35,0.0307,0.69897,0.29492,False,False,,0.5,729061.0,850820.0,1.0926867138126373,-0.43,7.2,9.99,,-0.0522627851858084,0.2783548195346692,36.24393621061842,0.014883004202740358,0.12108890222129687,False,0.2636047325306736,,0.676,['market_cap: CAD -> USD (x0.73) 87220782372.56157 -> 63671171132'],0.16798,0.081470005,21.04551,16.09393,0.426,1.43,17.113,1.376,Canada,True,True,79.81330802895566,47.17192776904014,64.83569312329729,73.82530726696636,58.3810649933703,34.35314685314685,62.16442953020134,86.3588667366212,50.0,61.30268199233716,50.0,62.76616479093197,standard,123,110645255,False,6,NEUTRAL,0,59.4,False,85.40268456375838,32.969798657718115,70.88926174496645,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-2.2
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,United States,USD,13466217297.023163,,,0.9842,1.9497721000000006,2.534165,2.694,2.4335000000000013,0.1365649755,0.012539999999999996,0.03789999499999999,-0.03669499499999999,,0.14800000000000002,4.0600000000000005,4.177,20.75699999999999,0.8017499999999999,1.181,-542136192.0,1187904000.0,2038637952.0,14316950528.0,4937019000.0,,4764147000.0,,,457399000.0,,358641000.0,586428000.0,,0.0,,,,,0.989,263.8800048828125,137.77000427246094,244.60000610351562,310.9524,1.72,21.0,1.95,0.0352,0.01648,1.03065,False,False,,0.373,1129303.0,1405500.0,0.7201505791663434,2.71,21.11,12.7,,-0.07306350774041781,0.40127001830138415,46.257962218704044,0.09523632916777203,0.16320932977402824,False,0.4301642064524138,,0.832,[],0.28250998,0.07843,21.646017,22.109735,0.229,4.182,82.332,2.222,US,True,True,41.51147063976895,57.28993571438078,74.539235546387,86.03570693784299,52.7532445375601,67.04545454545455,11.786912751677853,27.70199370409234,50.0,54.78927203065134,37.3,54.74913804761846,standard,301,343785309,False,3,SVAG,-8,49.2,False,29.404362416107382,68.37248322147651,60.570469798657726,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-1.8
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,United States,USD,842569351398.5295,100.51578849999999,13.192155999999997,0.5129,6.900106324999999,20.398724,20.185,69.006,-0.056405005,-0.01567499950000001,0.044099999499999994,0.016009999999999996,0.11113999999999996,0.3315,1.269,1.634,0.0,0.9119999999999999,1.688,7932002944.0,13111000064.0,4276000000.0,833734311936.0,76926000000.0,,34639000000.0,,,3694000000.0,,4335000000.0,7709000000.0,,0.0,,,,798940800.0,2.476,584.72998046875,149.85000610351562,516.1300048828125,615.3755,1.48148,49.0,1.88,0.0257,0.00424,0.75382006,False,False,,0.494,25688293.0,17330150.0,1.0546303049275285,6.87,5.67,161.01,,-0.11731906670997816,0.719541648934283,62.560051888836604,0.03943460179067659,0.487781299878455,True,0.8980146555622258,,0.921,[],0.10196,0.05128,131.66582,33.276188,0.501,1.595,6.361,2.609,US,True,True,42.62819692528187,49.065425802430475,75.99930907959073,88.92250875462865,29.917209571683557,7.954545454545454,11.786912751677853,57.922350472193074,50.0,69.54022988505747,49.4,62.73732329100217,standard,124,8944610404,False,4,NEUTRAL,0,40.8,False,67.11409395973155,7.634228187919463,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,4.5
ROKU,"Roku, Inc.",Communication Services,Entertainment,United States,USD,20472537387.343567,44.919492000000005,23.716520000000003,0.6,4.4197548,4.4170218,4.014,24.154999999999998,-0.03072499999999999,-0.013759997999999996,-0.038820005000000005,-0.07709,0.008940000000000003,0.17149999999999999,14.378,14.635,0.0,1.7275,2.653,-72944576.0,2557201920.0,474118016.0,20911466496.0,4433483000.0,,4737251000.0,,,-5624000.0,,88361000.0,483718000.0,,0.0,,,,,2.05,159.88999938964844,78.52999877929688,154.92999267578125,162.3265,,20.0,3.28,0.069299996,0.00656,0.88699996,False,False,,0.846,4171695.0,2503110.0,0.6188531357676769,2.07,29.5,63.43,,-0.031021369271381105,0.4244953382061226,43.45934119742168,0.03451149785523233,0.2995621060693463,False,0.21458127328618706,,0.837,[],0.13122,0.0425,65.92766,39.492733,0.219,14.429,16.792,2.866,US,True,True,36.43456331245853,34.51729184985616,87.88807697502448,88.20605544813628,40.883269042880364,59.61538461538461,11.786912751677853,44.49108079748164,50.0,28.9272030651341,94.6,54.66413273972131,standard,302,387806814,False,3,SVAG,-8,43.2,False,29.404362416107382,61.241610738255034,27.516778523489933,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.2
TGT,Target Corporation,Consumer Defensive,Discount Stores,United States,USD,70793061202.72217,,,1.9383,0.0,0.65728664,0.785,-2.601000000000001,0.09367002000000002,-0.007174999499999998,-0.041580002000000005,-0.06740000000000002,,0.016,0.9179999999999999,1.007,41.224,0.0,0.255,2523503232.0,5410999808.0,19196000256.0,84578058240.0,59490000000.0,,104780000000.0,,,5117000000.0,,3705000000.0,6562000000.0,0.02977603764023902,0.473,4.64,2.98,1.16,1786492800.0,0.986,170.75,81.20354574102596,155.8300018310547,162.76471,2.52632,34.0,3.26,0.0349,0.00265,0.88974,False,False,,0.473,4371464.0,3320320.0,0.5760011503029894,1.19,18.39,36.94,,-0.08737919864682464,0.3063542685531296,34.76053657925162,0.05027625665265267,0.27462445166547633,False,0.25224989221538063,,1.0,[],0.26408002,0.05689,16.148188,16.330616,0.053,1.005,107.583,0.988,US,True,True,,38.65711640410388,85.46375398571286,80.57661770956452,44.8959526745152,32.16783216783217,78.69127516778524,78.1741867785939,50.0,55.3639846743295,47.3,62.64867081019364,standard,125,517405472,False,4,NEUTRAL,0,60.6,False,79.69798657718121,30.87248322147651,89.8489932885906,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-1.1
