ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1219530702738000.0,,-13.33658345,0.2729,,6.446722,6.081,-6.730249999999998,0.7989175,0.2867,0.72687499975,0.6034800300000001,0.334025,2.415,12.5165,12.425,0.16350000000000087,15.7775,15.254,,87958002597888.0,18585999114240.0,1150408063975424.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.17,0.028399998,3000.0,1.05,375.0,1779926400.0,2.322,2987000.0,243980.453125,1718000.0,3179718.5,1.35135,37.0,,,0.20211,0.39766,False,False,,0.5,6150849.0,6899660.0,0.62,,,,,,1.117,35.6,,,False,0.3422108438872768,,1.0,Asia,True,,96.01398925360884,,98.01038849665649,49.304959224806076,0.49261083743842365,67.04312114989733,,50.0,,50.0,74.33863275518829,standard,1,8653139592,False,33.7,False,31.715481171548117,2.5523012552301254,18.99581589958159,50.04184100418409,50.04184100418409,50.04184100418409,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,18.0,0.625,SUSPICIOUS_FWD_PE;,2026-08-05,0,True
6861.T,Keyence Corporation,Technology,Scientific & Technical Instruments,Japan,JPY,19680914786400.0,11.358818000000007,11.39146075,2.5383,0.0,15.684077,14.547,,,,0.26786999949999996,0.38428999799999997,0.49735005,0.17500000000000002,0.2905,0.51,,9.201,11.111,,1426593939456.0,0.0,18254315651072.0,3670655000000.0,,1169289000000.0,,,595759000000.0,,445185000000.0,430680000000.0,0.68,0.2996,550.0,0.51,275.0,1789603200.0,1.01,84170.0,51271.96903921346,81150.0,92250.0,1.625,16.0,,,0.22763,0.37662998,False,False,,0.5,752277.0,910160.0,1.13,,,,,,0.4879,62.0,,,True,0.9228452862435665,,1.0,Japan,True,,95.19650655021833,,81.60058748806904,54.023136710697486,8.374384236453201,67.04312114989733,,50.0,,50.0,70.3478793609365,standard,2,468185128,False,31.7,False,31.715481171548117,2.5523012552301254,6.02510460251046,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,15.5,0.625,,2026-08-05,0,True
V,Visa Inc.,Financial Services,Credit Services,United States,USD,623926788975.0828,8.305567,6.059246000000002,1.6622,11.866011624999999,15.365538,15.364,5.467499999999998,0.42102750499999997,0.16219999899999998,0.24864498025000006,0.279262465,0.4867500149999999,0.06449999999999999,-0.0445,0.068,-3.90949999999998,-0.6455000000000001,0.627,19147250816.0,13792000000.0,23857999872.0,683516821504.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.73,0.22129999,2.68,0.7,0.67,1786406400.0,0.754,373.9700012207031,293.2820187246287,366.1300048828125,412.15817,1.36585,38.0,2.42,0.014199999,0.00081,0.89377,False,False,,0.281,8250536.0,7213070.0,1.0126064586017516,4.29,11.23,10.8,,-0.020964238608175867,0.220036318018685,58.39679437155836,0.07544601585942923,0.1112837069192758,True,0.8233722443108168,,0.862,US,True,77.57643312101911,93.72305936303312,70.45667644260077,52.01457646209384,53.33553439479462,22.906403940886698,67.04312114989733,84.39490445859873,50.0,85.09615384615384,28.1,70.0622763719119,standard,3,2640921354,False,47.5,False,85.43933054393305,17.656903765690377,6.192468619246862,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-2.9,0.875,,2026-08-05,0,True
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,,5.656119999999994,3.1294380000000004,1.6142,24.394562374999996,,14.707,8.331499999999998,0.8912250049999999,0.138730009,0.23104999625000003,0.30714498000000007,0.3378200149999999,0.4680000000000001,1.5595,1.681,76.18050000000001,-0.3919999999999997,0.721,7899849856.0,5281999872.0,43370000384.0,1062556205056.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.6,0.22129999,6.92,0.89,1.73,1786665600.0,0.506,1249.449951171875,619.3983893784804,1148.8399658203125,1276.9615,1.71429,26.0,3.34,0.0115,0.00155,0.85091,False,False,,0.156,3031346.0,2223320.0,1.36,-4.98,17.24,,,-6.5,0.3536,47.6,0.23,,False,0.1608519392707854,,1.0,US,True,57.412951167728224,93.60344231552351,51.860029439314864,94.17002049762739,48.59084050492615,,67.04312114989733,60.828025477707,50.0,87.5,15.6,69.36693156072396,standard,4,2554238873,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,3.8,0.875,,2026-08-05,0,True
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,India,INR,7099305728246.877,0.0,-2.292647500000003,,-1.4923434,15.208426,23.053,,,,0.15963999999999995,0.23042001999999995,0.49242002,0.1815,0.12550000000000003,0.274,279.3145,,,,47410601984.0,3683091742720.0,10761386590208.0,5599523600000.0,,496654500000.0,,,,,190173900000.0,-657898000000.0,0.47,0.1658,5.4,0.38,6.0,1782777600.0,0.353,1151.5,783.0862114062364,1141.199951171875,1108.2222,2.0,36.0,,,0.56486,0.27493,False,False,,0.5,9651748.0,11897363.0,0.41,14.69,24.56,,,0.0,0.3375,74.9,16.89,,True,1.3048634161376784,,0.191,India,True,,89.5924308588064,92.20471475088095,52.93289315198725,47.818681098385476,12.561576354679804,67.04312114989733,,50.0,,50.0,69.32129587337268,standard,5,142757834,False,32.5,False,31.715481171548117,7.531380753138076,6.443514644351464,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.1,0.75,SUSPICIOUS_FWD_PE;,2026-08-05,0,True
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,498289863079.34875,8.686567,6.557823000000003,1.7598,,14.792459,14.982,7.272499999999997,2.1298875049999997,0.22141999899999998,0.19958498025000002,0.22631250500000002,0.509500015,0.0785,0.0655,0.184,210.32850000000002,-0.6495000000000001,0.564,14891374720.0,8218999808.0,18959998976.0,508484452352.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.62,0.1823,3.48,0.54,0.87,1783555200.0,0.729,598.0433279933587,463.74259988972767,573.0999755859375,648.1053,1.36585,38.0,2.28,0.010299999,0.00114,0.91405,False,False,,0.432,3722876.0,3133970.0,0.31,9.99,16.24,,,-1.13,0.2462,61.7,10.21,,True,0.969296414574281,,0.907,US,True,76.97027600849256,94.57895607919971,62.29300481734243,63.471814021051415,41.90125618179302,24.38423645320197,67.04312114989733,86.62420382165605,50.0,89.42307692307693,43.2,69.30367107555823,standard,6,1796078130,False,47.6,False,85.02092050209204,18.91213389121339,6.694560669456067,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,-2.8,0.75,,2026-08-05,0,True
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,227091215828.66034,20.4501765,15.320982749999999,2.1812,6.691732075,23.387596,22.116,27.434749999999998,0.11090498500000001,0.073379999,0.27543999975,0.2850099745,0.144870015,0.19799999999999998,0.0305,0.257,,1.2047500000000002,2.176,3105487488.0,12353200128.0,0.0,214743990272.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.601,189.81700134277344,114.5199966430664,180.35000610351562,192.31033,1.3,27.0,2.27,0.0191,0.17267,0.72971,False,False,,0.71,9661312.0,6331360.0,1.52,10.1,35.55,,,0.0,0.6047,72.6,17.8,,False,0.7177195453829299,,0.941,US,True,55.323779193205944,84.04217692130966,95.51440742227574,69.58536744068732,34.67410167312927,33.497536945812804,12.012320328542096,70.70063694267516,50.0,76.20192307692307,71.0,69.18083825692071,standard,7,1141860815,False,45.7,False,76.56903765690377,24.686192468619247,2.5523012552301254,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,13.7,0.75,,2026-08-05,0,True
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,62885997412475.0,3.326799499999998,0.47620225000000094,0.9087,4.943805749999999,14.1619425,13.6,4.271750000000001,0.27180752999999996,0.14023,0.36928499975,0.44364005,0.274355,0.207,0.5545,0.774,8.262500000000001,0.6915000000000002,2.131,700416491520.0,3518013112320.0,982447030272.0,60391489011712.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,0.99,0.2785,24.0,1.69,7.0,1789516800.0,1.246,2535.0,1110.2015380859375,2425.0,3117.263,1.31429,35.0,,,0.00022,0.43088,False,False,,0.5,33599321.0,36658811.0,0.97,,,,,,0.3903,41.2,,,False,0.6375757814138872,,0.95,Asia,True,66.92569002123142,91.92496996253763,,84.08479120570458,54.17104704951599,2.955665024630542,67.04312114989733,66.56050955414013,50.0,,50.0,69.17795729281052,standard,8,2753526928,False,42.5,False,73.89121338912133,2.5523012552301254,7.1966527196652725,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,3.1,0.875,SUSPICIOUS_FWD_PE;,2026-08-05,0,True
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,1513100374537500.0,,-13.191496349999998,0.1795,,3.5523179,3.222,-7.859249999999998,0.18003750000000002,0.12700999999999998,0.17863499975000002,0.36206999999999995,0.20693499999999995,1.146,13.4495,13.551,-3.0435,5.764499999999999,6.029,56654767423488.0,189999001632768.0,22408700362752.0,1563580025536512.0,566942110000000.0,,333605938000000.0,,,43601051000000.0,,44260956000000.0,85315148000000.0,0.57,0.1344,1496.0,2.14,374.0,1782691200.0,1.479,374087.44831391243,66663.44246948964,262500.0,482453.38,1.35135,36.0,,,0.0967,0.43535,False,False,,0.5,32884539.0,34733458.0,0.67,,,,,,0.9497,40.7,,,False,0.49957258728628723,,0.838,Asia,True,,87.15093903708723,,91.22684138383065,38.97219343849608,0.24630541871921183,67.04312114989733,90.12738853503186,50.0,,50.0,68.15274745376918,standard,9,6655798889,False,50.5,False,88.3682008368201,2.5523012552301254,36.82008368200837,50.04184100418409,50.04184100418409,50.04184100418409,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,29.1,0.625,SUSPICIOUS_FWD_PE;,2026-08-05,0,True
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,1572156360.0,-5.755309500000001,6.976267750000002,,2.86241575,3.253491,3.112,-2.8347500000000005,0.37036749999999996,0.12415999999999999,0.0005525021249999928,-0.11202873800000002,0.4989849999999999,0.369,,,4.546999999999997,-0.006124999999999936,1.495,-789506888.0,145300000.0,73300000.0,1590119936.0,318067000.0,,461784000.0,,,67843000.0,,49172000.0,101888000.0,1.39,0.3989,1.2,4.0,0.6,1794441600.0,0.38,93.0,52.984103917886436,90.0,96.0,,2.0,,,0.2339,0.559,False,False,,0.5,15306.0,19607.0,0.7,8.21,32.56,,,-1.97,0.4779,65.9,14.18,,True,1.2292935466730288,,0.52,Nordic,True,,70.8988020151429,69.39189415228155,67.88933803556137,61.04220983644043,95.56650246305419,67.04312114989733,1.2738853503184715,50.0,,50.0,67.72608623858925,standard,11,185807,False,51.1,False,31.715481171548117,97.53138075313808,40.0,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,9.3,0.875,EXTREME_EARNINGS_GROWTH;,2026-08-05,0,True
