ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1721398110675000.0,,-10.080545999999998,3.5037,,13.03262,12.758,1.270500000000002,0.48816500000000007,0.23482749925000002,0.43710500199999996,0.5644500324999999,0.32550500000000004,1.855,3.7640000000000002,3.975,7.5,0.8817499999999998,2.174,25799822215168.0,54361531088896.0,21832415576064.0,1685179810709504.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.12,0.028399998,3000.0,1.06,375.0,1779926400.0,2.027,2987000.0,243980.46875,2425000.0,3129583.5,1.43243,37.0,,,0.20716,0.44070998,False,False,,0.5,5240032.0,6525149.0,1.3955119206619946,5.53,170.39,313.25,,-0.1881486441245397,0.7743356028874393,52.89151540734487,0.18471365051531863,1.3593172140725431,False,0.4697384828713927,,1.0,Asia,True,True,73.28569443286361,96.03996819181782,80.4822695035461,96.43761401854006,42.45069777201355,0.17035775127768313,33.43071786310517,67.2636815920398,50.0,,50.0,85.49133225078576,standard,1,11551145017,False,42.2,False,71.53589315525876,2.5459098497495827,9.181969949916526,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,11.7
MU,"Micron Technology, Inc.",Technology,Semiconductors,United States,USD,1101790779632.2524,-11.606626499999997,-13.851415999999997,0.1533,9.4802925,12.204964,11.987,-2.0145,0.520420005,0.28506250075,0.451295003,0.6636400325,0.27490999999999993,3.331,13.483,13.983,-43.359500000000004,1.7347499999999998,2.927,6798735424.0,26022000640.0,6376000000.0,1082144784384.0,82798000000.0,,37378000000.0,,,9809000000.0,,8539000000.0,17525000000.0,0.05,0.0112,0.53,0.33,0.15,1783296000.0,2.142,1255.0,103.23020834677516,975.5599975585938,1486.0,1.42222,42.0,0.76,0.0369,0.00253,0.81384003,False,False,,0.38,51307822.0,63153070.0,1.0448409117345414,-8.32,165.21,233.52,,-0.2226613565270169,0.7580676710483102,48.97250957724861,0.14490870951875268,1.1961049044423824,False,0.32944423862587413,,1.0,US,True,True,,95.32724452175607,77.95744680851064,98.2110138307588,31.635273508071432,16.950596252129472,23.914858096828045,54.42786069651741,50.0,56.87022900763359,38.0,76.94722582912992,standard,6,61609608815,False,42.1,False,62.687813021702844,16.6110183639399,9.766277128547578,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,11.6
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,63404644813815.0,8.541171000000002,3.7299440000000033,1.2029,6.8658184,15.449835,14.902,4.304500000000001,0.238545,0.12916750925,0.333255002,0.43015000249999996,0.260815,0.22499999999999998,0.38199999999999995,0.583,12.665,0.7527499999999998,2.187,709926586368.0,3383596154880.0,1094369804288.0,61156848828416.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,0.98,0.2785,24.0,1.7,7.0,1789516800.0,1.246,2535.0,1050.990721536339,2445.0,2783.4849,1.33333,33.0,,,0.00022,0.43917,False,False,,0.5,34968779.0,36384103.0,0.7561092428358643,1.09,32.16,71.99,,-0.035502958579881616,0.30277932352384573,60.8,0.06000280898542831,0.37700421563374364,True,0.7028646186018473,,0.927,Asia,True,True,62.73642958392395,93.101185259152,87.31914893617021,82.49334958804262,57.1400330993593,1.788756388415673,66.86143572621035,62.089552238805965,50.0,,50.0,75.3401347183183,standard,8,2786678389,False,40.9,False,67.6126878130217,2.5459098497495827,7.178631051752922,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,4.8
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1082493840636.9026,14.063696999999998,10.550300500000002,1.57,30.970943999999996,14.9828205,15.51,16.9695,0.9490850024999999,0.14613001,0.2306,0.30251000000000006,0.37753999999999993,0.47200000000000003,1.5815000000000001,1.681,79.60924999999999,-0.5259999999999998,0.721,8315835456.0,5281999872.0,43370000384.0,1120581844992.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.57,0.22129999,6.92,0.89,1.73,1786665600.0,0.506,1238.0,619.3984502312096,1213.9100341796875,1220.3928,1.76667,28.0,2.99,0.0109,0.00155,0.85324997,False,False,,0.558,3259654.0,3761910.0,0.9443605146527096,14.07,27.39,12.81,,-0.019458776914630493,0.3865087716420788,60.42110137976325,0.15131314415369723,0.23547457515666403,True,0.917893305874773,,1.0,US,True,True,47.73384474276661,95.16630769698824,75.94326241134752,93.37223869281195,39.72405921937481,17.206132879045995,66.86143572621035,55.82089552238806,50.0,92.93893129770993,55.800000000000004,81.69818732071398,standard,2,4566620297,False,42.2,False,64.10684474123539,16.86143572621035,7.512520868113523,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,11.7
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,1784017393978500.0,,-10.702046399999999,0.2256,,5.2334485,4.982,-3.3514999999999997,0.06499500000000002,0.05830749925,0.082795002,0.2766100025,0.11886503000000004,0.566,4.719,4.867,0.0,0.80375,1.959,67558971344896.0,147378078220288.0,28138794909696.0,1934683587739648.0,566942110000000.0,,333605938000000.0,,,43601051000000.0,,44260956000000.0,85315148000000.0,0.48,0.1344,1488.0,2.19,372.0,1774828800.0,1.479,374500.0,59519.47961506623,309500.0,468075.53,1.35135,36.0,,,0.0967,0.48973998,False,False,,0.5,30143115.0,34936788.0,1.0265911758099748,-11.95,63.2,180.51,,-0.1735647530040053,0.623373787350599,44.376278118609406,0.04437320735616668,0.7630612694325163,False,0.2985772181228544,,0.838,Asia,True,True,,79.4123346427554,80.0,90.47976809670106,49.24817654197067,0.08517887563884156,66.86143572621035,85.87064676616916,50.0,,50.0,73.52849331555211,standard,11,7893443197,False,48.4,False,85.14190317195326,2.5459098497495827,28.380634390651082,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,10.5
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,14038181002.01258,-10.550525,-2.7829404999999987,2.56,3.525147,5.909591,5.654,-0.3495000000000008,0.2843650025,0.15905,0.23157999999999998,0.22014,0.51366,0.017,0.3185,0.319,-50.64775,1.235,3.01,-211644992.0,777206976.0,169540992.0,13430515712.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.424,56.209999084472656,33.7599983215332,55.849998474121094,50.0625,2.26316,16.0,13.08,0.1657,0.01821,1.06718,False,False,,0.723,2693879.0,3413740.0,0.8654125993677803,15.06,26.82,26.82,,-0.006404565312491006,0.3918427370765642,62.73021462313863,0.11485499296694646,0.2640736797007077,True,1.1019673954576725,,1.0,US,True,True,,94.55543933369805,84.53900709219857,74.25809531825931,64.39635246919184,75.38330494037479,11.853088480801336,36.01990049751244,50.0,10.305343511450381,72.3,73.4820070728322,standard,12,190657374,False,44.5,False,27.963272120200333,75.87646076794657,24.123539232053425,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,7.9
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,114476311093.75,26.8789015,25.237456,3.5867,110.2058665,16.10188,15.718,29.446500000000004,1.1779600049999999,0.07222251075,0.167145003,0.17276000249999998,0.35225999999999996,0.07500000000000001,0.08399999999999996,0.233,7.6205,-0.53725,1.034,972285632.0,3294899968.0,567200000.0,111748612096.0,10389200000.0,,6799600000.0,,,2084700000.0,,1853400000.0,2590600000.0,,0.0,,,,,1.09,159.8000030517578,70.12000274658203,156.25,113.89189,2.75,37.0,2.95,0.031,0.17386,0.72528,False,False,,0.576,6427120.0,7313520.0,0.6623286130886327,4.96,92.54,94.56,,-0.022215287759462687,0.4539698021662238,65.37510021569436,0.232203050081355,0.6773885354135862,False,0.890791799712022,,1.0,US,True,True,45.89971928069151,90.89311367974136,93.07801418439716,73.22862272898556,38.9293423877167,36.96763202725724,11.853088480801336,58.308457711442784,50.0,65.17175572519083,57.599999999999994,81.0369977145363,standard,3,1142737500,False,45.1,False,64.77462437395658,36.22704507512521,6.67779632721202,50.04173622704508,50.04173622704508,50.04173622704508,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,16.9
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,21269657087460.0,29.0049605,99.034908,2.1352,22.76469115,18.845888,18.563,25.158,0.471840005,0.25753249925,0.273854997,0.3890500275,0.3451349549999999,0.286,2.004,2.173,-9.779,0.46324999999999994,1.722,213883185152.0,339966001152.0,20192000000.0,20949883682816.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.2,0.1145,60.0,0.81,30.0,1774828800.0,1.186,35940.0,9711.253449554897,29345.0,35140.0,1.75,20.0,,,0.00279,0.6653,False,False,,0.5,9393316.0,8607660.0,0.8912258977235888,4.17,30.42,45.76,,-0.1835002782415136,0.7013626669549333,49.78417266187051,0.027788285069838548,0.27697139791690906,False,0.44845077155957913,,1.0,Japan,True,True,48.63281358570276,95.23789731816046,73.19148936170212,93.25647162582428,33.195326124869204,4.34412265758092,66.86143572621035,60.69651741293532,50.0,,50.0,72.08224851338377,standard,16,1565615899,False,40.4,False,66.69449081803005,2.5459098497495827,5.342237061769616,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,5.6
V,Visa Inc.,Financial Services,Credit Services,United States,USD,601030765779.2124,13.456788500000005,11.632114249999997,1.5409,16.696550600000002,16.005728,16.106,13.831249999999999,0.46834000249999996,0.17224501150000002,0.265065031,0.3006700249999999,0.5269999999999999,0.11000000000000001,0.22749999999999998,0.315,0.0,-0.6269999999999998,0.669,19998985280.0,13912999936.0,23975999488.0,693002895360.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.74,0.2197,2.68,0.7,0.67,1778544000.0,0.754,362.1300048828125,293.2820187246287,362.1300048828125,398.70297,1.35,37.0,2.72,0.0128,0.00081,0.91565,False,False,,0.489,8014370.0,11543920.0,1.0802293556277625,14.12,21.56,2.83,,0.0,0.21667854026232491,86.17735037478063,0.11156088135229125,0.1045698754917741,True,1.1967349784773658,,0.869,US,True,True,65.76275049334333,96.37859953039478,72.38297872340426,74.4843434305071,63.31703109801411,19.33560477001704,66.86143572621035,79.90049751243781,50.0,90.93511450381679,48.9,79.94168792523813,standard,4,4180399806,False,47.2,False,83.13856427378965,18.948247078464107,6.76126878130217,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,9.3
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,USD,45110868988.08246,62.31291550000002,6.772006000000001,,16.0303105,33.787975,32.726,73.21849999999999,0.19812000500000002,0.11552250075000003,0.245975003,0.2165599825,0.22957007000000001,1.444,3.23,3.622,-48.4565,8.462750000000002,8.507,-589954224.0,1443286016.0,25448000.0,43693031424.0,2295619000.0,,1335116000.0,,,445005000.0,,472279000.0,464292000.0,,0.0,,,,,3.202,308.6700134277344,86.48500061035156,241.91000366210938,269.81342,1.31579,19.0,0.98,0.0571,0.10933,0.76053,False,False,,0.486,8629317.0,11793110.0,0.8065128379253368,5.64,152.2,66.93,,-0.21628278375429177,0.8879252738809943,45.1306306405907,0.11301080100705985,0.5241430484964837,False,0.3981199349596872,,1.0,US,True,True,28.799521943355842,89.61736186316702,76.18439716312058,96.2487342771787,34.14374958966401,54.94037478705282,11.853088480801336,38.1094527363184,50.0,39.50381679389313,48.6,71.59966273946229,standard,17,2852871283,False,38.3,False,27.963272120200333,55.84307178631052,2.5459098497495827,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,11.8
