ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
DEDI.ST,Dedicare AB (publ),54.8,-0.009041591320072333,-0.0551724269472319,16577,547575424,10.146,1.7114303,10.418,1.48,70300000.0,31900000.0,13837000.0,21304000.0,32.02,0.15711,0.03824,0.1,0.495,0.15694471692588108,0.43199192888551474,,5,0.25059998,0,0,0,N/A,40.87719298245614,50.877192982456144,55.0,78.24561403508771,56.140350877192986,35.08771929824561,82.45614035087719,75.43859649122807,56.06052631578947,8.0,0.0,64.06052631578947,11,★★★,NEUTRAL,0,Övrigt
ASTOR.ST,Scandinavian Astor Group AB (publ),11.08,-0.12341772151898737,-0.15309444533898153,285700,689649472,5.981,0.76503485,55.412,1.286,260164000.0,499515008.0,131033504.0,33309000.0,14.483,0.63343,0.72771,0.888,66.098,-0.5323740978401221,-0.21999998092651363,,6,0.0,0,0,0,N/A,26.842105263157897,94.73684210526315,70.0,96.14035087719299,36.40350877192982,52.63157894736842,24.561403508771928,98.24561403508771,60.794736842105266,3.0,0.0,53.794736842105266,12,★★★,NEDTREND,-10,Försvar & Rymd
UPSALE.ST,Upsales Technology AB (publ),28.6,-0.003484320557491215,-0.0337837833483956,76663,481577568,13.242,26.262627,63.76,0.651,32496000.0,2493000.0,21630376.0,42078000.0,1.089,0.61460996,0.17363001,0.077,0.118,-0.21212118505306998,0.29411764198203727,,5,0.52344,0,0,0,N/A,57.01754385964912,63.1578947368421,55.0,72.28070175438596,20.877192982456137,17.543859649122805,59.64912280701754,94.73684210526315,52.730701754385954,11.0,0.0,63.730701754385954,13,★★★,NEUTRAL,0,Mjukvara & SaaS
INTEG-B.ST,Integrum AB (publ),8.83,-0.03497267759562844,0.007990832533705694,37655,235477648,-8.885,1.3518065,1.572,3.332,15006000.0,2738000.0,-30152250.0,-33669000.0,6.532,0.71981,0.07427,0.272,,-0.7902612768707376,0.16490765337486213,,5,0.28636998,0,0,0,N/A,42.98245614035088,21.929824561403507,55.0,70.0,87.10526315789474,77.19298245614034,19.298245614035086,36.84210526315789,51.890350877192986,11.0,0.0,72.89035087719299,14,★★★,STARK UPPTREND,10,MedTech & Life Science
MOB.ST,Moberg Pharma AB (publ),11.02,-0.007207207207207214,-0.012544748347904533,62424,519932160,-23.494,0.56437576,1.869,2.092,19286000.0,7395000.0,,-29925000.0,19.526,0.0,0.0,,,0.2888889136757451,-0.045887422010290946,,4,0.11875,0,0,0,N/A,33.15789473684211,50.877192982456144,40.0,44.73684210526315,75.87719298245614,92.98245614035088,78.94736842105263,68.42105263157895,56.714035087719296,5.0,0.0,71.7140350877193,15,★★★,STARK UPPTREND,10,MedTech & Life Science
ELON.ST,Elon AB (publ),31.6,-0.05105105105105093,-0.024691392183120553,14579,468930336,11.322,1.1715419,124.269,1.2,20100000.0,497200000.0,133485128.0,123017000.0,26.973,0.16914,0.01843,0.028,,0.379912703400203,0.6587927373768059,,5,0.70309997,0,0,0,N/A,64.73684210526316,98.24561403508771,55.0,53.68421052631579,12.982456140350877,24.561403508771928,94.73684210526315,45.614035087719294,57.91315789473685,3.0,0.0,50.91315789473685,16,★★★,NEDTREND,-10,Konsument & Livsstil
NEXAM.ST,Nexam Chemical Holding AB (publ),2.85,-0.040404040404040435,-0.10377363370974724,54432,292586976,-351.45,1.3950073,7.64,2.921,22898000.0,16021000.0,-14357375.0,-3569000.0,2.043,0.47458,0.00228,0.106,,-0.24202130003691047,0.05947949591400192,,4,0.29801,0,0,0,N/A,46.49122807017544,21.929824561403507,40.0,63.157894736842096,78.15789473684211,75.43859649122807,50.877192982456144,3.508771929824561,49.27368421052632,11.0,0.0,50.27368421052632,17,★★★,NEDTREND,-10,Material & Skog
QLIRO.ST,Qliro AB (publ),16.8,-0.017543859649122848,-0.03724936948194224,42307,575300352,,0.9398601,,,240200000.0,66900000.0,,257000000.0,17.875,0.0,0.00833,0.397,,-0.2599119527569085,-0.22526085542689323,,5,0.26624,0,0,0,N/A,42.28070175438597,50.877192982456144,55.0,72.63157894736841,14.210526315789473,84.21052631578947,31.57894736842105,70.17543859649122,51.604385964912275,8.0,0.0,64.60438596491227,18,★★★,UPPTREND,5,Fintech & Finans
CANTA.ST,Cantargia AB (publ),1.604,0.00817096165933383,-0.04410012045963918,778995,398773088,1.03,1.5117813,,7.026,221955008.0,0.0,31745000.0,164778000.0,1.061,1.0,-375.1053,,,-0.4487972766208469,-0.6034610773572495,,5,0.044850003,0,0,0,N/A,28.245614035087723,73.68421052631578,55.0,44.73684210526315,51.315789473684205,78.94736842105263,10.526315789473683,80.7017543859649,51.55350877192982,8.0,0.0,69.55350877192981,19,★★★,STARK UPPTREND,10,MedTech & Life Science
ADMCM.HE,Admicom Oyj,25.9,-0.003846153846153901,0.003875983892514201,9177,126703680,7.728,4.12749,0.437,1.513,7480000.0,134000.0,10425353.0,9758776.0,6.275,0.477,0.075229995,0.002,-0.854,-0.45502588445234415,-0.19758413541085595,,7,0.05136,0,0,0,N/A,28.947368421052634,75.43859649122807,85.0,31.92982456140351,67.54385964912281,45.614035087719294,28.07017543859649,19.298245614035086,51.251754385964915,8.0,0.0,59.251754385964915,20,★★★,NEUTRAL,0,Övrigt
NIL-B.ST,Nilorngruppen AB,75.4,0.008021390374331664,,17358,859709888,10.915,2.384944,19.803,1.781,102036000.0,71586000.0,64277248.0,94730000.0,31.615,0.47035998,0.06588,-0.159,-0.225,,,,7,0.03728,0,0,0,N/A,26.842105263157897,71.9298245614035,85.0,11.228070175438596,56.49122807017544,26.31578947368421,67.54385964912281,85.96491228070175,50.8640350877193,8.0,0.0,58.8640350877193,21,★★★,NEUTRAL,0,Mjukvara & SaaS
HARVIA.HE,Harvia Oyj,42.8,0.005875440658049354,-0.022831050625997884,22240,799814720,18.399,6.0434904,76.881,3.155,45343000.0,102539000.0,10873000.0,33783000.0,7.082,0.6272,0.16186,0.113,0.261,0.12281729015032261,0.22585621364349961,,7,0.15301,0,0,0,N/A,35.96491228070175,45.614035087719294,85.0,79.64912280701755,51.92982456140351,15.789473684210526,77.19298245614034,77.19298245614034,55.809649122807016,3.0,0.0,58.809649122807016,22,★★★,NEUTRAL,0,Övrigt
SINT.ST,SinterCast AB (publ),104.0,-0.004784688995215311,-0.018867924528301883,4326,732400128,30.836,10.997146,8.108,2.056,10500000.0,5400000.0,4675000.0,26800000.0,9.457,0.69892,0.27372,-0.119,-0.339,-0.048245674668489835,0.20689660362537654,,7,0.36253,0,0,0,N/A,48.59649122807018,43.859649122807014,85.0,9.82456140350877,68.33333333333333,8.771929824561402,71.9298245614035,43.859649122807014,47.71140350877193,11.0,0.0,48.71140350877193,23,★★★,NEDTREND,-10,Industri & Verkstad
ANGL.ST,Angler Gaming plc,5.78,0.0,0.0,116567,433413280,44.541,24.491526,,4.299,2588723.0,0.0,-1069355.0,2255203.0,0.236,0.52729,0.33915,0.272,4.127,0.4306931347487528,0.5579515230127265,,7,0.0,0,0,0,N/A,26.842105263157897,21.929824561403507,85.0,88.94736842105263,48.94736842105263,3.508771929824561,92.98245614035088,66.66666666666666,50.65,8.0,0.0,58.65,24,★★★,NEUTRAL,0,Gaming & Underhållning
MINEST.ST,Minesto AB (publ),1.302,0.003081664098613254,-0.025449042488833062,964847,338665344,-10.203,0.5502959,0.081,2.282,38448000.0,500000.0,-63615376.0,-4258000.0,2.366,0.0,1.4904801,,,-0.6490565950434127,0.7109068122471649,,5,0.13329001,0,0,0,N/A,33.859649122807014,21.929824561403507,55.0,44.73684210526315,83.24561403508773,98.24561403508771,42.10526315789473,82.45614035087719,53.36052631578947,5.0,0.0,68.36052631578947,25,★★★,STARK UPPTREND,10,Cleantech & Energi
ADVE.ST,Advenica AB (publ),17.0,0.030303030303030304,0.0071090548104002504,32085,747760256,-60.494,7.5254536,11.695,1.888,79457000.0,11620000.0,-6658000.0,5987000.0,2.259,0.51184,-0.13446,-0.221,,-0.18519507871465746,0.14224997162924513,,5,0.61728,0,0,0,N/A,59.12280701754386,21.929824561403507,55.0,23.157894736842103,63.859649122807014,47.368421052631575,56.14035087719298,52.63157894736842,46.44298245614034,11.0,0.0,57.44298245614034,26,★★★,NEUTRAL,0,Mjukvara & SaaS
MEKKO.HE,Marimekko Oyj,9.38,0.019565217391304512,0.01956525096821271,40716,380483488,11.598,5.9254584,45.398,2.425,21100000.0,29100000.0,34262500.0,41500000.0,1.583,0.60692,0.10934,-0.013,-0.182,-0.18878785941833254,-0.07334020973269284,,7,0.25234,0,0,0,N/A,41.578947368421055,78.94736842105263,85.0,24.035087719298247,55.87719298245614,21.052631578947366,45.614035087719294,42.10526315789473,51.43245614035088,6.0,0.0,57.43245614035088,27,★★★,NEUTRAL,0,Övrigt
CTM.ST,Catena Media plc,2.805,0.021857923497267777,0.035055360617333386,227378,212198640,19.402,2.8106213,,6.084,13000000.0,0.0,6432625.0,7943000.0,0.998,0.39104998,0.03309,-0.013,-0.878,0.255033645823477,0.255033645823477,,6,0.31282,0,0,0,N/A,47.192982456140356,57.89473684210527,70.0,19.824561403508774,50.526315789473685,14.035087719298245,84.21052631578947,59.64912280701754,49.1438596491228,8.0,0.0,57.1438596491228,28,★★★,NEUTRAL,0,Mjukvara & SaaS
PREV-B.ST,Prevas AB,58.4,-0.016835016835016835,-0.10153843806340146,25799,752497472,6.702,1.2090847,39.083,1.052,929000.0,266332992.0,123788128.0,114674000.0,48.301,0.37375998,0.02888,-0.009,-0.313,-0.1101202509881023,-0.2568155617162301,,5,0.37739,0,0,0,N/A,50.0,91.22807017543859,55.0,22.807017543859644,36.66666666666667,50.877192982456144,43.859649122807014,91.22807017543859,53.82543859649123,3.0,0.0,56.82543859649123,29,★★★,NEUTRAL,0,Mjukvara & SaaS
OGUN-B.ST,Ogunsen AB (publ),21.5,-0.022727272727272728,-0.027149338059415218,10708,231303456,10.286,4.2206516,35.401,1.469,31500000.0,19400000.0,27002000.0,32075000.0,5.094,0.123380005,0.025969999,-0.032,0.022,-0.16415254282532987,-0.23238495810671977,,5,0.22045,0,0,0,N/A,38.771929824561404,84.21052631578947,55.0,47.368421052631575,44.73684210526316,33.33333333333333,40.35087719298245,17.543859649122805,48.7377192982456,8.0,0.0,46.7377192982456,30,★★★,NEDTREND,-10,Tjänster & Konsult
FING-B.ST,Fingerprint Cards AB,14.5,-0.009562841530054683,,46201,109993912,-2.21,0.5558111,3.537,1.921,18200000.0,7000000.0,-7850000.0,-32200000.0,26.088,0.62104,-1.21164,0.038,,,,,3,0.081070006,0,0,0,N/A,31.05263157894737,21.929824561403507,15.0,54.73684210526315,71.40350877192984,94.73684210526315,67.54385964912281,64.91228070175438,47.72543859649122,8.0,0.0,45.72543859649122,31,★★★,NEDTREND,-10,Konsument & Livsstil
GOFORE.HE,Gofore Oyj,11.48,-0.0034722222222221483,0.008787295851474974,25752,186401296,9.706,1.7147124,48.484,1.221,27402000.0,53220000.0,12385125.0,21049000.0,6.695,0.21931,0.03173,0.326,,-0.1684265980203864,-0.10455576931059218,,5,0.43625998,0,0,0,N/A,53.50877192982456,68.42105263157895,55.0,71.57894736842104,35.96491228070175,38.59649122807017,47.368421052631575,26.31578947368421,52.660526315789475,3.0,0.0,55.660526315789475,32,★★★,NEUTRAL,0,Övrigt
FERRO.ST,Ferroamp AB (publ),2.645,-0.01672862453531596,-0.03818182511763135,80775,285384128,-10.883,1.5122927,21.074,1.767,2577000.0,39757000.0,-32968876.0,-29667000.0,1.749,0.20477,-0.15303999,2.239,,1.0346154445727218,-0.062056722148587706,,3,0.70123,0,0,0,N/A,63.33333333333333,21.929824561403507,15.0,77.89473684210526,54.736842105263165,73.68421052631578,98.24561403508771,14.035087719298245,52.239473684210516,3.0,0.0,55.239473684210516,33,★★★,NEUTRAL,0,Övrigt
SAFETY-B.ST,mySafety Group AB,17.44,0.002298850574712799,-0.013574647453366007,10728,392056224,7.913,3.427673,55.793,0.899,38983000.0,63811000.0,57816876.0,41981000.0,5.088,0.41169,0.01612,-0.001,,-0.030555744632666304,-0.02945912699773201,,4,0.43319,0,0,0,N/A,52.80701754385966,89.47368421052632,40.0,40.0,25.175438596491226,43.859649122807014,61.40350877192983,7.017543859649122,49.18245614035089,6.0,0.0,55.18245614035089,34,★★★,NEUTRAL,0,Mjukvara & SaaS
ELIC.ST,Elicera Therapeutics AB (publ),3.015,0.01005025125628149,0.06161978733230011,428523,201210176,,3.5765126,,17.808,58127408.0,0.0,-19273648.0,-25748008.0,0.843,1.0,42.70379,,,-0.4958193820589143,-0.44166665710048925,,5,0.24695,0,0,0,N/A,40.17543859649123,21.929824561403507,55.0,44.73684210526315,52.89473684210526,61.40350877192983,14.035087719298245,84.21052631578947,43.99561403508771,11.0,0.0,64.99561403508771,35,★★★,STARK UPPTREND,10,MedTech & Life Science
IMMU.ST,Mendus AB (publ),6.52,-0.05094614264919949,-0.11292516115312068,30257,413911872,-4.303,0.7666079,3.288,1.139,59884000.0,17930000.0,-7470875.0,-73926000.0,8.505,0.0,0.0,,,-0.17572691444998667,0.5748792732356478,,3,0.63356996,0,0,0,N/A,60.526315789473685,21.929824561403507,15.0,44.73684210526315,56.578947368421055,87.71929824561403,73.68421052631578,8.771929824561402,46.85526315789473,8.0,0.0,64.85526315789474,36,★★★,STARK UPPTREND,10,MedTech & Life Science
GARO.ST,Garo Aktiebolag (publ),11.14,-0.003577817531305827,-0.01763666724638402,27432,557000000,31.675,1.1234368,43.768,1.559,6300000.0,217000000.0,33662500.0,53800000.0,9.916,0.43976003,-0.0863,0.022,,-0.44438898916606906,-0.029616656138589104,,5,0.46139,0,0,0,N/A,54.91228070175438,66.66666666666666,55.0,52.63157894736842,44.21052631578947,7.017543859649122,29.82456140350877,29.82456140350877,45.96578947368421,6.0,0.0,41.96578947368421,37,★★★,NEDTREND,-10,Industri & Verkstad
G5EN.ST,G5 Entertainment AB (publ),61.8,-0.0016155088852988922,-0.00961542106003832,10783,469815968,358.51,9.747634,0.149,3.57,27153000.0,71000.0,-180419.0,14124511.0,6.34,0.72072,-0.03742,-0.161,-0.158,-0.31525746202670113,0.18935689048841864,,5,0.29624,0,0,0,N/A,44.3859649122807,21.929824561403507,55.0,11.578947368421051,93.50877192982456,3.508771929824561,49.122807017543856,63.1578947368421,40.474561403508766,11.0,0.0,51.474561403508766,38,★★★,NEUTRAL,0,Gaming & Underhållning
DVYSR.ST,Devyser Diagnostics AB (publ),54.1,-0.014571948998178454,-0.07993198680140678,27125,908260864,27.448,2.398262,12.021,2.918,81000000.0,45800000.0,-27300000.0,35600000.0,22.558,0.78186,-0.00332,-0.107,0.213,-0.6294520652457459,-0.3099490124848616,,5,0.29781,0,0,0,N/A,45.789473684210535,21.929824561403507,55.0,43.1578947368421,70.61403508771929,10.526315789473683,7.017543859649122,89.47368421052632,40.45350877192982,11.0,0.0,61.45350877192982,39,★★★,STARK UPPTREND,10,MedTech & Life Science
IMPC.ST,Impact Coatings AB (publ),3.14,0.05369127516778528,0.0,96914,330388736,-9.602,2.1389647,,2.131,8200000.0,0.0,-39237500.0,-37300000.0,1.468,0.65056,-1.41237,0.516,,-0.2505966439085988,1.2508961633237363,,3,0.14025,0,0,0,N/A,34.56140350877193,21.929824561403507,15.0,73.68421052631578,37.10526315789473,68.42105263157895,85.96491228070175,28.07017543859649,43.36228070175438,8.0,0.0,61.36228070175438,40,★★★,STARK UPPTREND,10,MedTech & Life Science
SUSG.ST,Sustainion Group AB,1.85,0.0,-0.026315764707210976,169696,428156928,10.356,2.026287,79.94,1.08,37555000.0,168227008.0,-9422125.0,50448000.0,0.913,0.26608,0.02454,0.91,-0.237,0.9892473221652176,0.12804880486507653,,5,0.67714,0,0,0,N/A,62.631578947368425,21.929824561403507,55.0,62.456140350877185,24.912280701754383,31.57894736842105,98.24561403508771,31.57894736842105,48.35175438596491,3.0,0.0,61.35175438596491,41,★★★,STARK UPPTREND,10,Cleantech & Energi
W5.ST,W5 Solutions AB (publ),32.6,-0.010622154779969693,-0.026865717190415084,43000,572432256,19.443,1.2082129,65.277,1.583,59801000.0,359089984.0,-65430752.0,24069000.0,26.982,0.60414004,-0.10684,1.05,,-0.4741935729980469,-0.37186902667303867,,5,0.63558996,0,0,0,N/A,61.2280701754386,21.929824561403507,55.0,77.89473684210526,37.28070175438596,12.280701754385964,22.807017543859647,87.71929824561403,45.29210526315789,6.0,0.0,41.29210526315789,42,★★★,NEDTREND,-10,Försvar & Rymd
XBRANE.ST,Xbrane Biopharma AB (publ),9.9,-0.03883495145631071,-0.0747663742986372,23025,203992944,-3.692,0.36385018,11.824,3.192,49497000.0,63714000.0,-191093744.0,-130315000.0,27.209,0.13937001,-0.05985,0.171,,-0.7240418224799924,0.7368420964573006,,3,0.39624,0,0,0,N/A,50.70175438596492,21.929824561403507,15.0,66.3157894736842,73.94736842105263,98.24561403508771,36.84210526315789,15.789473684210526,48.27456140350878,3.0,0.0,61.27456140350878,43,★★★,STARK UPPTREND,10,MedTech & Life Science
FREETR.ST,Freetrailer Group A/S,32.2,0.0,0.0166112954705413,9014,306906752,11.757,4.9152803,93.839,1.048,41887280.0,58589164.0,,30737090.0,6.551,0.59330004,0.17566,0.26,-0.23,-0.16621254099889982,0.07368422391121854,,6,0.29700002,0,0,0,N/A,45.08771929824562,50.877192982456144,70.0,53.68421052631579,22.36842105263158,19.298245614035086,54.385964912280706,24.561403508771928,44.857894736842105,6.0,0.0,40.857894736842105,44,★★★,NEDTREND,-10,Tjänster & Konsult
SEZI.ST,Senzime AB (publ),3.15,-0.02777777777777787,0.011235982575773296,174567,495227392,-4.414,1.8772349,8.1,3.309,37112000.0,21370000.0,-57429624.0,-88162000.0,1.678,0.33016,-0.94577,-0.04,,-0.5108695547547883,-0.3189188982989337,,3,0.4202,0,0,0,N/A,52.10526315789474,21.929824561403507,15.0,32.63157894736842,79.56140350877193,70.17543859649122,21.052631578947366,54.385964912280706,41.96228070175438,8.0,0.0,59.96228070175438,45,★★,STARK UPPTREND,10,MedTech & Life Science
STRO.OL,StrongPoint ASA,9.5,-0.006276150627615115,0.0021097530305316248,21698,425901152,-509.123,0.96300054,48.619,0.995,98462000.0,211236992.0,29027250.0,64701000.0,9.865,0.15057999,-0.017690001,-0.023,,-0.14414417355703502,-0.050000000000000044,,3,0.40925,0,0,0,N/A,51.40350877192982,70.17543859649122,15.0,35.78947368421052,27.894736842105264,82.45614035087719,52.63157894736842,12.280701754385964,45.97631578947368,3.0,0.0,38.97631578947368,46,★★,NEDTREND,-10,Industri & Verkstad
PMED.ST,PEPTONIC medical AB (publ),0.0008,0.0,-0.2000000582076581,347098655,22064016,-101.027,0.39999998,0.202,1.33,758000.0,105000.0,,,0.002,0.51136,-1.78686,-0.616,,-0.5555555591486211,-0.33333338183971517,,3,0.06728,0,0,0,N/A,30.35087719298246,50.877192982456144,15.0,21.052631578947366,69.03508771929825,98.24561403508771,12.280701754385964,21.052631578947366,40.82192982456141,8.0,0.0,58.82192982456141,47,★★,STARK UPPTREND,10,MedTech & Life Science
DETEC.HE,Detection Technology Oyj,7.54,-0.0052770448548812715,-0.02331604057390191,24305,110503448,9.034,1.3812053,,3.506,15821000.0,0.0,-7225928.0,-2040456.0,5.459,0.44426998,0.06042,0.051,0.632,-0.2367317527660796,-0.24414210497031263,,5,0.058119997,0,0,0,N/A,29.649122807017545,21.929824561403507,55.0,74.73684210526315,47.368421052631575,40.35087719298245,33.33333333333333,3.508771929824561,40.51315789473684,8.0,0.0,38.51315789473684,48,★★,NEDTREND,-10,Industri & Verkstad
BIM.ST,BIMobject AB,4.95,-0.009999999999999964,-0.03508777800395779,98590,748329280,-11.128,5.5617976,,1.601,147664000.0,0.0,-34532376.0,-43154000.0,0.89,0.07636,-0.61006,0.04,,-0.19249596788684598,0.1899038439495322,,3,0.45821998,0,0,0,N/A,54.21052631578948,21.929824561403507,15.0,55.78947368421053,29.210526315789473,54.385964912280706,57.89473684210527,49.122807017543856,40.467543859649126,8.0,0.0,48.467543859649126,49,★★,NEUTRAL,0,Mjukvara & SaaS
BONG.ST,Bong AB (publ),0.315,0.012861736334405157,-0.015624985448084439,1901020,135487968,11.542,0.13319239,61.229,1.004,69200000.0,305900000.0,50569752.0,60602000.0,2.365,0.15045999,-0.0298,-0.063,,-0.5298507615382801,-0.4661016752239746,,4,0.50699,0,0,0,N/A,55.6140350877193,98.24561403508771,40.0,30.52631578947368,26.578947368421055,22.807017543859647,8.771929824561402,57.89473684210527,45.30877192982456,3.0,0.0,48.30877192982456,50,★★,NEUTRAL,0,Övrigt
ACTI.ST,Active Biotech AB (publ),4.055,0.007453416149068163,-0.14541624317429447,50050,106892520,-1.911,2.8738482,0.269,4.34,43900000.0,100000.0,-20087500.0,-31399000.0,1.411,0.0,0.0,,,-0.7192031544524288,-0.015776713355815652,,4,0.16988,0,0,0,N/A,37.368421052631575,21.929824561403507,40.0,44.73684210526315,93.15789473684211,64.91228070175438,15.789473684210526,10.526315789473683,42.96666666666666,5.0,0.0,57.96666666666666,51,★★,STARK UPPTREND,10,MedTech & Life Science
