ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
V,Visa Inc.,Financial Services,Credit Services,United States,USD,601030765779.2124,10.605965000000001,9.043142749999998,1.5409,14.710444300000002,16.005728,16.106,10.98575,0.4303900025,0.165076260375,0.26083000999999995,0.30162002999999993,0.4980799999999999,0.11000000000000001,0.22749999999999998,0.315,1.840000000000007,-0.717,0.669,19739896064.0,13912999936.0,23975999488.0,693002895360.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.74,0.2197,2.68,0.7,0.67,1778544000.0,0.754,362.1300048828125,293.2820187246287,362.1300048828125,398.70297,1.35,37.0,2.72,0.0128,0.00081,0.91565,False,False,,0.489,8014370.0,11543920.0,1.0802293556277625,14.12,21.56,2.83,,0.0,0.21667854026232491,86.17735037478063,0.11156088135229125,0.1045698754917741,True,1.1967349784773658,,0.869,US,True,71.64646464646465,95.79342128418985,72.8439333099533,71.13285270246685,63.00184677573962,21.653543307086615,67.13375796178343,83.65079365079366,50.0,88.47305389221557,48.9,72.18883171448424,standard,1,4180399806,False,47.2,False,83.13856427378965,18.948247078464107,6.76126878130217,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,9.3,True,0.875,,2026-07-06,0
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,63404644813815.0,6.225454000000001,1.8023025000000041,1.2029,6.481123050000001,15.449835,14.902,3.2475000000000005,0.23606499625,0.12166750905000001,0.346982503,0.446100005,0.247865,0.22499999999999998,0.38199999999999995,0.583,12.665,0.7012499999999999,2.187,709926586368.0,3383596154880.0,1094369804288.0,61156848828416.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,0.98,0.2785,24.0,1.7,7.0,1789516800.0,1.246,2535.0,1050.990721536339,2445.0,2783.4849,1.33333,33.0,,,0.00022,0.43917,False,False,,0.5,34968779.0,36384103.0,0.6,,,,,,0.336,56.2,,,True,0.7028646186018473,,0.927,Asia,True,69.14141414141413,92.58717757258721,,80.73708935392158,56.509346561591144,2.3622047244094486,67.13375796178343,65.39682539682539,50.0,,50.0,69.18937819548239,standard,3,2779972870,False,40.9,False,67.6126878130217,2.5459098497495827,7.178631051752922,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,4.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-06,0
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,114476311093.75,24.028077999999997,22.648484500000002,3.5867,108.2197602,16.10188,15.718,26.601000000000006,1.140010005,0.065053759625,0.16290998199999995,0.17371000749999999,0.32333999999999996,0.07500000000000001,0.08399999999999996,0.233,9.460500000000007,-0.6272500000000002,1.034,713196416.0,3294899968.0,567200000.0,111748612096.0,10389200000.0,,6799600000.0,,,2084700000.0,,1853400000.0,2590600000.0,,0.0,,,,,1.09,159.8000030517578,70.12000274658203,156.25,113.89189,2.75,37.0,2.95,0.031,0.17386,0.72528,False,False,,0.576,6427120.0,7313520.0,0.43,8.47,97.28,,,0.0,0.4748,69.4,26.52,,False,0.890791799712022,,1.0,US,True,46.232323232323225,89.13492718567025,97.00232734872233,69.37259048935712,38.623575912578474,41.99475065616798,12.229299363057326,56.82539682539682,50.0,60.32934131736527,57.599999999999994,68.98650628826536,standard,4,1142737500,False,45.1,False,64.77462437395658,36.22704507512521,6.67779632721202,50.04173622704508,50.04173622704508,50.04173622704508,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,16.9,True,0.875,,2026-07-06,0
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1721398110675000.0,,-12.008187499999998,3.5037,,13.03262,12.758,0.21350000000000158,0.48568499625000006,0.22732749905000002,0.450832503,0.5804000349999999,0.312555,1.855,3.7640000000000002,3.975,7.5,0.8302499999999999,2.174,25799822215168.0,54361531088896.0,21832415576064.0,1685179810709504.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.12,0.028399998,3000.0,1.06,375.0,1779926400.0,2.027,2987000.0,243980.46875,2425000.0,3129583.5,1.43243,37.0,,,0.20716,0.44070998,False,False,,0.5,5240032.0,6525149.0,1.22,17.15,192.22,,,-16.92,0.9334,52.9,18.47,,False,0.4697384828713927,,1.0,Asia,True,79.6161616161616,95.82221877908736,52.75415597986131,96.30430304498408,42.53011080654437,0.26246719160104987,33.82165605095541,71.26984126984127,50.0,,50.0,68.95671962156462,standard,5,11551145017,False,42.2,False,71.53589315525876,2.5459098497495827,9.181969949916526,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,11.7,True,0.625,SUSPICIOUS_FWD_PE;,2026-07-06,0
CACC,Credit Acceptance Corporation,Financial Services,Credit Services,United States,USD,6873521804.445435,-4.571836000000001,-3.30746625,1.77,-0.19142069999999967,5.3880396,10.391,,0.10808000249999998,0.023656250374999997,0.09944998,0.15527002999999992,0.46433,0.066,0.3045,0.278,357.86800000000005,2.0669999999999997,3.634,,25700000.0,6408600064.0,13256421376.0,8631700000.0,,2287900000.0,,,619900000.0,,423900000.0,1054600000.0,,0.0,,,,,1.365,666.239990234375,401.8999938964844,657.1199951171875,536.6667,,3.0,6.84,0.2897,0.53068,0.69512004,False,False,,0.737,166635.0,256700.0,0.49,20.29,49.55,,,0.0,0.4141,89.7,18.02,,True,0.9511324786429991,,0.708,US,True,,82.03279956132229,94.1057756245844,64.63100074471022,36.264648776090425,90.68241469816273,12.229299363057326,,50.0,11.197604790419161,73.7,67.0998297743785,standard,8,168682703,False,46.7,False,27.963272120200333,86.64440734557596,27.79632721202003,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,5.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-06,0
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,United States,USD,134019406815.90082,-0.5384335000000036,5.2551580000000016,1.9589,1.1508193000000002,10.969013,10.538,9.031,0.0785150025,0.052991248874999994,0.23157497899999996,0.19086000499999997,0.06420996999999995,-0.0050000000000000044,0.4965,0.596,-47.30574999999999,0.91,2.382,1683371520.0,7246700032.0,1986499968.0,128759209984.0,25643000000.0,,12001300000.0,,,4554400000.0,,3953200000.0,3631400000.0,,0.0,,,,,0.292,529.1400146484375,362.5,528.0399780273438,548.68964,1.63636,29.0,3.53,0.020499999,0.00201,0.97959,False,False,,0.577,1420009.0,2508950.0,0.28,19.64,21.69,,,0.0,0.3101,90.1,17.78,,True,1.1102202520756166,,0.707,US,True,62.61616161616162,79.70388160655774,86.72646527975681,62.961041716290026,73.71183228162634,39.107611548556434,12.229299363057326,68.41269841269842,50.0,77.69461077844312,57.699999999999996,67.01460963943494,standard,9,1324825903,False,46.9,False,71.03505843071787,33.5559265442404,10.851419031719532,50.04173622704508,50.04173622704508,50.04173622704508,4,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,4.0,True,0.875,,2026-07-06,0
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1082493840636.9026,11.212873499999993,7.961329000000003,1.57,28.984837699999996,14.9828205,15.51,14.124,0.9111350024999999,0.138961258875,0.22636497899999997,0.30346000500000003,0.34861999999999993,0.47200000000000003,1.5815000000000001,1.681,81.44924999999999,-0.616,0.721,8056746240.0,5281999872.0,43370000384.0,1120581844992.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.57,0.22129999,6.92,0.89,1.73,1786665600.0,0.506,1238.0,619.3984502312096,1213.9100341796875,1220.3928,1.76667,28.0,2.99,0.0109,0.00155,0.85324997,False,False,,0.558,3259654.0,3761910.0,0.33,7.35,30.52,,,-1.79,0.3996,66.1,13.94,,True,0.917893305874773,,1.0,US,True,51.83838383838384,94.25031702941206,55.77410468319559,93.12541531625244,40.68433187712364,19.028871391076116,67.13375796178343,58.730158730158735,50.0,91.01796407185628,55.800000000000004,66.89888291470992,standard,10,4566620297,False,42.2,False,64.10684474123539,16.86143572621035,7.512520868113523,50.04173622704508,50.04173622704508,50.04173622704508,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,11.7,True,0.875,,2026-07-06,0
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,21269657087460.0,27.85488725,97.8777015,2.1352,22.463281900000002,18.845888,18.563,23.730000000000004,0.46404,0.2579100002499999,0.239004997,0.3574200325,0.3538449599999998,0.286,2.004,2.173,-8.77975,0.47124999999999984,1.722,190629904384.0,339966001152.0,20192000000.0,20949883682816.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.2,0.1145,60.0,0.81,30.0,1774828800.0,1.186,35940.0,9711.253449554897,29345.0,35140.0,1.75,20.0,,,0.00279,0.6653,False,False,,0.5,9393316.0,8607660.0,0.77,,,,,,0.7424,47.0,,,False,0.44845077155957913,,1.0,Japan,True,50.898989898989896,94.6120250250683,,92.70032635757183,34.35302683586437,5.511811023622047,67.13375796178343,62.06349206349206,50.0,,50.0,66.54179821964243,standard,11,1557583596,False,40.4,False,66.69449081803005,2.5459098497495827,5.342237061769616,50.04173622704508,50.04173622704508,50.04173622704508,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,5.6,True,0.875,,2026-07-06,0
EXEL,"Exelixis, Inc.",Healthcare,Biotechnology,United States,USD,14038181002.01258,-13.401348500000005,-5.371911999999998,2.56,1.5390407000000002,5.909591,5.654,-3.1950000000000003,0.24641500250000004,0.15188124887499999,0.22734497899999995,0.221090005,0.48474,0.017,0.3185,0.319,-48.80775,1.145,3.01,-470734208.0,777206976.0,169540992.0,13430515712.0,2844423000.0,,2320126000.0,,,892701000.0,,782570000.0,884267000.0,,0.0,,,,,0.424,56.209999084472656,33.7599983215332,55.849998474121094,50.0625,2.26316,16.0,13.08,0.1657,0.01821,1.06718,False,False,,0.723,2693879.0,3413740.0,0.43,5.53,25.95,,,-0.81,0.3583,62.2,10.2,,True,1.1019673954576725,,1.0,US,True,,93.03685365175538,57.01187422817517,70.61964314396747,68.56095277719992,81.36482939632546,12.229299363057326,25.555555555555554,50.0,9.281437125748502,72.3,66.3304526729554,standard,12,190657374,False,44.5,False,27.963272120200333,75.87646076794657,24.123539232053425,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,7.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-06,0
9999.HK,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,China,HKD,658014767315.3157,2.331348499999999,0.016069000000000777,1.3931,1.1685456,5.752454,4.385,1.5210000000000008,0.07060000624999999,0.06606250005000001,0.167077506,0.2337600025,0.286015,0.0,-0.0695,0.036,-26.999000000000002,2.0425000000000004,3.089,24916981760.0,170903830528.0,10955459584.0,501573320704.0,221415060000.0,,112625807000.0,,,35834867000.0,,33759800000.0,50739800000.0,2.2,0.3966,4.51,1.92,0.144,1780531200.0,0.79,247.37367524416229,168.6753483990376,205.39999389648438,249.78409,1.34783,20.0,,,0.44055998,0.26715,False,False,,0.5,7349961.0,9704799.0,1.01,,,,,,0.3404,56.1,,,True,0.9556246645370229,,0.506,Asia,True,91.44444444444444,84.83038124587526,,37.34121433573533,64.32997018237293,20.866141732283463,67.13375796178343,92.06349206349206,50.0,,50.0,66.10090008140806,standard,13,254187741,False,50.3,False,85.0584307178631,18.280467445742904,25.208681135225376,50.04173622704508,50.04173622704508,50.04173622704508,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,4.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-07-06,0
