ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
OGUN-B.ST,Ogunsen AB (publ),24.7,-0.027559055118110208,0.0,11517,265730016,11.431,3.8569646,30.624,1.671,42500000.0,21100000.0,29014500.0,34175000.0,6.404,0.13419,0.05314,-0.018,0.621,-0.03438276367006188,-0.13288217015790493,,7,0.22045,0,0,0,N/A,37.1551724137931,86.20689655172413,85.0,60.0,48.189655172413794,22.413793103448278,58.620689655172406,17.24137931034483,55.64137931034482,8.0,0.0,73.64137931034482,13,★★★,STARK UPPTREND,10,Tjänster & Konsult
ADTR.ST,Adtraction Group AB,40.8,-0.01449275362318844,0.07651708692416448,10050,677571392,9.642,3.2585256,,1.253,133698000.0,0.0,64368136.0,54538704.0,12.521,0.08199,-0.008669999,0.115,,0.5270074866444534,0.5073891910267041,,4,0.76807,0,0,0,N/A,64.74137931034483,81.03448275862068,40.0,67.24137931034483,18.793103448275865,34.48275862068966,93.10344827586206,29.310344827586203,55.59827586206897,8.0,0.0,73.59827586206896,14,★★★,STARK UPPTREND,10,Mjukvara & SaaS
DEDI.ST,Dedicare AB (publ),45.4,-0.02679528403001072,-0.025751008316204027,9209,434143968,8.552,1.4150797,10.887,1.442,116600000.0,33400000.0,9524500.0,17204000.0,32.083,0.14998999,0.016239999,0.034,0.139,0.06091659842055308,0.13633124284621467,,5,0.30025998,0,0,0,N/A,43.36206896551724,62.06896551724138,55.0,72.75862068965517,50.51724137931035,39.6551724137931,74.13793103448276,31.03448275862069,54.48965517241379,8.0,0.0,72.48965517241379,15,★★★,STARK UPPTREND,10,Övrigt
CTEK.ST,CTEK AB (publ),13.08,-0.0060790273556231055,-0.023880574920442932,90105,915289664,10.108,1.2579342,45.451,2.796,168000000.0,330700000.0,146512496.0,204500000.0,10.398,0.60156,0.07351,-0.111,41.002,-0.18453870466777178,0.015527935363983447,,7,0.1558,0,0,0,N/A,33.706896551724135,91.37931034482759,85.0,48.62068965517241,56.0344827586207,31.03448275862069,55.172413793103445,75.86206896551724,58.96551724137932,3.0,0.0,71.96551724137932,16,★★★,STARK UPPTREND,10,Mjukvara & SaaS
NEXAM.ST,Nexam Chemical Holding AB (publ),3.11,0.02302631578947363,-0.04012349199329335,94585,318754304,-79.587,1.5441906,8.137,2.736,37949000.0,16825000.0,99375.0,4498000.0,2.014,0.47015998,-0.1248,-0.11,,-0.08797659330902396,-0.1794195444858877,,5,0.27433002,0,0,0,N/A,40.603448275862064,50.86206896551724,55.0,28.96551724137931,69.65517241379311,77.58620689655173,53.44827586206896,18.96551724137931,50.889655172413796,11.0,0.0,71.8896551724138,17,★★★,STARK UPPTREND,10,Material & Skog
MOB.ST,Moberg Pharma AB (publ),9.49,-0.07864077669902916,-0.03458801172194781,114335,446035936,-21.786,0.48601866,1.869,2.092,19286000.0,7395000.0,,-29925000.0,19.526,0.0,0.0,,,0.09143186937282777,0.09965233433058418,,4,0.12066,0,0,0,N/A,30.94827586206896,50.86206896551724,40.0,51.72413793103448,72.41379310344828,94.82758620689656,75.86206896551724,68.96551724137932,56.77758620689656,5.0,0.0,66.77758620689656,18,★★★,UPPTREND,5,MedTech & Life Science
IMMU.ST,Mendus AB (publ),6.67,-0.0525568181818182,0.1910714624791734,36251,408760384,-3.95,0.7297593,3.304,1.525,74128000.0,18671000.0,-22600124.0,-87095000.0,9.14,0.0,0.0,,,0.297665418200578,0.33801402159474425,,4,0.6721,0,0,0,N/A,61.293103448275865,24.137931034482758,40.0,51.72413793103448,57.931034482758626,89.65517241379311,84.48275862068965,13.793103448275861,53.622413793103455,8.0,0.0,66.62241379310345,19,★★★,UPPTREND,5,MedTech & Life Science
NIL-B.ST,Nilörngruppen AB (publ),74.5,0.0,0.010854858682282309,53365,849448128,10.78,2.3564763,19.803,1.781,102036000.0,71586000.0,64277248.0,94730000.0,31.615,0.47035998,0.06588,-0.159,-0.225,0.18765834905041356,0.2084281768784808,,7,0.03728,0,0,0,N/A,28.189655172413794,75.86206896551724,85.0,10.344827586206897,55.08620689655173,27.586206896551722,79.3103448275862,98.27586206896551,53.279310344827586,8.0,0.0,71.27931034482759,20,★★★,STARK UPPTREND,10,Mjukvara & SaaS
SUSG.ST,Sustainion Group AB,1.76,-0.011235955056179785,-0.0056497121870150435,177968,405598464,8.759,2.063306,57.007,1.142,14952000.0,104962000.0,7893125.0,31377000.0,0.853,0.29184,0.04527,0.382,2.211,0.6603774391234114,0.25714287173991335,,5,0.65319,0,0,0,N/A,60.60344827586207,58.620689655172406,55.0,95.51724137931035,26.896551724137932,37.93103448275862,91.37931034482759,20.689655172413794,57.99310344827587,3.0,0.0,50.99310344827587,21,★★★,NEDTREND,-10,Cleantech & Energi
NAXS.ST,NAXS AB (publ),36.5,0.0,-0.01881722442427558,4820,398335680,,0.7588673,,57.134,61672000.0,0.0,-78538248.0,-20328000.0,48.098,0.0,1.50849,,,-0.08837704204557839,0.00014267958106772838,,5,0.56775004,0,0,0,N/A,57.8448275862069,24.137931034482758,55.0,51.72413793103448,53.706896551724135,87.93103448275862,60.3448275862069,3.4482758620689653,51.84827586206896,8.0,0.0,69.84827586206896,22,★★★,STARK UPPTREND,10,Investmentbolag & Förvärvsbyggare
BEGR.ST,BE Group AB (publ),25.0,-0.034749034749034693,-0.07749078789333341,8897,486870144,-13.073,0.49987003,71.253,1.664,48000000.0,694000000.0,42875000.0,25000000.0,50.013,0.1075,0.00196,-0.075,,-0.3718592844413735,-0.1228070175438597,,6,0.53608,0,0,0,N/A,55.775862068965516,79.3103448275862,70.0,36.206896551724135,35.08620689655173,93.10344827586206,32.758620689655174,8.620689655172415,56.69827586206896,3.0,0.0,69.69827586206895,23,★★★,STARK UPPTREND,10,Tjänster & Konsult
FNM.ST,Ferronordic AB (publ),61.2,0.006578947368421147,-0.043749988079071045,13027,889384960,5.982,0.65780985,153.476,0.932,117000000.0,2075000064.0,314750016.0,369000000.0,93.036,0.17692,0.03191,-0.065,,0.35398229491002087,0.39407741767075466,,4,0.70635,0,0,0,N/A,63.362068965517246,98.27586206896551,40.0,41.37931034482759,3.4482758620689653,56.896551724137936,86.20689655172413,58.620689655172406,56.439655172413794,3.0,0.0,69.4396551724138,24,★★★,STARK UPPTREND,10,Industri & Verkstad
BPCINS.ST,BPC Instruments AB,16.3,0.0,-0.009118633369115003,13623,181000080,14.717,1.92149,,10.271,69401000.0,0.0,4838625.0,7479000.0,8.483,0.72040004,-0.04262,0.043,,-0.5342857360839843,-0.4566666920979817,,5,0.76321,0,0,0,N/A,64.74137931034483,65.51724137931035,55.0,62.068965517241374,53.706896551724135,17.24137931034483,6.896551724137931,6.896551724137931,47.934482758620696,11.0,0.0,68.9344827586207,25,★★★,STARK UPPTREND,10,Tjänster & Konsult
QLIRO.ST,Qliro AB (publ),19.05,-0.028061224489795953,-0.012953368387701336,60808,651331200,,1.0347075,,,64900000.0,66700000.0,,90300000.0,18.411,0.0,0.00209,0.281,,-0.03787878933834454,0.11730205803486027,,5,0.33043,0,0,0,N/A,45.43103448275862,50.86206896551724,55.0,74.48275862068965,14.137931034482762,82.75862068965517,67.24137931034483,74.13793103448276,55.634482758620685,3.0,0.0,68.63448275862069,26,★★★,STARK UPPTREND,10,Fintech & Finans
PRFO.ST,Profoto Holding AB (publ),8.2,-0.00966183574879228,-0.0072639731179307,39240,328000000,-5.244,0.9085873,66.482,1.768,73000000.0,240000000.0,-9750000.0,116000000.0,9.025,0.45847,0.09396,-0.091,3.0,-0.6364532070108537,-0.19607843503911704,,7,0.72379,0,0,0,N/A,64.74137931034483,24.137931034482758,85.0,51.379310344827594,39.13793103448276,86.20689655172413,12.068965517241379,22.413793103448278,52.19310344827586,6.0,0.0,68.19310344827586,27,★★★,STARK UPPTREND,10,Mjukvara & SaaS
HARVIA.HE,Harvia Oyj,39.95,-0.013580246913580177,0.0037688826320185775,30905,746556032,17.661,5.3295093,72.83,3.814,53449000.0,102811000.0,13699875.0,36384000.0,7.496,0.63401,0.21995,0.127,0.117,-0.12117201422921098,-0.043994157335495276,,7,0.13687,0,0,0,N/A,31.637931034482754,56.896551724137936,85.0,81.37931034482759,53.53448275862069,12.068965517241379,56.896551724137936,77.58620689655173,55.0,3.0,0.0,68.0,28,★★★,STARK UPPTREND,10,Övrigt
ASTOR.ST,Scandinavian Astor Group AB (publ),11.08,-0.12341772151898737,-0.05965097556487131,378533,689649472,14.385,0.89434177,24.583,2.181,248674000.0,189568992.0,-93461504.0,65888000.0,12.389,0.68677,0.08015,0.741,6.666,-0.525000020077354,-0.2842981868162576,,7,0.0,0,0,0,N/A,26.810344827586206,24.137931034482758,85.0,98.27586206896551,58.01724137931035,18.96551724137931,17.24137931034483,98.27586206896551,49.91724137931034,8.0,0.0,67.91724137931034,29,★★★,STARK UPPTREND,10,Försvar & Rymd
ENZY.ST,Enzymatica AB (publ),2.48,0.0,-0.04615380383101986,112169,601983040,-12.964,5.426696,0.596,3.047,26056000.0,661000.0,-22209500.0,-39189000.0,0.457,0.58611,-1.18636,-0.068,,-0.1948051686672153,0.34782607287224865,,3,0.68845004,0,0,0,N/A,61.98275862068966,24.137931034482758,15.0,40.34482758620689,83.96551724137932,58.620689655172406,65.51724137931035,15.517241379310345,46.29655172413793,11.0,0.0,62.29655172413793,30,★★★,UPPTREND,5,MedTech & Life Science
ORX.ST,Orexo AB (publ),22.5,0.022727272727272728,0.05386414978841825,47188,790358784,-1.298,2.1670036,1.919,2.025,386200000.0,7000000.0,-150000.0,755500032.0,10.383,0.42134997,-15.14,-0.621,,0.4534884150745604,-0.09999999999999998,,5,0.18888001,0,0,0,N/A,35.775862068965516,24.137931034482758,55.0,20.689655172413794,70.6896551724138,72.41379310344827,82.75862068965517,67.24137931034483,49.22413793103448,8.0,0.0,62.22413793103448,31,★★★,UPPTREND,5,MedTech & Life Science
G5EN.ST,G5 Entertainment AB (publ),62.8,-0.0015898251192369066,-0.018750011920928955,31151,477418144,73.033,9.695847,0.216,3.367,27013000.0,107000.0,4610455.0,16075782.0,6.477,0.71312,0.0403,-0.109,-0.297,-0.40049039004912645,-0.27537949977168874,,6,0.29624,0,0,0,N/A,41.29310344827586,55.172413793103445,70.0,14.827586206896552,88.9655172413793,3.4482758620689653,22.413793103448278,86.20689655172413,46.1051724137931,11.0,0.0,67.1051724137931,32,★★★,STARK UPPTREND,10,Gaming & Underhållning
FREETR.ST,,32.2,0.0,-0.0690846268494858,13822,306906752,8.447,5.3954425,55.848,1.066,38290116.0,31800982.0,,39229296.0,5.968,0.67260003,0.03928,0.264,,-0.37615740076422866,-0.2907894536068565,,5,0.29700002,0,0,0,N/A,41.98275862068965,50.86206896551724,55.0,73.44827586206895,27.06896551724138,41.37931034482759,27.586206896551722,36.206896551724135,46.0,11.0,0.0,67.0,33,★★★,STARK UPPTREND,10,Tjänster & Konsult
ANGL.ST,Angler Gaming plc,4.1,-0.00966183574879228,0.004901956201103674,151530,307438464,40.306,20.09804,,4.771,1097000.0,0.0,-1180259.0,1382582.0,0.204,0.49853,0.35016,0.016,0.859,0.11513035498279711,0.38047133506295183,,7,0.0,0,0,0,N/A,26.810344827586206,24.137931034482758,85.0,75.17241379310346,49.05172413793104,6.896551724137931,81.03448275862068,50.0,47.71724137931034,8.0,0.0,65.71724137931034,34,★★★,STARK UPPTREND,10,Gaming & Underhållning
SEZI.ST,Senzime AB (publ),4.3,-0.014891179839633537,-0.04550497635925044,232688,676024704,-5.524,2.3849142,7.686,3.76,55353000.0,21789000.0,-65521124.0,-99827000.0,1.803,0.32738,-1.11419,-0.011,,-0.08607858438649652,-0.18406068191695057,,3,0.47079,0,0,0,N/A,52.327586206896555,24.137931034482758,15.0,45.51724137931035,78.36206896551724,70.6896551724138,51.724137931034484,65.51724137931035,47.265517241379314,8.0,0.0,60.265517241379314,35,★★★,UPPTREND,5,MedTech & Life Science
SEDANA.ST,Sedana Medical AB (publ),8.31,0.018382352941176513,0.01963200105220131,106539,825490176,-25.778,0.91934955,0.842,2.885,80682000.0,7564000.0,-53069876.0,-16099000.0,9.039,0.71283996,-0.09891,-0.071,,-0.32983865522072875,-0.19320385769586923,,3,0.24686001,0,0,0,N/A,38.53448275862069,24.137931034482758,15.0,38.79310344827586,81.46551724137932,84.48275862068965,34.48275862068966,60.3448275862069,44.12586206896552,11.0,0.0,60.12586206896552,36,★★★,UPPTREND,5,MedTech & Life Science
CX.ST,CombinedX AB (publ),35.7,-0.005571030640668405,-0.03252034453434538,14460,695389632,8.38,1.3740282,29.362,1.55,62700000.0,148600000.0,-21137500.0,101000000.0,25.982,0.19843,0.078049995,0.08,-0.199,-0.09375781646799985,0.022362309151132242,,7,0.55732,0,0,0,N/A,57.1551724137931,24.137931034482758,85.0,50.34482758620689,44.48275862068966,46.55172413793103,62.06896551724138,43.103448275862064,52.110344827586204,3.0,0.0,65.1103448275862,37,★★★,STARK UPPTREND,10,Mjukvara & SaaS
PRIC-B.ST,Pricer AB (publ),3.375,-0.024566473988439298,-0.03982933164321811,438982,551489664,6.269,0.50790066,31.817,2.188,341000000.0,345500000.0,13412500.0,96300000.0,6.645,0.22636,0.02194,-0.077,,-0.4337248358392086,-0.13239076889867107,,6,0.21416001,0,0,0,N/A,36.46551724137931,63.793103448275865,70.0,34.655172413793096,55.0,55.172413793103445,31.03448275862069,79.3103448275862,51.755172413793105,3.0,0.0,64.7551724137931,38,★★★,STARK UPPTREND,10,Mjukvara & SaaS
GARO.ST,Garo Aktiebolag (publ),11.58,-0.034999999999999996,-0.021959478507692975,78656,579000000,17.382,1.125802,52.907,1.576,16900000.0,272100000.0,93637504.0,49900000.0,10.286,0.45433,-0.05404,-0.071,,-0.4109867744871648,-0.22902799129273788,,5,0.46675,0,0,0,N/A,51.63793103448276,93.10344827586206,55.0,38.79310344827586,35.77586206896552,13.793103448275861,24.137931034482758,62.06896551724138,48.70862068965518,6.0,0.0,64.70862068965518,39,★★★,STARK UPPTREND,10,Industri & Verkstad
W5.ST,W5 Solutions AB (publ),48.0,-0.008264462809917326,0.005235602094240788,61087,842845056,14.912,1.7835909,26.438,1.788,13759000.0,125260000.0,-62556124.0,-33010000.0,26.912,0.67225,0.0058399998,0.529,,-0.25,-0.03807618171902327,,4,0.63558996,0,0,0,N/A,59.91379310344827,24.137931034482758,40.0,77.58620689655172,53.96551724137931,15.517241379310345,48.275862068965516,89.65517241379311,47.898275862068964,6.0,0.0,63.898275862068964,40,★★★,STARK UPPTREND,10,Försvar & Rymd
ENRO.ST,Eniro Group AB (publ),26.415,-0.0009455370650530307,-0.10457624015161548,25336,384606176,3.465,58.830738,10.703,0.941,175000000.0,35000000.0,17437500.0,80000000.0,0.449,0.30021,-0.0042,0.004,,0.43267801575741527,0.45449538636622866,,3,,0,0,0,N/A,26.810344827586206,68.96551724137932,15.0,55.86206896551724,42.931034482758626,63.793103448275865,87.93103448275862,53.44827586206896,48.765517241379314,5.0,0.0,63.765517241379314,41,★★★,STARK UPPTREND,10,Övrigt
MNTC.ST,Mentice AB (publ),12.35,-0.027559055118110208,0.0,16883,347352864,-17.628,2.8157775,12.53,0.988,56218000.0,15457000.0,-7841875.0,9463000.0,4.386,0.88751,-0.31089002,0.145,,-0.17114089277487354,-0.0499999706561749,,3,0.50958997,0,0,0,N/A,55.08620689655173,24.137931034482758,15.0,69.31034482758619,38.96551724137932,65.51724137931035,50.0,3.4482758620689653,42.248275862068965,11.0,0.0,58.248275862068965,42,★★★,UPPTREND,5,MedTech & Life Science
FING-B.ST,Fingerprint Cards AB (publ),17.12,0.03132530120481925,0.264401838069904,45473,129868680,-2.311,0.47957867,3.537,1.921,18200000.0,7000000.0,-6125000.0,-32200000.0,35.698,0.62104,-0.80423,0.038,,-0.320634907900041,-0.15872233325250928,,3,0.081070006,0,0,0,N/A,29.568965517241374,24.137931034482758,15.0,60.51724137931034,67.06896551724138,98.27586206896551,36.206896551724135,56.896551724137936,45.24655172413793,8.0,0.0,43.24655172413793,43,★★★,NEDTREND,-10,Konsument & Livsstil
XBRANE.ST,Xbrane Biopharma AB (publ),10.6,-0.013953488372093056,0.060000038146972745,57924,218416704,-3.602,0.389577,10.338,3.032,66747000.0,56877000.0,-246009872.0,-190548992.0,27.209,0.56807,-0.52097,-0.814,,-0.6430976394217227,-0.025197648000849004,,3,0.41039002,0,0,0,N/A,48.87931034482759,24.137931034482758,15.0,20.689655172413794,71.81034482758622,98.27586206896551,18.96551724137931,48.275862068965516,42.13103448275862,11.0,0.0,58.13103448275862,44,★★★,UPPTREND,5,MedTech & Life Science
GOFORE.HE,Gofore Oyj,9.97,0.0010040160642570066,-0.033914674238890274,24188,161883376,9.855,1.3955767,47.79,1.257,35609000.0,55882000.0,19912750.0,22028000.0,7.144,0.20959999,0.04222,0.297,-0.636,-0.41053800521332273,-0.2269929291941165,,5,0.45009997,0,0,0,N/A,50.94827586206897,87.93103448275862,55.0,58.275862068965516,34.74137931034483,32.758620689655174,25.862068965517242,12.068965517241379,50.09655172413793,3.0,0.0,63.09655172413793,45,★★★,STARK UPPTREND,10,Övrigt
DMYD-B.ST,Diamyd Medical AB (publ),1.082,-0.02346570397111915,-0.026978391815210112,3439972,148774704,0.19,0.87611336,,4.825,190728000.0,0.0,-103584248.0,-162652992.0,1.235,0.0,-656.80804,0.151,,-0.8813596457518148,-0.8899287868195417,,3,0.22963,0,0,0,N/A,37.8448275862069,24.137931034482758,15.0,70.34482758620689,49.82758620689656,98.27586206896551,3.4482758620689653,94.82758620689656,44.893103448275866,8.0,0.0,57.893103448275866,46,★★★,UPPTREND,5,MedTech & Life Science
IMPC.ST,Impact Coatings AB (publ),3.64,-0.008174386920980874,-0.12289156114298894,167891,382998432,-10.835,2.479564,,3.067,14500000.0,0.0,-27250000.0,-51000000.0,1.468,0.6835,-0.96774,0.088,,0.18181824515251677,1.4026403559565814,,3,0.14025,0,0,0,N/A,33.01724137931034,24.137931034482758,15.0,65.17241379310346,42.06896551724138,68.96551724137932,94.82758620689656,46.55172413793103,44.71379310344828,8.0,0.0,57.71379310344828,47,★★★,UPPTREND,5,MedTech & Life Science
BUSER.ST,Bambuser AB (publ),22.4,0.01818181818181812,-0.08196721439623,15625,180363680,-0.47,1.675142,,2.571,103135000.0,0.0,-43463500.0,-84036000.0,13.372,0.85177004,-1.53043,-0.149,,0.6760194539574025,0.6592592310022425,,3,0.37956002,0,0,0,N/A,47.5,24.137931034482758,15.0,25.86206896551724,36.63793103448276,75.86206896551724,98.27586206896551,24.137931034482758,41.57586206896551,11.0,0.0,62.57586206896551,48,★★★,STARK UPPTREND,10,Mjukvara & SaaS
INTEG-B.ST,Integrum AB (publ),7.82,-0.007614213197969494,-0.045176975296573496,54384,208543056,-4.711,1.2124032,1.844,2.771,19061000.0,3171000.0,-33049740.0,-41024000.0,6.45,0.65813005,-0.75941,-0.073,,-0.5772972880183039,-0.29166664867009506,,3,0.36146998,0,0,0,N/A,46.810344827586206,24.137931034482758,15.0,37.241379310344826,78.01724137931035,79.3103448275862,15.517241379310345,32.758620689655174,41.293103448275865,11.0,0.0,57.293103448275865,49,★★★,UPPTREND,5,MedTech & Life Science
ACTI.ST,Active Biotech AB (publ),5.75,-0.013722126929674111,-0.05349791266980308,316232,151573856,-2.509,2.7251186,3.12,4.67,65099000.0,1735000.0,-7028000.0,-32399000.0,2.11,0.0,0.0,,,-0.6993068206391422,0.20292881749278036,,4,0.18476,0,0,0,N/A,35.08620689655172,24.137931034482758,40.0,51.72413793103448,85.25862068965517,67.24137931034483,20.689655172413794,84.48275862068965,47.28793103448276,5.0,0.0,57.28793103448276,50,★★★,UPPTREND,5,MedTech & Life Science
ADVE.ST,Advenica AB (publ),19.5,-0.006116207951070387,-0.0051020601797675535,89582,857724992,141.297,7.659073,11.709,2.424,81037000.0,13112000.0,-18592250.0,-1281000.0,2.546,0.51905,-0.0602,-0.335,,-0.08497847685438442,0.35360095009832304,,3,0.6208,0,0,0,N/A,59.224137931034484,24.137931034482758,15.0,22.75862068965517,63.36206896551724,3.4482758620689653,72.41379310344827,82.75862068965517,38.40344827586207,11.0,0.0,59.40344827586207,51,★★,STARK UPPTREND,10,Mjukvara & SaaS
