ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,2250377152660.0,42.6680415,17.047427499999998,,3.573047549999999,20.038977,19.752,16.835749999999997,,,0.13384000000000001,0.16345998600000003,0.40762997,0.19000000000000003,0.512,0.655,-24.756999999999998,,,,32330000384.0,70000000.0,2218117038080.0,200330000000.0,,104760000000.0,,,29790000000.0,,25680000000.0,27380000000.0,0.35,0.3101,30.0,0.62,30.0,1784851200.0,0.22,8674.0,5613.352076705792,8477.0,8292.482,2.72414,29.0,,,0.51999,0.29965,False,False,,0.5,452977.0,589681.0,0.32,16.69,24.2,,,-0.95,0.2306,72.7,16.41,,True,0.7389947889762848,,0.838,India,True,,85.54421768707482,84.10958904109589,79.6686539988037,87.34682891817826,14.336917562724013,67.73809523809524,,50.0,,50.0,74.85707827237944,standard,1,52210102,False,33.1,False,35.88777219430486,8.040201005025125,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-2.3,0.75,,2026-08-19,0,True
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,494977206923.9139,10.327704999999998,7.365566125000001,1.724,78.88402875000001,14.214966,14.53,10.619,2.2166374997500005,0.21150499935000003,0.1965050025,0.23307000249999998,0.50276002,0.03799999999999999,0.04150000000000001,0.186,361.9802499999999,-0.406,0.666,15456515968.0,11608999936.0,24643000320.0,509761683456.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.61,0.17930001,3.48,0.54,0.87,1783555200.0,0.735,598.0432666718583,463.74259988972767,569.2899780273438,665.2632,1.36585,38.0,2.78,0.010299999,0.00112,0.90611,False,False,,0.49,3552334.0,2994720.0,1.39,6.69,15.12,,,-0.53,0.2443,57.6,7.92,,False,0.6698056768448087,,0.907,US,True,75.34482758620689,94.30632698001877,78.69863013698631,60.84018387810754,43.057454636355295,21.863799283154123,67.73809523809524,86.20689655172413,50.0,87.13450292397661,49.0,71.07853474688089,standard,2,1704864083,False,48.0,False,89.19597989949749,13.400335008375208,8.040201005025125,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,0.1,0.875,,2026-08-19,0,True
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,USD,224092267835.77496,-6.5161655,-3.733572374999998,2.1902,7.9628666,5.882459,7.067,-2.567500000000001,0.7389574997500001,0.018439999649999997,0.11131501249999998,0.17620002,0.22167002000000002,0.007000000000000006,0.504,0.659,423.46824999999995,-0.39399999999999996,0.95,7140890496.0,13989000192.0,57303998464.0,269212680192.0,90586000000.0,,36751000000.0,,,9080000000.0,,7711000000.0,9958000000.0,2.41,0.6087,10.08,3.07,2.52,1787270400.0,0.413,421.7900085449219,264.0224916487972,415.2099914550781,383.65518,2.47059,29.0,5.66,0.024600001,0.00225,0.83489,False,False,,0.332,2712362.0,2803440.0,0.98,16.78,31.1,,,0.0,0.2515,76.1,14.05,,True,0.7978762973882189,,0.98,US,True,,79.1047081462083,95.13698630136986,75.0032766478109,46.951830956114286,32.25806451612903,67.73809523809524,83.5249042145594,50.0,61.98830409356725,33.2,70.71695430713339,standard,3,1164016298,False,51.5,False,90.03350083752095,17.922948073701843,25.041876046901173,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,4.8,0.875,SUSPICIOUS_FWD_PE;,2026-08-19,0,True
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,,-6.63951325,6.339092125000002,,2.034527425,3.2318008,3.047,-6.84075,0.36654749999999997,0.12467999899999999,-0.01820749675000001,-0.13581749875000004,0.5138499999999999,0.35350000000000004,,,18.541000000000004,-0.2539999999999998,1.495,-892006856.0,145300000.0,73300000.0,1556877568.0,318067000.0,,461784000.0,,,67843000.0,,49172000.0,101888000.0,1.36,0.3989,1.2,4.0,0.6,1794441600.0,0.414,95.19999694824219,53.375131080436816,,96.0,,2.0,,,0.2339,0.56348,False,False,,0.5,18468.0,37075.0,0.05,7.86,28.69,,,-0.88,0.4722,63.6,12.52,,False,,,0.52,Nordic,True,,68.45040543618478,86.84931506849315,68.90134736064968,54.64049515120992,,67.73809523809524,,50.0,,50.0,70.0118580305652,standard,4,,True,45.8,False,35.88777219430486,50.041876046901166,45.47738693467337,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,1.4,0.875,EXTREME_EARNINGS_GROWTH;,2026-08-19,0,True
V,Visa Inc.,Financial Services,Credit Services,United States,USD,620552627119.0215,10.106708999999999,6.939529125,1.6386,9.17466575,15.282442,15.336,9.600000000000001,0.41651749974999996,0.16197499935,0.24093500250000008,0.2832999625,0.4800100199999999,0.040999999999999995,-0.0775,0.068,-9.781749999999995,-0.4820000000000001,0.627,18899266432.0,13792000000.0,23857999872.0,682266984448.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.73,0.22129999,2.68,0.7,0.67,1786406400.0,0.759,373.27653822285373,292.7381994806606,364.1499938964844,416.20026,1.375,37.0,2.58,0.012200001,0.00085,0.89769995,False,False,,0.207,8156670.0,6097720.0,1.2153280430618603,-0.09,13.12,12.77,,-0.024449820419521262,0.2192129737227033,53.00321624660343,0.046774175196909074,0.10357341078283033,False,0.584022955995428,,0.862,US,True,75.42275033654343,93.1262862985142,76.3579651424529,49.84203984542688,54.8838239286537,20.07168458781362,67.73809523809524,84.2911877394636,50.0,85.38011695906432,20.7,69.98393798569663,standard,5,2220484701,False,47.5,False,88.60971524288107,12.227805695142377,6.95142378559464,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-1.2,0.875,,2026-08-19,0,True
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1051943984296.7059,7.3609495,4.099681625000002,1.5497,22.556973600000006,13.204428,14.104,8.7835,0.8470874997500002,0.13534000965,0.21709498249999995,0.36294000000000004,0.33675005999999996,0.389,0.11700000000000002,0.253,95.25825000000002,-0.41000000000000003,0.679,9561165696.0,8949999616.0,54907998208.0,1123608690688.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.57,0.2169,6.92,0.89,1.73,1786665600.0,0.506,1247.662131997204,680.8559248856344,1180.1600341796875,1299.0067,1.71429,27.0,3.69,0.010199999,0.00156,0.85552,False,False,,0.3,3002886.0,3167640.0,0.88,4.43,20.18,,,-0.65,0.36,52.7,4.67,,True,0.4981429364372987,,1.0,US,True,60.74350212281247,92.6616612312309,82.32876712328766,77.58498350842798,45.925282729396216,17.921146953405017,67.73809523809524,62.45210727969349,50.0,87.71929824561403,30.0,69.90125925477078,standard,6,3738322131,False,45.0,False,78.05695142378559,11.139028475711893,8.793969849246231,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,2.9,0.875,,2026-08-19,0,True
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,USD,400416132332.47626,113.27265925,51.01315762499999,2.4141,29.738764000000003,67.938965,68.403,136.78375000000003,0.16781749974999996,0.09851498965,0.37992002450000006,0.3382649725,0.35072002,0.7595000000000001,1.8699999999999999,2.25,-58.33175,5.654,7.095,654370176.0,9409098752.0,211400000.0,421084495872.0,8900392000.0,,4475446000.0,,,1414015000.0,,1625033000.0,2134473000.0,,0.0,,,,,1.563,207.52000427246094,106.37000274658203,174.0399932861328,191.68,1.8125,27.0,1.87,0.0317,0.03477,0.64502996,False,False,,0.49,43565516.0,63654660.0,0.65,29.31,26.82,,,-4.17,0.6864,78.0,25.83,,True,0.8114003706832691,,1.0,US,True,37.2921197059128,89.76103063216178,74.24657534246576,95.39258952571703,40.302454871818334,24.731182795698924,12.142857142857142,50.95785440613027,50.0,51.461988304093566,49.0,66.35264302441037,standard,7,11078456599,False,43.5,False,73.61809045226131,14.656616415410383,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,9,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.0,0.875,,2026-08-19,0,True
AOF.DE,ATOSS Software SE,Technology,Software - Application,Germany,EUR,,-2.958723000000001,4.443995,,8.519438299999997,7.246554,6.645,-3.2952499999999985,0.43882999,0.2536300303000001,0.13623500200000002,0.1615400025,0.36512005000000003,-0.038500000000000006,-0.14599999999999996,0.13,-32.41875000000001,0.7660000000000002,2.174,-925494944.0,119728280.0,5547104.0,1331589888.0,160152456.0,,189258254.0,,,68903047.0,,48367468.0,47231857.0,2.51,0.71029997,2.28,1.41,2.28,1777852800.0,1.197,120.43030474702327,65.0,,121.5,1.625,8.0,,,0.46869,0.21423,False,False,,0.5,24744.0,20300.0,0.02,31.57,14.69,,,-0.11,0.4869,59.1,18.93,,True,,,0.981,Europe,True,,88.40020213079978,82.32876712328768,46.210578638876946,42.012705223622255,,67.73809523809524,,50.0,,50.0,66.33978672171841,standard,8,,True,41.7,False,35.88777219430486,50.041876046901166,18.174204355108877,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-9.0,0.875,,2026-08-19,0,True
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,142749480053.44418,0.0,0.0,2.6579,0.0,9.71151,7.117,,0.0,0.0,0.04362000000000005,0.0002300000000000635,0.0,0.06600000000000002,0.04550000000000001,0.223,,,,,90186997760.0,52214001664.0,104605999104.0,675688000000.0,,14533000000.0,,,,,7422000000.0,9125000000.0,2.98,0.477,0.94,4.76,0.47,1786924800.0,0.203,31.860000610351562,15.774320909726464,31.790000915527344,30.58438,2.1875,16.0,,,0.28120002,0.18531999,False,False,,0.5,6719058.0,8045363.0,0.5,9.19,34.04,48.66,,-2.35,0.1986,63.1,13.84,,True,1.0254872927884162,,0.923,Singapore,True,,53.03817325438759,86.44543057431345,64.8488737080568,92.98773326373484,39.06810035842294,67.73809523809524,,50.0,,50.0,65.36651784134253,standard,9,200358859,False,36.7,False,35.88777219430486,22.445561139028474,12.144053601340033,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,3.6,0.75,SUSPICIOUS_FWD_PE;,2026-08-19,0,True
DB1.DE,Deutsche Börse AG,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,,8.03421075,7.3975195,3.4627,-0.44521195,6.349271,6.942,3.9710000000000027,0.0,-0.01597,-0.003099999999999971,-0.012784967500000008,0.38797999000000005,0.014000000000000012,-0.04249999999999998,0.118,1.7322500000000005,-0.379,0.009,1191125120.0,1775000064.0,6186999808.0,53791186944.0,297156000000.0,,7381000000.0,,,2978000000.0,,1995000000.0,2810000000.0,1.55,0.3621,4.2,1.87,4.2,1778716800.0,0.304,277.1000061035156,196.67251329895487,,288.83334,1.75,12.0,,,0.0,0.68561,False,False,,0.5,341018.0,288482.0,0.05,9.03,9.03,,,0.0,0.2139,67.5,9.41,,True,,,0.688,Europe,True,78.02345448897172,52.12582821026914,74.86301369863014,47.42532540037187,73.40905004282824,,67.73809523809524,78.16091954022988,50.0,,50.0,64.76021331548444,standard,10,,True,42.4,False,35.88777219430486,50.041876046901166,22.613065326633166,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-9.7,0.875,,2026-08-19,0,True
