ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,17471750680950.0,21.754708000000004,23.656782,3.3472,9.2775748,4.7254777,4.574,16.250500000000002,0.18915249499999998,0.112640002,0.06375000249999999,0.08428997000000002,0.2915249999999999,0.054000000000000006,0.5579999999999999,0.523,-28.107499999999998,0.28049999999999986,1.559,402695761920.0,725578022912.0,186275004416.0,16910644150272.0,2789018000000.0,,3697351000000.0,,,630567000000.0,,496912000000.0,610363000000.0,0.21,0.0719,26.0,0.36,13.0,1790640000.0,0.907,13320.0,6028.418262645158,12550.0,13018.75,1.4375,16.0,,,0.03449,0.56303,False,False,,0.5,5430206.0,4501420.0,1.2550310273937584,8.85,68.14,50.26,,-0.05780780780780781,0.4810654078521697,54.55882352941177,0.09330461993072547,0.4490515430403148,False,0.5621803954624223,,0.943,Japan,True,True,60.43621013133208,83.3273766809603,91.03222127174223,77.82984880770182,42.41751353632316,5.55023923444976,66.73640167364016,75.0,50.0,,50.0,71.68868983908686,standard,18,358912476,False,47.4,False,81.42259414225941,2.5523012552301254,27.94979079497908,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,10.7
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,23528910925000.0,35.7140805,114.28448275000001,1.4964,26.030249650000002,19.093384,18.846,26.54875,0.46361499999999994,0.24858999999999998,0.312630002,0.45467500450000004,0.35701499999999997,0.24000000000000002,0.7334999999999999,0.938,-2.494499999999995,0.5987499999999999,1.77,326453014528.0,413124001792.0,108165996544.0,23223953522688.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.18,0.1145,60.0,0.79,30.0,1774828800.0,1.186,35940.0,9711.253449554897,32500.0,37185.715,1.61905,21.0,,,0.00279,0.65740997,False,False,,0.5,9085937.0,11676610.0,1.8321245512854518,1.56,9.24,38.05,,-0.09571508069003898,0.7494169152812405,55.564818674447686,0.12504240544451295,0.3326437014299899,False,1.0035975925753715,,1.0,Japan,True,True,50.20649773196855,95.7841416528106,73.79526660963786,88.32624647582934,34.210026263638255,4.497607655502392,66.73640167364016,63.92405063291139,50.0,,50.0,79.37214017057924,standard,4,2410990110,False,42.2,False,75.56485355648536,2.5523012552301254,2.5523012552301254,50.04184100418409,50.04184100418409,50.04184100418409,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,12.3
MRK,"Merck & Company, Inc.",Healthcare,Drug Manufacturers - General,United States,USD,,6.326452,-3.5652139999999974,12.0176,3.2104579500000003,,5.55,-1.693999999999999,0.06276500000000003,0.06804,0.019410006000000007,0.19594998500000002,0.31384495999999995,-0.03799999999999999,,,48.01100000000001,-0.6549999999999998,0.696,13197950304.0,5702000128.0,49116999680.0,365039124480.0,136866000000.0,,65011000000.0,,,22107000000.0,,18254000000.0,16472000000.0,2.62,0.9352,3.4,3.01,0.85,1789430400.0,0.205,135.0500030517578,75.02187208096858,130.1999969482422,135.1923,1.82143,26.0,2.59,0.0119,0.00058,0.82127,False,False,,0.796,10067128.0,7782440.0,0.9016998054183156,3.85,20.11,21.94,,-0.03591266933668169,0.2755357695921627,62.95671343841221,0.06225928482980936,0.179599606727876,True,0.7334612924130053,,0.928,US,True,True,,78.78552951030767,83.7895637296835,59.33666253874506,54.34642914004568,,66.73640167364016,85.54852320675106,50.0,91.20458891013385,79.60000000000001,63.32418492194141,standard,98,1013273664,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-3.0
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,12667176418920.0,1.912740000000003,4.301215499999998,1.4381,0.9482104999999992,3.4058855,3.642,1.4489999999999998,0.000630004999999996,0.024325001,0.12365999100000001,0.26547,0.26831496999999993,0.14300000000000002,0.41100000000000003,0.446,-33.3405,0.62275,0.839,234950619136.0,827909013504.0,1676771983360.0,13544909176832.0,8419240000000.0,,3467675000000.0,,,853707000000.0,,510175000000.0,514056000000.0,3.81,0.7925,272.0,5.32,136.0,1798502400.0,,7218.0,4099.242595267991,7135.0,6860.0,1.92308,13.0,,,0.34127998,0.20297001,False,False,,0.5,4850288.0,6095800.0,2.4509769393018006,19.41,26.29,30.68,,-0.011499030202272054,0.23555516011054012,84.5788043478261,0.1657480965958138,0.2525267050084252,True,1.1895869816206912,,0.661,Japan,True,True,73.75321601317279,76.5198471456492,91.70230966638151,71.12076222752376,76.64620199831467,6.028708133971292,66.73640167364016,68.77637130801688,50.0,,50.0,71.1213014988531,standard,21,276324874,False,48.7,False,78.49372384937239,5.2719665271966525,38.24267782426779,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,8.3
AFL,AFLAC Incorporated,Financial Services,Insurance - Life,United States,USD,,-3.116095999999997,3.8129290000000022,1.18,-0.6556307000000001,,3.924,2.520999999999998,0.030507500000000007,0.012899999999999998,-0.0008549999999999947,-0.08975248999999999,0.047084959999999954,0.1995,38.4535,34.138,-19.544999999999995,-0.7605,0.814,4071825248.0,8270000128.0,14464000000.0,71079395328.0,116470000000.0,,17355000000.0,,,,,3646000000.0,2555000000.0,1.92,0.26860002,2.44,2.16,0.61,1779235200.0,0.603,130.22000122070312,94.92501041339828,127.4800033569336,117.71429,3.07143,14.0,5.07,0.031600002,0.10786,0.59497,False,False,,0.869,2397041.0,1793010.0,1.0847495444572532,7.59,12.73,16.57,,-0.021041298096178385,0.16892098994447882,63.55382209267979,0.06552104455746233,0.13238889983770097,True,0.8174568174516719,,0.621,US,True,True,87.66907323406242,51.28184358682652,78.75677216994582,83.61182561809615,56.507094677244616,,66.73640167364016,92.19409282700421,50.0,62.619502868068835,96.9,70.78679464682831,standard,24,228572921,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,10.5
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,India,INR,7099305728246.877,13.773124500000002,4.8211505,,2.1113296,15.208426,23.053,,,,0.16485498949999997,0.23086750999999997,0.49853999000000004,0.1815,0.12550000000000003,0.274,289.039,,,,47410601984.0,3683091742720.0,10761386590208.0,5599523600000.0,,496654500000.0,,,,,190173900000.0,-657898000000.0,0.47,0.1658,5.4,0.38,6.0,1782777600.0,0.353,1151.5,783.0862114062364,1141.199951171875,1108.2222,2.0,36.0,,,0.56486,0.27493,False,False,,0.5,9651748.0,11897363.0,4.106246583343918,12.06,19.78,22.78,,-0.008944896941489366,0.30268531663975834,72.36048216861724,0.16698161938196288,0.18090593434632418,True,1.3048634161376784,,0.191,India,True,True,,91.92263936291239,87.25406330196749,55.41794030815102,49.45756692530887,8.61244019138756,66.73640167364016,,50.0,,50.0,70.77369800295996,standard,25,142334309,False,32.5,False,31.715481171548117,7.531380753138076,6.443514644351464,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.1
WDC,Western Digital Corporation,Technology,Computer Hardware,United States,USD,,-1.1544974999999997,9.363306750000001,0.4743,,,15.818,31.12625,0.71159495,0.08718999999999999,0.4474899995,0.22433497949999998,0.0008650199999999941,0.30200000000000005,4.6095,5.163,-32.94949999999999,-0.19924999999999993,1.107,1223700064.0,3236999936.0,1724000000.0,186283606016.0,14002000000.0,,9520000000.0,,,2130000000.0,,1861000000.0,1691000000.0,0.11,0.0269,0.6,3.23,0.15,1780617600.0,2.166,799.8699951171875,72.942326427254,544.8400268554688,655.5,1.5,24.0,2.24,0.0761,0.00565,1.01596,False,False,,0.623,8459558.0,7260830.0,1.2901664013556362,-8.95,25.42,95.84,,-0.31883927365515785,0.7701284914081541,48.57135762222948,-0.029263203755479195,0.6424986422821171,False,0.6021088825752781,,0.997,US,True,True,43.21597359108937,85.86713398092238,70.72996863416024,94.12790308882258,15.802888741325816,,33.054393305439326,55.06329113924051,50.0,29.063097514340345,62.3,70.6659215675268,standard,26,3955990812,False,45.5,False,31.715481171548117,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,OK,12.7
PUUILO.HE,Puuilo Oyj,Consumer Cyclical,Department Stores,Finland,EUR,1439894910.42457,3.0541480000000014,2.92702875,,11.6411282,3.2554712,3.56,2.0560000000000027,0.40327,0.08955001,0.07669500199999998,0.1013649825,-0.03978999999999999,0.083,0.019000000000000017,0.143,104.34600000000002,0.99,0.667,-806912492.0,33000000.0,163400000.0,1574445184.0,316700000.0,,442300000.0,,,74700000.0,,56000000.0,74900000.0,3.86,0.69699997,0.66,,0.33,1791936000.0,0.589,18.100000381469727,11.00821617219834,17.1200008392334,17.26667,,3.0,,,0.07625,0.45841,False,False,,0.5,104040.0,57438.0,0.9719525686080247,-5.41,35.18,42.76,,-0.05414361997691586,0.2980350442171427,50.58824849375625,0.05985196503525736,0.26282763996181635,False,0.48035336119169464,,0.376,Nordic,True,True,,77.05975654985893,89.70630168234959,48.756986601500515,57.537892227919485,95.40669856459331,66.73640167364016,,50.0,,50.0,70.59261162304877,standard,27,1133532,False,51.1,False,31.715481171548117,97.53138075313808,39.9163179916318,50.04184100418409,50.04184100418409,50.04184100418409,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,10.3
CVE.TO,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,Canada,CAD,77956236994.22836,-6.755274,-1.1199820000000003,15.91,0.24707879999999993,1.4473596,1.605,-2.030000000000002,0.09335998799999998,0.042100004,0.025504998499999987,0.052357504999999985,-0.09012996499999998,0.344,2.135,2.373,-4.845000000000006,0.4480000000000002,1.036,4572668992.0,3169999872.0,11630999552.0,86433234944.0,63424000000.0,,52751000000.0,,,4627000000.0,,3930000000.0,8228000000.0,2.07,0.22780001,0.88,2.15,0.22,1789430400.0,0.499,43.88402736637787,19.40891473188664,42.27000045776367,47.5,1.5,17.0,2.24,,0.29093,0.55264,False,False,,0.5,5809601.0,4544710.0,0.8415295036408179,20.91,6.75,59.18,,-0.03677937066119874,0.35781957993912733,64.46282786629703,0.10190799546502838,0.3427083133295228,True,0.8577700429255246,,0.838,Canada,True,True,,65.06501994024178,80.63872255489022,88.21785926300015,60.9394072365449,45.933014354066984,66.73640167364016,91.56118143459916,50.0,,50.0,70.45884685697857,standard,28,137051365,False,63.1,False,93.05439330543933,40.1673640167364,74.97907949790795,50.04184100418409,50.04184100418409,50.04184100418409,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,7.2
2881.TW,"Fubon Financial Holding Co., Ltd.",Financial Services,Insurance - Life,Taiwan,TWD,1776543847650.0,5.7372450000000015,3.4204475,1.36,0.7252631999999999,1.6968907,1.292,-4.421500000000001,0.07593749499999998,0.02168,-0.10801501050000001,0.10465254000000004,0.13668000999999996,1.6765,,,57.2615,-0.4870000000000001,1.007,1155170764800.0,1336526110720.0,836762796032.0,1352777596928.0,12875478154000.0,,379304535000.0,,,,,120943979000.0,14407546000.0,3.27,0.4954,4.25,3.79,4.25,1782864000.0,0.658,136.37258933167166,76.99708051009796,130.0,117.935,1.9,10.0,,,0.40671003,0.22264,False,False,,0.5,42758759.0,22593878.0,1.4391859600649957,8.79,47.7,42.99,,-0.04672925375181436,0.2538702586359043,54.54545454545455,0.07522837859822973,0.34138510936454125,False,0.9586267740121266,,1.0,Asia,True,True,,61.13251022015527,91.47419446820645,97.15437205519203,49.642973640020436,16.076555023923444,66.73640167364016,99.0506329113924,50.0,,50.0,70.17836424378594,standard,29,90949198,False,59.8,False,97.53138075313808,14.058577405857742,71.79916317991632,50.04184100418409,50.04184100418409,50.04184100418409,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,12.2
