ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,10784593114875.0,-0.4651574999999992,-2.286875375000001,1.2244,0.3222916500000005,3.0042608,3.332,-0.5477499999999997,-0.009502502499999989,0.0184600019999998,0.0917025145,0.24531495750000004,0.29984000499999997,0.082,0.181,0.251,-13.89175,0.44799999999999984,0.833,60611184640.0,882317000704.0,1987193995264.0,11961562562560.0,8419240000000.0,,3467675000000.0,,,853707000000.0,,510175000000.0,514056000000.0,3.97,0.8325,242.0,5.41,121.0,1782691200.0,0.136,6474.0,4045.5689371451,6075.0,6524.5454,2.09091,11.0,,,0.34127998,0.20378,False,False,,0.5,4263581.0,4645810.0,0.95,,,,,,0.2285,43.0,,,False,0.37646419954030363,,0.66,Japan,True,,73.45042016099859,,61.23451652924285,81.6380001233292,7.845744680851063,67.41935483870968,54.750402576489535,50.0,,50.0,63.154473764201725,standard,12,174652354,False,46.9,False,65.30442035029192,6.255212677231025,47.372810675562974,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,71600942144.98238,6.397623000000003,3.4563912500000002,1.5987,488.52390225,3.4431803,3.775,0.3882500000000011,3.4155073055,0.08775750000000002,0.007745019999999943,0.0846849975,0.12092999999999998,0.049,-0.129,-0.064,1543.95125,-0.14700000000000035,0.557,2220198272.0,1419000064.0,7973000192.0,78495940608.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,2.37,0.8062,2.12,2.32,0.53,1784505600.0,0.322,98.71650072566527,73.63862621710845,89.4800033569336,95.85,2.04762,20.0,4.0,0.0295,0.00145,0.88043,False,False,,0.59,5572950.0,5885180.0,0.36,0.83,8.75,,,-7.27,0.2477,57.7,4.56,,True,0.5414384583895719,,0.867,US,True,86.94383748296792,77.26676897617452,36.32208157524613,45.16711730072032,51.16632952835717,52.52659574468085,67.41935483870968,82.93075684380032,50.0,62.048192771084345,59.0,63.06943111596376,standard,13,526605926,False,56.5,False,83.81984987489575,44.87072560467056,41.70141784820684,50.0417014178482,50.0417014178482,50.0417014178482,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-6.5,True,0.875,,2026-06-23,0
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,51112577163.52261,9.982046500000008,5.867798999999997,2.001,5.8668713000000015,5.8056083,6.224,5.050249999999998,0.04375999950000004,0.02303249899999999,0.012807511499999945,0.07311752750000003,-0.022952469999999992,0.055999999999999994,0.324,0.389,41.79450000000002,-0.4837500000000001,0.616,-417281600.0,423000000.0,4054000128.0,54797578240.0,11219000000.0,,8342000000.0,,,1423000000.0,,869000000.0,1544000000.0,1.2,0.55869997,5.52,1.63,1.38,1786924800.0,1.561,468.1099853515625,301.1794982131928,459.3399963378906,463.66193,2.24138,26.0,3.99,0.033800002,0.0017299999,0.91080004,False,False,,0.311,771830.0,621170.0,1.72,8.61,33.83,,,0.0,0.344,60.0,8.92,,False,0.7009448299511488,,0.981,US,True,48.34425863991081,62.08795058068303,91.9479606188467,73.22710534740224,34.26150631369535,59.70744680851063,67.41935483870968,40.57971014492754,50.0,54.81927710843374,31.1,62.999301111281206,standard,14,285328226,False,49.3,False,60.94920899250624,53.45545378850958,23.31390507910075,50.041631973355535,50.041631973355535,50.041631973355535,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0,True,0.875,,2026-06-23,0
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,15125590202405.0,13.142126000000001,14.185997875,2.8978,7.184897449999999,4.090926,3.917,10.605,0.1751625,0.0997850129999998,0.041112499500000003,0.00028999250000007193,0.32585000499999994,0.054000000000000006,0.5085,0.522,-28.791999999999998,0.274,1.559,333508683776.0,725499969536.0,186199998464.0,14481193172992.0,2789018000000.0,,3697351000000.0,,,630567000000.0,,496912000000.0,610363000000.0,0.24,0.0719,26.0,0.37,13.0,1790640000.0,0.912,11755.0,6028.418262645158,10865.0,12181.25,1.625,16.0,,,0.03449,0.53857,False,False,,0.5,6180122.0,4738720.0,0.96,,,,,,0.5331,52.1,,,False,0.6080122403540424,,0.943,Japan,True,68.34118667162146,77.15868965730523,,74.48344370360927,43.299025821361816,6.648936170212766,67.41935483870968,78.90499194847021,50.0,,50.0,62.80256389696789,standard,15,318608601,False,48.1,False,77.4812343619683,5.254378648874062,36.11342785654712,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,7.0,True,0.875,,2026-06-23,0
PUUILO.HE,Puuilo Oyj,Consumer Cyclical,Department Stores,Finland,EUR,1458398174.2135582,1.466264999999999,1.1930824999999992,,11.230700399999998,3.3163211,3.621,1.070249999999998,0.39952375625,0.08901501000000002,0.058358747249999995,0.059877498750000036,-0.06643500000000002,0.083,0.02700000000000001,0.143,102.84400000000001,1.0295,0.667,-872662508.0,33000000.0,163400000.0,1601436672.0,316700000.0,,442300000.0,,,74700000.0,,56000000.0,74900000.0,3.81,0.69699997,0.66,,0.33,1791936000.0,0.608,17.360000610351562,11.00821617219834,17.34000015258789,17.26667,1.75,3.0,,,0.07625,0.48186,False,False,,0.5,140092.0,220693.0,0.23,31.3,51.29,,,-1.83,0.3352,86.6,26.42,,True,0.93756224357815,,0.501,Nordic,True,,73.02069618782892,62.51758087201125,51.537543692858826,56.57974780014867,97.47340425531915,67.41935483870968,,50.0,,50.0,62.76928426479293,standard,16,4356081,False,50.7,False,28.065054211843204,97.5396163469558,43.8698915763136,50.0417014178482,50.0417014178482,50.0417014178482,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-11.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,USD,5103122549133.301,-4.6334874999999975,-6.308982750000002,0.6484,17.819681550000002,20.131376,19.955,9.128,0.958977503,0.45610750000000005,0.5186975084999998,0.5190749975,0.26174995,0.7195,1.953,2.106,-40.62799999999999,1.6499999999999995,2.139,45236571264.0,53171998720.0,12814000128.0,5058340061184.0,206803000000.0,,215938000000.0,,,130387000000.0,,120067000000.0,102718000000.0,0.47,0.0061000003,1.0,0.05,0.25,1780531200.0,2.202,236.26463268418732,141.84108794116847,210.69000244140625,298.9322,1.29032,59.0,1.71,0.012200001,0.039839998,0.70869005,False,False,,0.66,162813875.0,161664870.0,0.51,-5.79,15.79,,,-13.94,0.377,36.1,-3.47,,False,0.4608904432429429,,0.889,US,True,57.479995045212426,95.6013358972649,37.0604781997187,90.05005598559723,43.003636973785994,11.569148936170212,67.41935483870968,61.67471819645732,50.0,89.00602409638554,66.0,62.69315819842661,standard,17,34061171855,False,41.1,False,65.22101751459549,9.341117597998332,5.67139282735613,50.0417014178482,50.0417014178482,50.0417014178482,7,STARK,8,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,15.3,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
MU,"Micron Technology, Inc.",Technology,Semiconductors,United States,USD,1278839125480.4622,16.5664605,-13.249517750000003,0.3569,9.365095549999998,22.003803,21.939,13.212000000000002,0.21432752300000008,0.13028749999999997,0.30389750849999997,0.5393549975,0.10466999999999993,1.8305,7.367999999999999,7.708,-32.28099999999999,1.1059999999999999,2.232,1794198144.0,14588999680.0,10798000128.0,1275048099840.0,82798000000.0,,37378000000.0,,,9809000000.0,,8539000000.0,17525000000.0,0.05,0.0217,0.6,0.33,0.15,1774828800.0,2.173,1149.4300537109375,103.23021586705363,1133.989990234375,945.6,1.47727,40.0,0.7,0.0334,0.0025499999,0.81588,False,False,,0.276,50692645.0,56199970.0,0.67,43.53,172.64,,,-11.02,0.8593,50.7,41.51,,True,0.9161483110866999,,1.0,US,True,46.93298649820389,89.59555251338858,55.696202531645575,97.41322517779696,29.21881068093576,17.95212765957447,24.838709677419356,50.56360708534622,50.0,55.42168674698795,27.6,62.55260583213911,standard,18,63730203431,False,40.1,False,59.38281901584654,15.846538782318598,2.543786488740617,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,5.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,982278534364.8901,-13.376694,-3.3483930000000015,3.3001,2.766254300000001,3.957176,4.179,-8.639750000000003,0.57616624875,0.12807000999999996,0.26673877274999996,0.41541250875,0.38343496000000005,0.15699999999999997,0.558,0.672,29.746249999999993,-1.3484999999999998,0.541,-12970124928.0,21625999360.0,146381996032.0,1370000982016.0,542902000000.0,,309064000000.0,,,127658000000.0,,102434000000.0,119102000000.0,5.67,0.4269,15.9,1.81,7.95,1774569600.0,0.349,470.9126114256924,216.7734285890619,292.95001220703125,314.41,2.69231,24.0,,,0.05283,0.3352,False,False,,0.5,5914130.0,5214340.0,1.12,8.31,28.22,,,-20.68,0.5458,61.0,11.87,,False,0.832490285992584,,0.56,Nordic,True,,95.50966665370571,43.24894514767933,71.17387300892139,41.50904508202493,19.148936170212767,67.41935483870968,38.969404186795494,50.0,,50.0,62.408451096671136,standard,19,232563297,False,37.6,False,28.065054211843204,17.01417848206839,36.94745621351126,50.0417014178482,50.0417014178482,50.0417014178482,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.3,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
FRO.OL,Frontline plc,Energy,Oil & Gas Midstream,Cyprus,NOK,84752536559.86456,-7.923070000000002,-3.7607599999999994,,0.4396460500000001,37.643032,38.602,62.392250000000004,0.22292375125,0.03764250175,0.30508377275,0.3316850062500001,0.10973499999999997,0.6205,15.512,15.797,51.93699999999999,0.7254999999999998,1.0,-556911392.0,471672000.0,2631087104.0,86911475712.0,5753627000.0,,1965104000.0,,,592823000.0,,379081000.0,682460000.0,15.47,0.4335,58.89,10.92,1.55,1781136000.0,0.022,390.20001220703125,160.94856510083034,380.70001220703125,361.50815,,6.0,,,0.35786998,0.35794997,False,False,,0.5,1013482.0,1001790.0,1.43,21.47,32.41,,,0.0,0.4415,96.2,20.56,,True,0.9471934436808791,,0.0,Nordic,True,32.17975969280317,85.9528394675855,91.80731364275667,73.74238662809817,62.428693886500575,48.40425531914894,67.41935483870968,41.22383252818035,50.0,,50.0,62.3794932460007,standard,20,38942705,False,36.1,False,28.065054211843204,41.03419516263553,2.543786488740617,50.0417014178482,50.0417014178482,50.0417014178482,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,3.6,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-23,0
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,106036198499.21837,19.4167565,19.38235225,3.2652,99.07833455000001,14.91472,14.767,23.026000000000003,1.1400175030000002,0.06469751,0.16394750849999995,0.1759349975,0.32333999999999996,0.0685,0.09399999999999997,0.233,10.12700000000001,-0.6380000000000001,1.034,713748224.0,3294899968.0,567200000.0,104986263552.0,10389200000.0,,6799600000.0,,,2084700000.0,,1853400000.0,2590600000.0,,0.0,,,,,1.109,150.07000732421875,70.12000274658203,144.72999572753906,113.78378,2.70455,37.0,2.61,0.0279,0.17386,0.72516,False,False,,0.475,6398746.0,7552620.0,0.33,10.67,86.82,,,-0.97,0.4679,49.2,26.93,,False,0.6199001053169813,,1.0,US,True,47.90308435525827,89.24018082901136,66.24472573839662,69.33066133210889,38.3245622521532,43.484042553191486,12.193548387096774,57.48792270531401,50.0,63.55421686746988,47.5,62.3521308944045,standard,21,1093090660,False,45.8,False,66.05504587155964,37.1976647206005,7.756463719766472,50.0417014178482,50.0417014178482,50.0417014178482,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,19.4,True,0.875,,2026-06-23,0
