ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,,38.55203,15.068241999999989,,3.1177666250000007,19.561464,19.274,14.733999999999995,,,0.13556249500000006,0.17418996000000003,0.41568996,0.19100000000000003,0.511,0.655,-25.987750000000005,,,,32330000384.0,70000000.0,2164492468224.0,200330000000.0,,104760000000.0,,,29790000000.0,,25680000000.0,27380000000.0,0.36,0.3101,30.0,0.62,30.0,1784851200.0,0.22,8585.0,5613.352076705792,,8152.276,2.68966,29.0,,,0.52,0.29999,False,False,,0.5,446222.0,730024.0,0.58,17.45,23.49,,,-1.43,0.2304,77.3,17.05,,True,,,0.838,India,True,,85.40084388185653,76.18903859092242,78.62337829912508,87.30383060507654,,67.45283018867924,,50.0,,50.0,76.56862692155468,standard,1,,True,39.7,False,36.97654941373534,50.041876046901166,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,17.3,0.75,,2026-08-14,0,True
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1009413655002000.0,,-13.60624725,0.2086,,5.3359942,4.97,-10.525000000000002,0.7933400024999998,0.28163000000000005,0.6949375030000001,0.59646004,0.31545999999999996,2.404,12.461,12.425,-0.28474999999999984,15.704000000000002,15.254,,87958002597888.0,18585999114240.0,940247999315968.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.21,0.028399998,3000.0,1.05,375.0,1787875200.0,2.413,2987000.0,243980.484375,1422000.0,3164331.8,1.33333,39.0,,,0.20211,0.39374,False,False,,0.5,6095566.0,6989376.0,1.04,,,,,,1.1345,42.9,,,False,0.1631497129888982,,1.0,Asia,True,,95.0545238909796,,98.02598472908291,34.46134193772964,0.7662835249042145,67.45283018867924,,50.0,,50.0,71.94043951523723,standard,2,7255391651,False,36.1,False,36.97654941373534,2.554438860971524,26.633165829145728,50.041876046901166,50.041876046901166,50.041876046901166,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,-1.3,0.625,SUSPICIOUS_FWD_PE;,2026-08-14,0,True
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,61459717058790.0,2.4376485000000008,0.4617892500000025,0.9002,4.336643275000004,13.840743,13.279,1.491999999999999,0.2662300325,0.13516000000000003,0.33734750300000005,0.43662006,0.25578999999999996,0.19599999999999998,0.499,0.774,7.81425,0.6180000000000004,2.131,685666084864.0,3518013112320.0,982447030272.0,58965228519424.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,1.01,0.2785,24.0,1.69,7.0,1789516800.0,1.258,2535.0,1120.0699462890625,2370.0,3126.7485,1.31429,35.0,,,0.00022,0.42984,False,False,,0.5,33422562.0,36041854.0,0.86,,,,,,0.3865,56.3,,,True,0.5276965164061166,,0.95,Asia,True,74.84615384615384,90.29073326491047,,83.67299891128911,55.4574897622593,2.2988505747126435,67.45283018867924,66.92307692307692,50.0,,50.0,70.4183072427414,standard,3,2669850358,False,44.4,False,81.23953098827471,2.554438860971524,7.872696817420436,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,2.3,0.875,SUSPICIOUS_FWD_PE;,2026-08-14,0,True
V,Visa Inc.,Financial Services,Credit Services,United States,USD,617740851575.0,11.34797,6.802477500000002,1.6714,9.24880455,15.213195,15.214,9.198999999999998,0.42505001,0.16213999949999994,0.24451749899999997,0.28596249500000004,0.4863300199999999,0.04949999999999999,-0.09950000000000002,0.068,-9.463000000000008,-0.6055,0.627,18941929664.0,13792000000.0,23857999872.0,676844994560.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.72,0.22129999,2.68,0.7,0.67,1786406400.0,0.759,373.9700012207031,293.2820187246287,362.5,415.38947,1.375,37.0,2.42,0.0139,0.00081,0.88995004,False,False,,0.494,8205303.0,7441970.0,0.7134087652427853,4.11,13.06,10.59,,-0.03067091259529653,0.21912667346976525,52.19168074833619,0.05291163742411964,0.09807529514982027,False,0.5278064421166848,,0.862,US,True,75.96923076923076,93.19855855855856,70.61137463150766,48.54520568545912,53.00070628152974,21.839080459770116,67.45283018867924,85.38461538461539,50.0,84.6820809248555,49.4,69.66408369843548,standard,4,2697714125,False,47.7,False,89.44723618090453,12.311557788944723,6.61641541038526,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-1.0,0.875,,2026-08-14,0,True
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,489464834152.8256,11.442976999999999,7.068877499999999,1.7527,78.05436855,14.056659,14.428,10.231,2.225170010000001,0.21166999949999996,0.200087499,0.23573253499999997,0.50908002,0.046499999999999986,0.01949999999999999,0.186,362.2990000000001,-0.5295000000000002,0.666,15499179200.0,11608999936.0,24643000320.0,506178797568.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.6,0.17930001,3.48,0.54,0.87,1783555200.0,0.735,598.0432666718583,463.74259988972767,562.9500122070312,664.3947,1.36585,38.0,2.28,0.0104,0.00112,0.91147006,False,False,,0.475,3598146.0,3407810.0,0.4,4.45,15.09,,,-1.65,0.2433,62.8,7.37,,True,0.6427006335462385,,0.907,US,True,75.91538461538461,94.24220321587408,66.44513257543085,59.38662955722785,42.15372465583417,23.754789272030653,67.45283018867924,87.3076923076923,50.0,87.86127167630057,47.5,69.31131999397005,standard,5,1918426681,False,48.2,False,89.9497487437186,13.484087102177556,7.537688442211055,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.6,0.875,,2026-08-14,0,True
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,United States,USD,395745687083.09424,96.84223,50.65378575,2.1481,29.33996372499999,67.14653,65.67,131.17600000000004,0.17863001499999998,0.0986299895,0.3816750219999999,0.3366599845,0.35704002,0.764,1.879,2.25,-58.57025000000001,5.629999999999999,7.095,697033408.0,9409098752.0,211400000.0,404263075840.0,8900392000.0,,4475446000.0,,,1414015000.0,,1625033000.0,2134473000.0,,0.0,,,,,1.563,207.52000427246094,106.37000274658203,172.00999450683594,189.90222,1.8125,27.0,1.73,0.0364,0.03492,0.61912,False,False,,0.583,43388227.0,59936790.0,0.24,33.59,31.98,,,-1.21,0.6854,75.2,30.95,,True,1.1193433667718231,,1.0,US,True,38.95384615384615,89.93764397308702,80.98055790363483,95.24991347299515,40.32808813252938,26.053639846743295,12.264150943396226,53.07692307692308,50.0,47.398843930635834,58.3,68.23695947292732,standard,6,10309726919,False,44.1,False,76.04690117252932,14.656616415410383,2.554438860971524,50.041876046901166,50.041876046901166,50.041876046901166,9,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,9.2,0.875,,2026-08-14,0,True
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,USD,222323956604.0039,-6.76595,-4.40654,2.1139,7.954146949999998,5.8359694,6.969,-2.3289999999999997,0.738707508,0.016564998499999983,0.11662000400000001,0.17620002,0.22799002000000007,0.008000000000000007,0.503,0.659,421.9990000000001,-0.39800000000000024,0.95,7183553728.0,13989000192.0,57303998464.0,265485025280.0,90586000000.0,,36751000000.0,,,9080000000.0,,7711000000.0,9958000000.0,2.49,0.6087,10.08,3.07,2.52,1787270400.0,0.413,418.3999938964844,264.0224916487972,410.95001220703125,374.68967,2.47059,29.0,4.66,0.0238,0.0021600001,0.84912,False,False,,0.451,2731166.0,3152540.0,0.18,12.8,26.62,,,-1.12,0.2515,71.3,11.61,,True,0.9840365722869604,,0.98,US,True,,78.9403398335044,80.16047923818724,74.29995741502684,47.06462039712497,34.099616858237546,67.45283018867924,84.23076923076923,50.0,63.58381502890174,45.1,67.92200049599577,standard,7,1295536351,False,51.5,False,90.87102177554439,18.174204355108877,23.785594639865998,50.041876046901166,50.041876046901166,50.041876046901166,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,10.7,0.875,SUSPICIOUS_FWD_PE;,2026-08-14,0,True
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,1331528329593000.0,,-13.289822749999999,0.1739,,3.12604,2.794,-11.105000000000002,0.17446000250000002,0.12193999999999999,0.14669750300000006,0.3550500099999999,0.18836999999999993,1.135,13.394,13.551,-3.4917500000000006,5.690999999999999,6.029,56640017016832.0,189999001632768.0,22408700362752.0,1355839570968576.0,566942110000000.0,,333605938000000.0,,,43601051000000.0,,44260956000000.0,85315148000000.0,0.65,0.1344,1496.0,2.14,374.0,1782691200.0,1.557,374087.44831391243,66663.44246948964,231000.0,471908.2,1.35135,37.0,,,0.0967,0.4652,False,False,,0.5,31921641.0,36214853.0,0.91,,,,,,0.9548,53.7,,,True,0.2992294692332274,,0.838,Asia,True,,84.94514767932489,,91.1277029713102,38.3900317117372,0.38314176245210724,67.45283018867924,89.23076923076924,50.0,,50.0,67.41473340247231,standard,8,6106910661,False,52.5,False,92.29480737018424,2.554438860971524,43.71859296482412,50.041876046901166,50.041876046901166,50.041876046901166,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,2.5,0.625,SUSPICIOUS_FWD_PE;,2026-08-14,0,True
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,,-6.6378084999999984,6.343296749999993,,1.8932868750000003,3.2173407,3.076,-3.6330000000000027,0.373150005,0.12655499999999995,-0.012974992000000019,-0.1132025205,0.52596997,0.358,,,10.566625,-0.03499999999999981,1.495,-784614504.0,145300000.0,73300000.0,1571651968.0,318067000.0,,461784000.0,,,67843000.0,,49172000.0,101888000.0,1.34,0.3989,1.2,4.0,0.6,1794441600.0,0.414,95.19999694824219,53.37512753821798,,96.0,,2.0,,,0.2339,0.56333,False,False,,0.5,17419.0,33497.0,0.9,6.68,25.92,,,-2.19,0.4765,63.1,11.55,,True,,,0.52,Nordic,True,,69.56365378036264,74.83223213207515,68.33029174952709,59.52794537525622,,67.45283018867924,1.3461538461538463,50.0,,50.0,67.20156698286344,standard,9,,True,45.7,False,36.97654941373534,50.041876046901166,42.79731993299832,50.041876046901166,50.041876046901166,50.041876046901166,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.2,0.875,EXTREME_EARNINGS_GROWTH;,2026-08-14,0,True
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1057346667674.6113,8.118872999999997,4.096518000000003,1.5593,22.90447595,13.2722435,13.843,8.74,0.846837508,0.13346500849999995,0.222399974,0.36294000000000004,0.34307005999999995,0.39,0.11600000000000002,0.253,93.78899999999999,-0.41400000000000026,0.679,9603828928.0,8949999616.0,54907998208.0,1102848983040.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.58,0.2169,6.92,0.89,1.73,1786665600.0,0.506,1249.449951171875,619.3984502312096,1185.7099609375,1297.3077,1.71429,26.0,3.34,0.0115,0.00155,0.85014,False,False,,0.475,3045070.0,3184770.0,0.37,0.35,17.75,,,-4.23,0.3572,47.7,1.17,,False,0.634686094651487,,1.0,US,True,61.761538461538464,92.89976964306078,61.90504942467266,76.30722645137865,47.1895578541834,19.54022988505747,67.45283018867924,64.23076923076924,50.0,86.1271676300578,47.5,66.91516740239906,standard,10,3776213512,False,45.3,False,79.5644891122278,11.222780569514237,8.12395309882747,50.041876046901166,50.041876046901166,50.041876046901166,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,-0.3,0.875,,2026-08-14,0,True
