ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1248634753269000.0,,-13.319612,0.4154,,9.453352,9.187,-2.2980000000000005,0.48656999000000006,0.22722750225000002,0.42835001199999995,0.53736003,0.31673002,1.8370000000000002,3.748,3.975,6.994375000000001,0.71825,2.174,25774802755584.0,54361531088896.0,21832415576064.0,1213454023131136.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.17,0.028399998,3000.0,1.06,375.0,1779926400.0,2.027,2987000.0,243980.453125,1759000.0,3408502.2,1.35135,37.0,,,0.20716,0.40826,False,False,,0.5,5741465.0,5934344.0,1.51,,,,,,1.0076,37.3,,,False,0.19070329433664057,,1.0,Asia,True,,95.00416849306157,,97.09273684998107,41.651844190413144,0.3663003663003663,67.33449477351915,78.93462469733656,50.0,,50.0,72.64618092663389,standard,1,7620113100,False,43.6,False,76.44110275689223,2.5480367585630743,10.693400167084377,50.04177109440268,50.04177109440268,50.04177109440268,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,10.8,0.625,SUSPICIOUS_FWD_PE;,2026-07-28,0,True
V,Visa Inc.,Financial Services,Credit Services,United States,USD,590425195001.5752,7.815587500000003,6.1259935,1.5457,12.394570700000003,,15.826,7.952000000000003,0.40182500250000003,0.15914875725000002,0.25426502,0.28732501,0.48482499999999995,0.09800000000000002,0.214,0.315,-6.579500000000007,-0.5719999999999997,0.669,19452874624.0,13912999936.0,23975999488.0,680961310720.0,99627000000.0,,40000000000.0,,,26556000000.0,,20058000000.0,23059000000.0,0.76,0.2197,2.68,0.7,0.67,1778544000.0,0.754,365.1400146484375,293.2820187246287,355.739990234375,403.26343,1.36585,38.0,2.42,0.014199999,0.00081,0.91639,False,False,,0.221,8348161.0,6885240.0,0.5318228119499359,7.08,15.41,9.45,,-0.02574361624844923,0.22046739478988858,48.608285930299544,0.057294928191034655,0.08143927039551935,False,0.5990838452929421,,0.869,US,True,75.74463276836158,94.73264488377684,75.97757977976666,70.41743519019312,55.24514338044161,23.26007326007326,67.33449477351915,86.68280871670703,50.0,85.3305785123967,22.1,72.1269754329571,standard,2,2449355210,False,53.8,False,83.62573099415205,18.9640768588137,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,7,STARK,8,UPPTREND,False,5,0.7142857142857143,HÖG,OK,7.2,0.875,,2026-07-28,0,True
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,473301348328.58093,8.360604500000004,5.8774625,1.6296,64.5446887,,14.366,8.170000000000002,2.1190950025,0.21753874724999997,0.19623498999999994,0.22222501000000003,0.5070450000000001,0.085,0.07100000000000001,0.184,208.24650000000003,-0.6789999999999998,0.564,14761249664.0,8218999808.0,18959998976.0,487578861568.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.66,0.1823,3.48,0.54,0.87,1783555200.0,0.729,598.0432666718583,463.74259988972767,539.6599731445312,644.2368,1.36585,38.0,2.28,0.010299999,0.00114,0.91371,False,False,,0.493,3772932.0,2791550.0,0.55,12.86,11.21,,,0.0,0.2596,64.2,10.63,,False,0.676674264500887,,0.899,US,True,76.0225988700565,94.82626470442747,79.3785895736691,64.72880835065165,41.70472281658274,24.54212454212454,67.33449477351915,87.65133171912834,50.0,90.49586776859503,49.3,71.85360035717756,standard,3,1506487798,False,53.8,False,82.87385129490391,20.2172096908939,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,-1.0,0.875,,2026-07-28,0,True
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,TWD,60941069657450.0,4.183338874999995,0.0,0.9284,4.9253653250000005,13.723944,13.162,2.8749999999999996,0.27454002000000005,0.13848750225000003,0.35868001200000005,0.42545005,0.27561001999999996,0.216,0.556,0.774,8.886375000000001,0.5592500000000002,2.131,704806674432.0,3518013112320.0,982447030272.0,58446586052608.0,7932842500000.0,,3809054300000.0,,,1936095600000.0,,1697604000000.0,2274975600000.0,1.02,0.2785,24.0,1.7,7.0,1789516800.0,1.246,2535.0,1110.201416015625,2350.0,3106.4058,1.31429,35.0,,,0.00022,0.43682,False,False,,0.5,33975223.0,34910836.0,1.26,,,,,,0.3552,38.8,,,False,0.18151889106990363,,0.95,Asia,True,71.21355932203389,92.4734616766752,,83.53678317288559,55.6861073952712,2.564102564102564,67.33449477351915,69.73365617433413,50.0,,50.0,70.19370017575136,standard,4,2536026799,False,41.3,False,69.17293233082707,2.5480367585630743,7.351712614870509,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,4.2,0.875,SUSPICIOUS_FWD_PE;,2026-07-28,0,True
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,1066549499943.4165,7.1718875,5.047998750000003,1.6574,26.601740350000004,,15.289,11.093999999999994,0.8788049949999999,0.13428625649999998,0.22741999999999998,0.2982449875,0.3353649999999999,0.47000000000000003,1.5510000000000002,1.681,73.39224999999998,-0.49499999999999966,0.721,7769724800.0,5281999872.0,43370000384.0,1104637460480.0,112476000000.0,,65179000000.0,,,29696000000.0,,20640000000.0,16813000000.0,0.58,0.22129999,6.92,0.89,1.73,1786665600.0,0.506,1249.449951171875,619.3984502312096,1196.030029296875,1270.3704,1.75862,27.0,3.34,0.0115,0.00155,0.85130996,False,False,,0.31,3166588.0,2300040.0,0.5,-0.68,40.01,,,-1.13,0.3929,51.3,7.4,,False,0.5563398200752105,,1.0,US,True,55.9593220338983,93.75988877229061,70.28473997286125,93.91685506513912,45.36151523573436,19.963369963369964,67.33449477351915,62.227602905569015,50.0,88.84297520661157,31.0,69.98759309231735,standard,5,2750916909,False,48.8,False,65.07936507936508,16.791979949874687,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,10.3,0.875,,2026-07-28,0,True
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,4891183133759.888,1.742772500000001,9.788214500000004,2.5882,36.59917024999999,10.834576,10.87,8.462999999999994,1.2025024,0.18734624949999998,0.15935502199999996,0.1689224875,-0.014335000000000014,0.02200000000000002,0.0,0.194,22.974,-0.6104999999999998,0.906,99703871360.0,68507000832.0,84710998016.0,4907387060224.0,359241000000.0,,416161000000.0,,,133050000000.0,,112010000000.0,111482000000.0,0.34,0.1259,1.08,0.5,0.27,1778457600.0,1.097,334.989990234375,200.7037794341265,333.0199890136719,318.8093,2.02128,43.0,2.28,0.01,0.0163,0.66499,False,False,,0.482,55157951.0,48877740.0,0.53,20.55,25.57,,,0.0,0.2719,72.1,10.33,,True,0.7914170132718233,,0.911,US,True,69.1819209039548,82.6755294103098,92.49986193947427,57.597119393606555,47.75770681453457,13.186813186813188,67.33449477351915,78.4503631961259,50.0,90.9090909090909,48.199999999999996,68.77660513839588,standard,6,16277264438,False,44.4,False,76.35756056808688,9.774436090225564,9.022556390977442,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.6,0.875,,2026-07-28,0,True
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,353879178880.5,-4.843049999999996,2.2445855000000017,3.9706,2.7937641500000017,,7.849,4.707000000000001,0.19240002,0.015098750499999996,0.187710004,0.21282498749999998,0.12448499999999998,0.086,0.11199999999999999,0.178,9.383500000000002,0.3097500000000002,0.782,1737375104.0,13820000256.0,44646998016.0,386807169024.0,104816000000.0,,47941000000.0,,,14911000000.0,,13107000000.0,7408000000.0,2.61,0.64779997,2.12,2.88,0.53,1789430400.0,0.349,85.68000030517578,64.03758462860179,82.25,88.30435,1.75,23.0,2.37,0.0112,0.098950006,0.68388003,False,False,,0.736,17406504.0,16038820.0,1.26,6.45,13.02,,,0.0,0.2131,62.2,8.12,,False,0.3888907616770336,,0.887,US,True,58.7638418079096,78.79962039564026,81.46606472277446,65.16054620853077,78.94281688646609,27.28937728937729,67.33449477351915,56.90072639225182,50.0,89.25619834710744,73.6,68.08337597873695,standard,8,1319192945,False,49.3,False,63.49206349206349,22.389306599832913,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,7,STARK,8,UPPTREND,False,5,0.7142857142857143,HÖG,OK,10.4,0.875,,2026-07-28,0,True
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,USD,74513497343.50806,-20.607912499999998,4.991468750000005,4.58,9.246862020000002,,15.715,-2.940999999999997,1.0028925,0.014801247999999998,0.45983500250000003,0.051737487500000005,0.32286499999999996,0.14150000000000001,0.064,0.159,358.35,-0.4949999999999999,0.195,1107815552.0,542955008.0,28989048832.0,104479825920.0,40606466000.0,,6364505000.0,,,3175396000.0,,4627612000.0,4136551000.0,3.91,0.60150003,8.8,5.11,2.25,1780963200.0,1.327,231.52999877929688,152.4502193116617,229.77999877929688,227.94737,2.42857,19.0,0.0,0.0,0.01798,0.94905996,False,False,,0.656,1908877.0,1389550.0,0.36,4.04,18.56,,,0.0,0.2223,63.1,9.7,,False,0.8621497044110169,,0.0,US,True,,82.7151019060808,88.62312237685,46.493365009984906,34.529094004120175,55.311355311355314,67.33449477351915,68.03874092009686,50.0,99.0,65.60000000000001,67.73589316261084,standard,9,319290797,False,56.2,False,77.94486215538848,44.86215538847117,50.04177109440268,50.04177109440268,50.04177109440268,50.04177109440268,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,3.3,0.875,,2026-07-28,0,True
DB1.DE,Deutsche Börse AG,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,46532246146.38855,6.017587999999999,5.77762125,3.1812,0.8824659500000003,6.0049357,6.623,4.311500000000001,0.03428000999999999,-0.011640001,0.016894991999999994,0.03087003750000003,0.41943997,0.04400000000000001,-0.003999999999999976,0.118,-1.1729999999999947,-0.5062500000000001,0.009,1460947840.0,1775000064.0,6186999808.0,51321245696.0,297156000000.0,,7381000000.0,,,2978000000.0,,1995000000.0,2810000000.0,1.66,0.3621,4.2,1.87,4.2,1778716800.0,0.296,264.9820570954214,196.67251329895487,258.1000061035156,287.41666,1.75,12.0,,,0.0,0.68654996,False,False,,0.5,377300.0,301366.0,0.7,11.47,3.53,29.16,,0.0,0.236,62.3,6.44,,True,0.7204180869103739,,0.688,Europe,True,80.10847457627119,61.91315177876835,76.15744988756917,50.96490120232836,63.87528942200395,64.65201465201466,67.33449477351915,86.4406779661017,50.0,,50.0,67.13665083535548,standard,10,88671420,False,54.6,False,83.70927318295739,54.72013366750209,19.71595655806182,50.04177109440268,50.04177109440268,50.04177109440268,4,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,4.8,0.875,,2026-07-28,0,True
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,20955210053050.0,24.524011499999997,89.252267,2.1448,21.596173625,18.567272,18.306,21.08275,0.45168000249999996,0.24426000150000005,0.21215250700000002,0.30373753750000004,0.282694935,0.268,1.988,2.173,0.7822500000000012,0.105875,1.722,78820687872.0,339966001152.0,20192000000.0,20659956613120.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.21,0.1145,60.0,0.81,30.0,1774828800.0,1.186,35940.0,9711.253449554897,28945.0,35395.0,1.65,20.0,,,0.00279,0.65694,False,False,,0.5,9125936.0,8913800.0,1.11,,,,,,0.7587,48.5,,,False,0.3369885990733957,,1.0,Japan,True,46.94689265536723,92.42613869357115,,93.50549740820624,46.52395019899451,6.7765567765567765,67.33449477351915,55.44794188861986,50.0,,50.0,66.92239512643393,standard,11,1575931673,False,40.0,False,66.9172932330827,2.5480367585630743,2.5480367585630743,50.04177109440268,50.04177109440268,50.04177109440268,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,4.8,0.875,,2026-07-28,0,True
