ticker,name,current_price,day_change_pct,week_change_pct,avg_volume,market_cap,ev_to_ebitda,price_to_book,debt_to_equity,current_ratio,total_cash,total_debt,free_cash_flow,operating_cashflow,book_value,gross_margin,operating_margin,revenue_growth,earnings_growth,return_12m,return_6m,shares_change_pct,piotroski_score,insider_pct,insider_net_buy_6m,insider_buy_count,insider_sell_count,insider_signal,sc_insider,sc_fcf,sc_piotroski,sc_growth,sc_balance,sc_valuation,sc_momentum,sc_liquidity,sc_composite,sc_bonus,sc_penalty,sc_total,sc_rank,sc_stars,sector_signal,sector_adjustment,sector
FNM.ST,Ferronordic AB (publ),52.4,0.043824701195219036,0.12688175324470774,8483,761499584.0,5.673,0.5689159,153.476,0.932,117000000.0,2075000064.0,314750016.0,369000000.0,92.105,0.17692,0.03191,-0.065,,0.11252660771676837,0.1516483851841517,,4,0.70635,0,0,0,N/A,62.54545454545454,98.18181818181819,40.0,36.72727272727273,3.6363636363636362,58.18181818181818,72.72727272727273,38.18181818181819,53.61454545454546,3.0,0.0,56.61454545454546,32,★★★,NEUTRAL,0,Industri & Verkstad
FING-B.ST,Fingerprint Cards AB (publ),13.4,-0.007407407407407381,-0.03179194575191846,27574,101649544.0,-8.964,0.37537113,3.537,1.921,18200000.0,7000000.0,4825000.0,-32200000.0,35.698,0.62104,-0.80423,0.038,,-0.5939394054990826,-0.34919866346644635,,3,0.012560001,0,0,0,N/A,26.909090909090907,74.54545454545455,15.0,59.09090909090909,67.0909090909091,98.18181818181819,3.6363636363636362,27.27272727272727,48.22636363636364,8.0,0.0,61.22636363636364,33,★★★,UPPTREND,5,Konsument & Livsstil
GARO.ST,Garo Aktiebolag (publ),13.0,0.025236593059936932,0.09243700980938208,78698,650000000.0,18.073,1.2638538,52.907,1.576,16900000.0,272100000.0,88012496.0,49900000.0,10.286,0.45486,-0.05365,-0.064,,-0.31794331771995976,-0.23439338336472937,,5,0.46675,0,0,0,N/A,50.9090909090909,98.18181818181819,55.0,37.81818181818181,37.90909090909091,14.545454545454545,23.636363636363637,69.0909090909091,49.91545454545454,6.0,0.0,55.91545454545454,34,★★★,NEUTRAL,0,Industri & Verkstad
G5EN.ST,G5 Entertainment AB (publ),64.6,0.06776859504132222,0.12869567871093746,32363,499471040.0,72.431,1.0952865,0.216,3.367,27013000.0,107000.0,4251102.0,16075782.0,58.98,0.71312,0.0403,-0.109,-0.297,-0.43552404836700864,-0.2565864918996458,,6,0.33716,0,0,0,N/A,42.9090909090909,50.90909090909091,70.0,13.454545454545455,86.72727272727275,3.6363636363636362,14.545454545454545,81.81818181818183,44.361818181818194,11.0,0.0,65.3618181818182,35,★★★,STARK UPPTREND,10,Gaming & Underhållning
CX.ST,CombinedX AB (publ),37.5,0.0026737967914438883,-0.013157894736842146,14509,730451264.0,8.692,1.4433069,29.362,1.55,62700000.0,148600000.0,-21137500.0,101000000.0,25.982,0.19843,0.078049995,0.08,-0.199,0.09967284106537067,0.09838663289926286,,7,0.55732,0,0,0,N/A,56.72727272727273,22.727272727272727,85.0,49.81818181818182,44.09090909090909,41.81818181818181,69.0909090909091,49.09090909090909,52.055454545454545,3.0,0.0,65.05545454545455,36,★★★,STARK UPPTREND,10,Mjukvara & SaaS
ANGL.ST,Angler Gaming plc,4.34,0.011655011655011614,0.19889510767694674,137518,325434880.0,43.372,25.988026,,4.771,1097000.0,0.0,-1307074.0,1001188.0,0.167,0.49491,0.35016,0.016,0.859,0.16151993357813588,0.32317078976954594,,7,0.0,0,0,0,N/A,26.909090909090907,22.727272727272727,85.0,75.27272727272728,49.77272727272727,3.6363636363636362,76.36363636363637,52.72727272727272,46.93363636363636,8.0,0.0,64.93363636363637,37,★★★,STARK UPPTREND,10,Gaming & Underhållning
ENZY.ST,Enzymatica AB (publ),2.39,-0.01646090534979425,0.004201676463198689,112647,580136896.0,-12.691,5.2297597,0.596,3.047,26056000.0,661000.0,-22209500.0,-39189000.0,0.457,0.58611,-1.18636,-0.068,,-0.3171428271702358,0.26121378836935016,,3,0.69398004,0,0,0,N/A,61.81818181818182,22.727272727272727,15.0,35.63636363636363,81.45454545454547,60.0,43.63636363636363,16.363636363636363,43.366363636363644,11.0,0.0,54.366363636363644,38,★★★,NEUTRAL,0,MedTech & Life Science
SEZI.ST,Senzime AB (publ),4.56,-0.016181229773462823,-0.0021882338087966247,249858,716900544.0,-5.883,2.3541558,7.686,3.76,55353000.0,21789000.0,-65521124.0,-99827000.0,1.937,0.32738,-1.11419,-0.011,,-0.07878785485114881,-0.1314285823277065,,3,0.47079,0,0,0,N/A,51.63636363636363,22.727272727272727,15.0,41.09090909090909,76.54545454545456,70.9090909090909,47.27272727272727,74.54545454545455,46.19909090909091,8.0,0.0,54.19909090909091,39,★★★,NEUTRAL,0,MedTech & Life Science
W5.ST,W5 Solutions AB (publ),50.2,-0.001988071570576428,0.008032159277248097,56937,881475456.0,12.972,1.8653389,26.438,1.788,13759000.0,125260000.0,-63674376.0,-39155000.0,26.912,0.67225,0.0058399998,0.529,,-0.29888265596704444,-0.02524270363224368,,4,0.70798,0,0,0,N/A,63.27272727272727,22.727272727272727,40.0,78.18181818181819,53.27272727272727,23.636363636363637,34.54545454545455,87.27272727272727,47.89090909090909,6.0,0.0,53.89090909090909,40,★★★,NEUTRAL,0,Försvar & Rymd
BUSER.ST,Bambuser AB (publ),29.2,0.006896551724137907,-0.006802682251218939,26649,205602432.0,-0.917,2.1836674,,2.571,103135000.0,0.0,-43463500.0,-84036000.0,13.372,0.85177004,-1.53043,-0.149,,0.9466667175292969,1.0709219838968376,,3,0.37956002,0,0,0,N/A,43.63636363636363,22.727272727272727,15.0,26.90909090909091,36.68181818181818,72.72727272727273,98.18181818181819,60.0,42.20454545454545,11.0,0.0,63.20454545454545,41,★★★,STARK UPPTREND,10,Mjukvara & SaaS
